card_id,customer_id,card_type,card_tier,card_status,issue_date,expiry_date,credit_limit
CARD000000281,CUS00000339,CREDIT,PLATINUM,ACTIVE,2022-02-03,2027-02-02,327000000.0
CARD000000282,CUS00000340,DEBIT,,ACTIVE,2026-04-26,2031-04-25,0.0
CARD000000283,CUS00000341,CREDIT,GOLD,ACTIVE,2022-07-25,2027-07-24,500000000.0
CARD000000284,CUS00000342,DEBIT,,ACTIVE,2025-10-02,2030-10-01,0.0
CARD000000285,CUS00000343,CREDIT,STANDARD,ACTIVE,2023-04-13,2028-04-11,49000000.0
CARD000000286,CUS00000344,DEBIT,,ACTIVE,2021-11-16,2026-11-15,0.0
CARD000000287,CUS00000345,DEBIT,,ACTIVE,2026-05-28,2031-05-27,0.0
CARD000000288,CUS00000349,CREDIT,PLATINUM,ACTIVE,2024-06-04,2029-06-03,500000000.0
CARD000000289,CUS00000350,DEBIT,,ACTIVE,2023-11-28,2028-11-26,0.0
CARD000000290,CUS00000351,DEBIT,,ACTIVE,2022-04-17,2027-04-16,0.0
CARD000000291,CUS00000352,DEBIT,,ACTIVE,2026-03-11,2031-03-10,0.0
CARD000000292,CUS00000352,DEBIT,,EXPIRED,2026-01-27,2031-01-26,0.0
CARD000000293,CUS00000356,DEBIT,,ACTIVE,2021-03-17,2026-03-16,0.0
CARD000000294,CUS00000356,CREDIT,PLATINUM,ACTIVE,2025-02-14,2030-02-13,154000000.0
CARD000000295,CUS00000357,CREDIT,GOLD,ACTIVE,2025-07-07,2030-07-06,500000000.0
CARD000000296,CUS00000358,CREDIT,STANDARD,ACTIVE,2023-09-04,2028-09-02,314000000.0
CARD000000297,CUS00000360,CREDIT,PLATINUM,ACTIVE,2023-02-20,2028-02-19,197000000.0
CARD000000298,CUS00000361,DEBIT,,ACTIVE,2020-11-27,2025-11-26,0.0
CARD000000299,CUS00000362,DEBIT,,ACTIVE,2025-03-04,2030-03-03,0.0
CARD000000300,CUS00000363,DEBIT,,ACTIVE,2024-02-12,2029-02-10,0.0
CARD000000301,CUS00000364,DEBIT,,ACTIVE,2021-12-30,2026-12-29,0.0
CARD000000302,CUS00000365,CREDIT,STANDARD,ACTIVE,2025-05-31,2030-05-30,30000000.0
CARD000000303,CUS00000366,DEBIT,,BLOCKED,2025-09-03,2030-09-02,0.0
CARD000000304,CUS00000369,DEBIT,,ACTIVE,2023-12-04,2028-12-02,0.0
CARD000000305,CUS00000369,CREDIT,GOLD,ACTIVE,2022-11-14,2027-11-13,350000000.0
CARD000000306,CUS00000370,CREDIT,STANDARD,ACTIVE,2023-11-21,2028-11-19,140000000.0
CARD000000307,CUS00000373,CREDIT,STANDARD,ACTIVE,2023-03-17,2028-03-15,171000000.0
CARD000000308,CUS00000373,CREDIT,PLATINUM,BLOCKED,2023-03-21,2028-03-19,96000000.0
CARD000000309,CUS00000374,CREDIT,GOLD,ACTIVE,2024-12-06,2029-12-05,133000000.0
CARD000000310,CUS00000374,CREDIT,GOLD,ACTIVE,2020-12-11,2025-12-10,188000000.0
CARD000000311,CUS00000375,CREDIT,PLATINUM,ACTIVE,2023-07-08,2028-07-06,176000000.0
CARD000000312,CUS00000375,DEBIT,,ACTIVE,2022-03-28,2027-03-27,0.0
CARD000000313,CUS00000376,DEBIT,,ACTIVE,2025-06-02,2030-06-01,0.0
CARD000000314,CUS00000376,DEBIT,,ACTIVE,2024-12-14,2029-12-13,0.0
CARD000000315,CUS00000378,DEBIT,,ACTIVE,2024-10-25,2029-10-24,0.0
CARD000000316,CUS00000379,CREDIT,GOLD,ACTIVE,2021-09-03,2026-09-02,332000000.0
CARD000000317,CUS00000380,CREDIT,STANDARD,ACTIVE,2025-07-26,2030-07-25,500000000.0
CARD000000318,CUS00000380,CREDIT,STANDARD,ACTIVE,2022-11-10,2027-11-09,305000000.0
CARD000000319,CUS00000381,CREDIT,PLATINUM,EXPIRED,2023-10-13,2028-10-11,434000000.0
CARD000000320,CUS00000382,CREDIT,GOLD,ACTIVE,2025-02-19,2030-02-18,336000000.0
CARD000000321,CUS00000383,CREDIT,STANDARD,ACTIVE,2020-08-30,2025-08-29,172000000.0
CARD000000322,CUS00000384,CREDIT,PLATINUM,ACTIVE,2024-03-16,2029-03-15,483000000.0
CARD000000323,CUS00000385,CREDIT,STANDARD,BLOCKED,2023-12-01,2028-11-29,208000000.0
CARD000000324,CUS00000386,CREDIT,PLATINUM,ACTIVE,2021-04-14,2026-04-13,66000000.0
CARD000000325,CUS00000388,CREDIT,STANDARD,ACTIVE,2021-04-19,2026-04-18,303000000.0
CARD000000326,CUS00000389,DEBIT,,ACTIVE,2023-01-02,2028-01-01,0.0
CARD000000327,CUS00000389,DEBIT,,ACTIVE,2022-06-18,2027-06-17,0.0
CARD000000328,CUS00000390,DEBIT,,ACTIVE,2024-05-07,2029-05-06,0.0
CARD000000329,CUS00000393,CREDIT,GOLD,ACTIVE,2021-02-11,2026-02-10,333000000.0
CARD000000330,CUS00000395,DEBIT,,EXPIRED,2023-05-03,2028-05-01,0.0
CARD000000331,CUS00000396,DEBIT,,ACTIVE,2026-04-05,2031-04-04,0.0
CARD000000332,CUS00000396,DEBIT,,ACTIVE,2021-10-22,2026-10-21,0.0
CARD000000333,CUS00000397,CREDIT,STANDARD,ACTIVE,2021-02-24,2026-02-23,88000000.0
CARD000000334,CUS00000398,DEBIT,,ACTIVE,2023-01-28,2028-01-27,0.0
CARD000000335,CUS00000398,DEBIT,,ACTIVE,2021-10-28,2026-10-27,0.0
CARD000000336,CUS00000399,CREDIT,STANDARD,ACTIVE,2024-04-20,2029-04-19,140000000.0
CARD000000337,CUS00000400,DEBIT,,ACTIVE,2021-01-21,2026-01-20,0.0
CARD000000338,CUS00000401,DEBIT,,ACTIVE,2022-03-08,2027-03-07,0.0
CARD000000339,CUS00000404,CREDIT,PLATINUM,ACTIVE,2025-03-30,2030-03-29,220000000.0
CARD000000340,CUS00000405,DEBIT,,ACTIVE,2020-09-09,2025-09-08,0.0
CARD000000341,CUS00000405,CREDIT,GOLD,ACTIVE,2025-06-21,2030-06-20,123000000.0
CARD000000342,CUS00000406,CREDIT,PLATINUM,ACTIVE,2021-11-28,2026-11-27,90000000.0
CARD000000343,CUS00000406,DEBIT,,ACTIVE,2020-10-30,2025-10-29,0.0
CARD000000344,CUS00000408,DEBIT,,ACTIVE,2023-05-30,2028-05-28,0.0
CARD000000345,CUS00000408,DEBIT,,ACTIVE,2022-05-05,2027-05-04,0.0
CARD000000346,CUS00000409,CREDIT,STANDARD,ACTIVE,2022-11-27,2027-11-26,129000000.0
CARD000000347,CUS00000410,CREDIT,GOLD,ACTIVE,2023-02-01,2028-01-31,316000000.0
CARD000000348,CUS00000410,CREDIT,PLATINUM,ACTIVE,2025-03-04,2030-03-03,390000000.0
CARD000000349,CUS00000411,CREDIT,GOLD,ACTIVE,2020-12-30,2025-12-29,236000000.0
CARD000000350,CUS00000411,CREDIT,GOLD,ACTIVE,2026-05-29,2031-05-28,144000000.0
CARD000000351,CUS00000412,DEBIT,,ACTIVE,2024-03-30,2029-03-29,0.0
CARD000000352,CUS00000413,CREDIT,GOLD,ACTIVE,2022-05-20,2027-05-19,146000000.0
CARD000000353,CUS00000414,CREDIT,GOLD,ACTIVE,2024-08-30,2029-08-29,175000000.0
CARD000000354,CUS00000414,DEBIT,,ACTIVE,2026-04-13,2031-04-12,0.0
CARD000000355,CUS00000415,CREDIT,GOLD,ACTIVE,2024-05-10,2029-05-09,20000000.0
CARD000000356,CUS00000415,CREDIT,STANDARD,BLOCKED,2022-04-29,2027-04-28,39000000.0
CARD000000357,CUS00000418,DEBIT,,ACTIVE,2024-10-10,2029-10-09,0.0
CARD000000358,CUS00000419,DEBIT,,ACTIVE,2021-04-04,2026-04-03,0.0
CARD000000359,CUS00000419,CREDIT,PLATINUM,ACTIVE,2024-07-09,2029-07-08,500000000.0
CARD000000360,CUS00000420,CREDIT,GOLD,ACTIVE,2025-06-05,2030-06-04,127000000.0
CARD000000361,CUS00000420,CREDIT,PLATINUM,ACTIVE,2021-04-01,2026-03-31,106000000.0
CARD000000362,CUS00000421,CREDIT,GOLD,ACTIVE,2025-03-27,2030-03-26,316000000.0
CARD000000363,CUS00000425,DEBIT,,ACTIVE,2021-11-26,2026-11-25,0.0
CARD000000364,CUS00000427,DEBIT,,ACTIVE,2026-02-05,2031-02-04,0.0
CARD000000365,CUS00000428,CREDIT,STANDARD,ACTIVE,2026-01-06,2031-01-05,96000000.0
CARD000000366,CUS00000430,DEBIT,,EXPIRED,2026-04-04,2031-04-03,0.0
CARD000000367,CUS00000431,CREDIT,STANDARD,ACTIVE,2022-03-19,2027-03-18,317000000.0
CARD000000368,CUS00000433,CREDIT,STANDARD,ACTIVE,2023-03-20,2028-03-18,39000000.0
CARD000000369,CUS00000434,DEBIT,,ACTIVE,2025-01-13,2030-01-12,0.0
CARD000000370,CUS00000434,DEBIT,,ACTIVE,2023-06-07,2028-06-05,0.0
CARD000000371,CUS00000435,CREDIT,PLATINUM,ACTIVE,2025-12-25,2030-12-24,73000000.0
CARD000000372,CUS00000436,CREDIT,GOLD,ACTIVE,2022-11-23,2027-11-22,267000000.0
CARD000000373,CUS00000436,DEBIT,,ACTIVE,2025-12-30,2030-12-29,0.0
CARD000000374,CUS00000437,CREDIT,PLATINUM,ACTIVE,2024-05-15,2029-05-14,131000000.0
CARD000000375,CUS00000439,DEBIT,,ACTIVE,2025-08-18,2030-08-17,0.0
CARD000000376,CUS00000440,DEBIT,,ACTIVE,2021-05-25,2026-05-24,0.0
CARD000000377,CUS00000440,CREDIT,STANDARD,ACTIVE,2022-03-06,2027-03-05,206000000.0
CARD000000378,CUS00000442,CREDIT,GOLD,ACTIVE,2024-05-15,2029-05-14,224000000.0
CARD000000379,CUS00000442,CREDIT,PLATINUM,ACTIVE,2024-06-08,2029-06-07,273000000.0
CARD000000380,CUS00000443,DEBIT,,ACTIVE,2024-10-20,2029-10-19,0.0
CARD000000381,CUS00000447,DEBIT,,ACTIVE,2021-11-14,2026-11-13,0.0
CARD000000382,CUS00000448,DEBIT,,ACTIVE,2022-07-20,2027-07-19,0.0
CARD000000383,CUS00000448,DEBIT,,ACTIVE,2022-11-17,2027-11-16,0.0
CARD000000384,CUS00000449,DEBIT,,ACTIVE,2024-10-21,2029-10-20,0.0
CARD000000385,CUS00000450,CREDIT,GOLD,ACTIVE,2023-04-18,2028-04-16,150000000.0
CARD000000386,CUS00000452,DEBIT,,ACTIVE,2023-06-08,2028-06-06,0.0
CARD000000387,CUS00000455,DEBIT,,ACTIVE,2023-05-19,2028-05-17,0.0
CARD000000388,CUS00000456,DEBIT,,ACTIVE,2026-03-05,2031-03-04,0.0
CARD000000389,CUS00000456,DEBIT,,EXPIRED,2022-07-24,2027-07-23,0.0
CARD000000390,CUS00000457,DEBIT,,BLOCKED,2022-10-13,2027-10-12,0.0
CARD000000391,CUS00000458,DEBIT,,ACTIVE,2021-12-27,2026-12-26,0.0
CARD000000392,CUS00000459,DEBIT,,ACTIVE,2023-08-24,2028-08-22,0.0
CARD000000393,CUS00000460,CREDIT,GOLD,ACTIVE,2023-07-13,2028-07-11,39000000.0
CARD000000394,CUS00000461,CREDIT,PLATINUM,ACTIVE,2022-06-21,2027-06-20,250000000.0
CARD000000395,CUS00000462,DEBIT,,ACTIVE,2023-12-29,2028-12-27,0.0
CARD000000396,CUS00000463,DEBIT,,ACTIVE,2022-08-20,2027-08-19,0.0
CARD000000397,CUS00000464,DEBIT,,ACTIVE,2023-05-22,2028-05-20,0.0
CARD000000398,CUS00000464,DEBIT,,ACTIVE,2024-09-01,2029-08-31,0.0
CARD000000399,CUS00000468,CREDIT,STANDARD,ACTIVE,2026-04-25,2031-04-24,60000000.0
CARD000000400,CUS00000469,CREDIT,STANDARD,ACTIVE,2022-12-07,2027-12-06,231000000.0
CARD000000401,CUS00000470,CREDIT,GOLD,ACTIVE,2021-07-22,2026-07-21,334000000.0
CARD000000402,CUS00000472,DEBIT,,ACTIVE,2022-11-19,2027-11-18,0.0
CARD000000403,CUS00000475,DEBIT,,ACTIVE,2023-10-25,2028-10-23,0.0
CARD000000404,CUS00000476,DEBIT,,ACTIVE,2023-04-11,2028-04-09,0.0
CARD000000405,CUS00000477,CREDIT,PLATINUM,ACTIVE,2024-02-09,2029-02-07,46000000.0
CARD000000406,CUS00000481,CREDIT,STANDARD,ACTIVE,2025-05-15,2030-05-14,294000000.0
CARD000000407,CUS00000482,CREDIT,GOLD,ACTIVE,2023-11-07,2028-11-05,500000000.0
CARD000000408,CUS00000482,CREDIT,GOLD,ACTIVE,2022-10-29,2027-10-28,468000000.0
CARD000000409,CUS00000483,DEBIT,,ACTIVE,2022-01-03,2027-01-02,0.0
CARD000000410,CUS00000485,CREDIT,STANDARD,ACTIVE,2022-10-23,2027-10-22,170000000.0
CARD000000411,CUS00000485,CREDIT,PLATINUM,ACTIVE,2022-10-24,2027-10-23,289000000.0
CARD000000412,CUS00000488,CREDIT,GOLD,ACTIVE,2025-03-27,2030-03-26,123000000.0
CARD000000413,CUS00000489,CREDIT,PLATINUM,ACTIVE,2024-03-31,2029-03-30,40000000.0
CARD000000414,CUS00000491,CREDIT,GOLD,ACTIVE,2025-02-27,2030-02-26,49000000.0
CARD000000415,CUS00000493,CREDIT,STANDARD,ACTIVE,2021-09-22,2026-09-21,85000000.0
CARD000000416,CUS00000493,DEBIT,,ACTIVE,2021-10-20,2026-10-19,0.0
CARD000000417,CUS00000494,CREDIT,PLATINUM,ACTIVE,2021-03-19,2026-03-18,209000000.0
CARD000000418,CUS00000495,DEBIT,,EXPIRED,2024-04-06,2029-04-05,0.0
CARD000000419,CUS00000495,CREDIT,GOLD,ACTIVE,2022-10-14,2027-10-13,114000000.0
CARD000000420,CUS00000496,DEBIT,,ACTIVE,2026-04-23,2031-04-22,0.0
CARD000000421,CUS00000497,DEBIT,,ACTIVE,2022-02-16,2027-02-15,0.0
CARD000000422,CUS00000498,CREDIT,PLATINUM,ACTIVE,2021-07-22,2026-07-21,20000000.0
CARD000000423,CUS00000498,DEBIT,,ACTIVE,2021-01-21,2026-01-20,0.0
CARD000000424,CUS00000500,DEBIT,,ACTIVE,2023-01-13,2028-01-12,0.0
CARD000000425,CUS00000502,DEBIT,,ACTIVE,2026-04-10,2031-04-09,0.0
CARD000000426,CUS00000503,DEBIT,,ACTIVE,2024-07-04,2029-07-03,0.0
CARD000000427,CUS00000503,CREDIT,GOLD,BLOCKED,2025-01-02,2030-01-01,178000000.0
CARD000000428,CUS00000505,DEBIT,,ACTIVE,2021-08-13,2026-08-12,0.0
CARD000000429,CUS00000507,CREDIT,PLATINUM,ACTIVE,2021-10-06,2026-10-05,160000000.0
CARD000000430,CUS00000508,DEBIT,,ACTIVE,2022-05-25,2027-05-24,0.0
CARD000000431,CUS00000510,DEBIT,,ACTIVE,2024-06-13,2029-06-12,0.0
CARD000000432,CUS00000513,DEBIT,,ACTIVE,2021-08-14,2026-08-13,0.0
CARD000000433,CUS00000515,DEBIT,,ACTIVE,2021-12-22,2026-12-21,0.0
CARD000000434,CUS00000515,CREDIT,STANDARD,ACTIVE,2023-05-21,2028-05-19,80000000.0
CARD000000435,CUS00000516,CREDIT,STANDARD,ACTIVE,2022-07-04,2027-07-03,61000000.0
CARD000000436,CUS00000517,DEBIT,,ACTIVE,2024-09-12,2029-09-11,0.0
CARD000000437,CUS00000518,DEBIT,,EXPIRED,2023-12-03,2028-12-01,0.0
CARD000000438,CUS00000519,CREDIT,STANDARD,ACTIVE,2025-05-08,2030-05-07,339000000.0
CARD000000439,CUS00000519,CREDIT,STANDARD,ACTIVE,2021-07-21,2026-07-20,257000000.0
CARD000000440,CUS00000520,CREDIT,PLATINUM,EXPIRED,2020-11-27,2025-11-26,295000000.0
CARD000000441,CUS00000521,DEBIT,,ACTIVE,2024-01-02,2028-12-31,0.0
CARD000000442,CUS00000522,CREDIT,STANDARD,ACTIVE,2023-10-29,2028-10-27,20000000.0
CARD000000443,CUS00000523,CREDIT,STANDARD,ACTIVE,2025-09-13,2030-09-12,57000000.0
CARD000000444,CUS00000523,CREDIT,PLATINUM,ACTIVE,2021-11-12,2026-11-11,44000000.0
CARD000000445,CUS00000524,CREDIT,GOLD,ACTIVE,2023-12-12,2028-12-10,266000000.0
CARD000000446,CUS00000527,CREDIT,GOLD,ACTIVE,2022-05-10,2027-05-09,323000000.0
CARD000000447,CUS00000528,DEBIT,,ACTIVE,2025-02-02,2030-02-01,0.0
CARD000000448,CUS00000531,CREDIT,STANDARD,ACTIVE,2023-11-09,2028-11-07,39000000.0
CARD000000449,CUS00000532,DEBIT,,ACTIVE,2023-01-26,2028-01-25,0.0
CARD000000450,CUS00000533,DEBIT,,ACTIVE,2023-02-26,2028-02-25,0.0
CARD000000451,CUS00000535,DEBIT,,ACTIVE,2022-10-27,2027-10-26,0.0
CARD000000452,CUS00000536,DEBIT,,ACTIVE,2022-08-18,2027-08-17,0.0
CARD000000453,CUS00000536,DEBIT,,ACTIVE,2024-09-03,2029-09-02,0.0
CARD000000454,CUS00000537,CREDIT,STANDARD,ACTIVE,2025-09-02,2030-09-01,500000000.0
CARD000000455,CUS00000539,DEBIT,,ACTIVE,2026-01-20,2031-01-19,0.0
CARD000000456,CUS00000540,DEBIT,,ACTIVE,2021-01-10,2026-01-09,0.0
CARD000000457,CUS00000541,CREDIT,GOLD,ACTIVE,2021-05-30,2026-05-29,36000000.0
CARD000000458,CUS00000542,CREDIT,STANDARD,EXPIRED,2023-03-27,2028-03-25,31000000.0
CARD000000459,CUS00000545,CREDIT,PLATINUM,ACTIVE,2025-12-16,2030-12-15,41000000.0
CARD000000460,CUS00000546,CREDIT,GOLD,ACTIVE,2020-09-10,2025-09-09,329000000.0
CARD000000461,CUS00000546,DEBIT,,ACTIVE,2022-10-26,2027-10-25,0.0
CARD000000462,CUS00000547,CREDIT,STANDARD,ACTIVE,2024-04-20,2029-04-19,30000000.0
CARD000000463,CUS00000547,CREDIT,STANDARD,ACTIVE,2022-07-01,2027-06-30,37000000.0
CARD000000464,CUS00000548,CREDIT,STANDARD,ACTIVE,2020-12-29,2025-12-28,60000000.0
CARD000000465,CUS00000548,DEBIT,,ACTIVE,2021-02-24,2026-02-23,0.0
CARD000000466,CUS00000549,CREDIT,PLATINUM,ACTIVE,2023-01-05,2028-01-04,106000000.0
CARD000000467,CUS00000551,DEBIT,,ACTIVE,2025-11-12,2030-11-11,0.0
CARD000000468,CUS00000553,CREDIT,PLATINUM,ACTIVE,2022-10-11,2027-10-10,20000000.0
CARD000000469,CUS00000554,CREDIT,GOLD,BLOCKED,2024-12-14,2029-12-13,298000000.0
CARD000000470,CUS00000555,CREDIT,PLATINUM,ACTIVE,2025-04-29,2030-04-28,130000000.0
CARD000000471,CUS00000556,CREDIT,GOLD,ACTIVE,2026-05-20,2031-05-19,68000000.0
CARD000000472,CUS00000556,CREDIT,STANDARD,ACTIVE,2024-09-04,2029-09-03,85000000.0
CARD000000473,CUS00000558,DEBIT,,ACTIVE,2022-01-12,2027-01-11,0.0
CARD000000474,CUS00000559,CREDIT,STANDARD,ACTIVE,2023-03-19,2028-03-17,166000000.0
CARD000000475,CUS00000560,DEBIT,,EXPIRED,2024-03-06,2029-03-05,0.0
CARD000000476,CUS00000561,DEBIT,,ACTIVE,2023-11-20,2028-11-18,0.0
CARD000000477,CUS00000561,CREDIT,STANDARD,ACTIVE,2023-12-10,2028-12-08,75000000.0
CARD000000478,CUS00000562,CREDIT,STANDARD,ACTIVE,2024-12-22,2029-12-21,28000000.0
CARD000000479,CUS00000564,DEBIT,,ACTIVE,2022-05-21,2027-05-20,0.0
CARD000000480,CUS00000565,DEBIT,,ACTIVE,2022-11-23,2027-11-22,0.0
CARD000000481,CUS00000567,DEBIT,,ACTIVE,2023-10-20,2028-10-18,0.0
CARD000000482,CUS00000568,CREDIT,GOLD,ACTIVE,2023-10-11,2028-10-09,235000000.0
CARD000000483,CUS00000569,CREDIT,STANDARD,EXPIRED,2026-05-23,2031-05-22,173000000.0
CARD000000484,CUS00000571,DEBIT,,ACTIVE,2021-06-16,2026-06-15,0.0
CARD000000485,CUS00000571,DEBIT,,ACTIVE,2025-07-15,2030-07-14,0.0
CARD000000486,CUS00000572,DEBIT,,ACTIVE,2023-02-15,2028-02-14,0.0
CARD000000487,CUS00000573,CREDIT,PLATINUM,ACTIVE,2022-02-03,2027-02-02,262000000.0
CARD000000488,CUS00000574,DEBIT,,ACTIVE,2022-11-02,2027-11-01,0.0
CARD000000489,CUS00000575,DEBIT,,ACTIVE,2023-05-12,2028-05-10,0.0
CARD000000490,CUS00000576,DEBIT,,ACTIVE,2020-10-20,2025-10-19,0.0
CARD000000491,CUS00000576,CREDIT,PLATINUM,ACTIVE,2026-01-26,2031-01-25,65000000.0
CARD000000492,CUS00000577,DEBIT,,EXPIRED,2021-04-10,2026-04-09,0.0
CARD000000493,CUS00000578,CREDIT,STANDARD,ACTIVE,2025-03-22,2030-03-21,76000000.0
CARD000000494,CUS00000579,CREDIT,GOLD,ACTIVE,2025-12-11,2030-12-10,83000000.0
CARD000000495,CUS00000580,CREDIT,GOLD,ACTIVE,2025-03-22,2030-03-21,124000000.0
CARD000000496,CUS00000580,CREDIT,GOLD,ACTIVE,2022-01-28,2027-01-27,66000000.0
CARD000000497,CUS00000581,CREDIT,GOLD,ACTIVE,2022-11-22,2027-11-21,338000000.0
CARD000000498,CUS00000581,DEBIT,,ACTIVE,2026-02-06,2031-02-05,0.0
CARD000000499,CUS00000582,DEBIT,,ACTIVE,2022-07-17,2027-07-16,0.0
CARD000000500,CUS00000582,DEBIT,,ACTIVE,2023-12-14,2028-12-12,0.0
CARD000000501,CUS00000583,CREDIT,GOLD,ACTIVE,2023-05-31,2028-05-29,351000000.0
CARD000000502,CUS00000584,CREDIT,STANDARD,EXPIRED,2023-07-25,2028-07-23,67000000.0
CARD000000503,CUS00000585,DEBIT,,ACTIVE,2022-07-18,2027-07-17,0.0
CARD000000504,CUS00000587,CREDIT,STANDARD,ACTIVE,2024-12-17,2029-12-16,20000000.0
CARD000000505,CUS00000589,DEBIT,,ACTIVE,2022-07-17,2027-07-16,0.0
CARD000000506,CUS00000591,CREDIT,GOLD,EXPIRED,2023-03-08,2028-03-06,319000000.0
CARD000000507,CUS00000592,DEBIT,,ACTIVE,2021-11-15,2026-11-14,0.0
CARD000000508,CUS00000592,CREDIT,GOLD,ACTIVE,2021-01-27,2026-01-26,346000000.0
CARD000000509,CUS00000593,DEBIT,,ACTIVE,2025-07-04,2030-07-03,0.0
CARD000000510,CUS00000594,DEBIT,,ACTIVE,2022-09-15,2027-09-14,0.0
CARD000000511,CUS00000596,DEBIT,,ACTIVE,2024-08-08,2029-08-07,0.0
CARD000000512,CUS00000600,DEBIT,,ACTIVE,2026-05-01,2031-04-30,0.0
CARD000000513,CUS00000602,CREDIT,PLATINUM,ACTIVE,2026-03-19,2031-03-18,351000000.0
CARD000000514,CUS00000602,DEBIT,,ACTIVE,2023-10-12,2028-10-10,0.0
CARD000000515,CUS00000603,DEBIT,,ACTIVE,2020-12-11,2025-12-10,0.0
CARD000000516,CUS00000603,DEBIT,,ACTIVE,2021-07-10,2026-07-09,0.0
CARD000000517,CUS00000604,CREDIT,STANDARD,ACTIVE,2022-06-07,2027-06-06,319000000.0
CARD000000518,CUS00000605,CREDIT,STANDARD,EXPIRED,2025-03-23,2030-03-22,334000000.0
CARD000000519,CUS00000605,CREDIT,PLATINUM,ACTIVE,2024-11-28,2029-11-27,260000000.0
CARD000000520,CUS00000608,DEBIT,,ACTIVE,2022-11-15,2027-11-14,0.0
CARD000000521,CUS00000612,CREDIT,GOLD,ACTIVE,2021-09-19,2026-09-18,157000000.0
CARD000000522,CUS00000613,CREDIT,STANDARD,ACTIVE,2023-10-06,2028-10-04,279000000.0
CARD000000523,CUS00000614,DEBIT,,ACTIVE,2022-12-10,2027-12-09,0.0
CARD000000524,CUS00000618,DEBIT,,ACTIVE,2022-09-12,2027-09-11,0.0
CARD000000525,CUS00000619,CREDIT,STANDARD,ACTIVE,2025-06-27,2030-06-26,336000000.0
CARD000000526,CUS00000622,CREDIT,GOLD,ACTIVE,2020-10-26,2025-10-25,167000000.0
CARD000000527,CUS00000623,DEBIT,,ACTIVE,2026-05-18,2031-05-17,0.0
CARD000000528,CUS00000624,CREDIT,GOLD,BLOCKED,2025-09-06,2030-09-05,128000000.0
CARD000000529,CUS00000625,DEBIT,,BLOCKED,2021-11-23,2026-11-22,0.0
CARD000000530,CUS00000626,CREDIT,PLATINUM,ACTIVE,2023-04-19,2028-04-17,152000000.0
CARD000000531,CUS00000631,DEBIT,,ACTIVE,2022-03-03,2027-03-02,0.0
CARD000000532,CUS00000634,CREDIT,GOLD,ACTIVE,2021-01-21,2026-01-20,21000000.0
CARD000000533,CUS00000635,CREDIT,PLATINUM,BLOCKED,2023-08-31,2028-08-29,354000000.0
CARD000000534,CUS00000636,CREDIT,STANDARD,ACTIVE,2023-10-28,2028-10-26,288000000.0
CARD000000535,CUS00000639,DEBIT,,ACTIVE,2024-08-11,2029-08-10,0.0
CARD000000536,CUS00000640,DEBIT,,ACTIVE,2025-05-02,2030-05-01,0.0
CARD000000537,CUS00000643,CREDIT,PLATINUM,EXPIRED,2022-08-14,2027-08-13,118000000.0
CARD000000538,CUS00000643,CREDIT,PLATINUM,ACTIVE,2020-12-20,2025-12-19,137000000.0
CARD000000539,CUS00000644,DEBIT,,ACTIVE,2026-02-24,2031-02-23,0.0
CARD000000540,CUS00000644,DEBIT,,EXPIRED,2023-09-05,2028-09-03,0.0
CARD000000541,CUS00000646,DEBIT,,ACTIVE,2025-01-16,2030-01-15,0.0
CARD000000542,CUS00000647,CREDIT,GOLD,ACTIVE,2021-11-13,2026-11-12,326000000.0
CARD000000543,CUS00000649,DEBIT,,ACTIVE,2023-02-19,2028-02-18,0.0
CARD000000544,CUS00000650,CREDIT,PLATINUM,ACTIVE,2026-02-07,2031-02-06,36000000.0
CARD000000545,CUS00000652,DEBIT,,ACTIVE,2024-08-03,2029-08-02,0.0
CARD000000546,CUS00000652,DEBIT,,ACTIVE,2024-01-07,2029-01-05,0.0
CARD000000547,CUS00000654,DEBIT,,ACTIVE,2021-12-24,2026-12-23,0.0
CARD000000548,CUS00000654,DEBIT,,BLOCKED,2025-07-30,2030-07-29,0.0
CARD000000549,CUS00000656,DEBIT,,ACTIVE,2024-04-07,2029-04-06,0.0
CARD000000550,CUS00000657,CREDIT,GOLD,ACTIVE,2020-10-10,2025-10-09,78000000.0
CARD000000551,CUS00000659,CREDIT,PLATINUM,ACTIVE,2023-09-22,2028-09-20,60000000.0
CARD000000552,CUS00000660,DEBIT,,ACTIVE,2023-05-10,2028-05-08,0.0
CARD000000553,CUS00000662,CREDIT,GOLD,ACTIVE,2023-11-29,2028-11-27,233000000.0
CARD000000554,CUS00000664,DEBIT,,EXPIRED,2023-04-09,2028-04-07,0.0
CARD000000555,CUS00000664,DEBIT,,ACTIVE,2025-01-31,2030-01-30,0.0
CARD000000556,CUS00000665,DEBIT,,ACTIVE,2024-02-20,2029-02-18,0.0
CARD000000557,CUS00000667,DEBIT,,BLOCKED,2020-11-07,2025-11-06,0.0
CARD000000558,CUS00000668,CREDIT,STANDARD,ACTIVE,2024-02-07,2029-02-05,339000000.0
CARD000000559,CUS00000669,DEBIT,,ACTIVE,2024-08-13,2029-08-12,0.0
CARD000000560,CUS00000670,CREDIT,GOLD,ACTIVE,2025-05-21,2030-05-20,338000000.0
CARD000000561,CUS00000673,DEBIT,,ACTIVE,2021-06-18,2026-06-17,0.0
CARD000000562,CUS00000674,CREDIT,GOLD,ACTIVE,2024-07-11,2029-07-10,83000000.0
