snapshot_date,customer_id,product_propensity_feature_set,customer_value_score,intent_signal_score,engagement_score,timing_score,relationship_score,sales_suppression_flag
2026-08-31,CUS00000138,"{""CREDIT_CARD"": 0.522, ""LOAN"": 0.329, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",92.54,85.25,82.63,81.3,73.59,False
2026-08-31,CUS00000139,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.862, ""DEPOSIT"": 0.262, ""INVESTMENT"": 0.464}",41.17,68.82,14.91,63.59,92.32,False
2026-08-31,CUS00000140,"{""CREDIT_CARD"": 0.905, ""LOAN"": 0.509, ""DEPOSIT"": 0.473, ""INVESTMENT"": 0.382}",46.24,65.99,100.0,59.13,100.0,False
2026-08-31,CUS00000141,"{""CREDIT_CARD"": 0.795, ""LOAN"": 0.518, ""DEPOSIT"": 0.697, ""INVESTMENT"": 0.879}",100.0,88.49,90.01,90.39,100.0,False
2026-08-31,CUS00000142,"{""CREDIT_CARD"": 0.659, ""LOAN"": 0.303, ""DEPOSIT"": 0.778, ""INVESTMENT"": 0.949}",64.51,62.96,13.98,59.75,87.5,False
2026-08-31,CUS00000143,"{""CREDIT_CARD"": 0.836, ""LOAN"": 0.396, ""DEPOSIT"": 0.44, ""INVESTMENT"": 0.366}",22.75,73.4,15.5,76.02,44.35,True
2026-08-31,CUS00000144,"{""CREDIT_CARD"": 0.718, ""LOAN"": 0.563, ""DEPOSIT"": 0.49, ""INVESTMENT"": 0.33}",16.92,87.98,24.43,77.94,49.69,False
2026-08-31,CUS00000145,"{""CREDIT_CARD"": 0.633, ""LOAN"": 0.534, ""DEPOSIT"": 0.47, ""INVESTMENT"": 0.384}",17.89,62.98,16.57,51.27,61.86,False
2026-08-31,CUS00000146,"{""CREDIT_CARD"": 0.601, ""LOAN"": 0.387, ""DEPOSIT"": 0.829, ""INVESTMENT"": 0.797}",53.86,76.29,81.39,72.13,92.44,False
2026-08-31,CUS00000147,"{""CREDIT_CARD"": 0.317, ""LOAN"": 0.254, ""DEPOSIT"": 0.244, ""INVESTMENT"": 0.128}",9.19,77.86,0.0,73.07,50.48,False
2026-08-31,CUS00000148,"{""CREDIT_CARD"": 0.324, ""LOAN"": 0.371, ""DEPOSIT"": 0.249, ""INVESTMENT"": 0.196}",1.51,76.48,0.0,70.84,11.7,False
2026-08-31,CUS00000149,"{""CREDIT_CARD"": 0.596, ""LOAN"": 0.273, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",72.16,92.73,93.0,79.83,73.04,True
2026-08-31,CUS00000150,"{""CREDIT_CARD"": 0.304, ""LOAN"": 0.361, ""DEPOSIT"": 0.175, ""INVESTMENT"": 0.176}",13.17,67.1,0.0,54.76,59.64,False
2026-08-31,CUS00000151,"{""CREDIT_CARD"": 0.776, ""LOAN"": 0.481, ""DEPOSIT"": 0.41, ""INVESTMENT"": 0.802}",100.0,91.63,96.32,82.61,87.15,False
2026-08-31,CUS00000152,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.855, ""DEPOSIT"": 0.162, ""INVESTMENT"": 0.302}",36.76,88.63,97.37,83.24,60.98,False
2026-08-31,CUS00000153,"{""CREDIT_CARD"": 0.842, ""LOAN"": 0.53, ""DEPOSIT"": 0.346, ""INVESTMENT"": 0.473}",44.14,62.02,100.0,53.97,63.44,False
2026-08-31,CUS00000154,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.989, ""DEPOSIT"": 0.28, ""INVESTMENT"": 0.324}",19.41,69.5,97.15,57.53,56.31,False
2026-08-31,CUS00000155,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.963, ""DEPOSIT"": 0.247, ""INVESTMENT"": 0.325}",30.06,72.78,87.77,75.93,79.48,True
2026-08-31,CUS00000156,"{""CREDIT_CARD"": 0.587, ""LOAN"": 0.522, ""DEPOSIT"": 0.396, ""INVESTMENT"": 0.473}",78.04,62.21,19.84,59.76,58.85,False
2026-08-31,CUS00000157,"{""CREDIT_CARD"": 0.676, ""LOAN"": 0.624, ""DEPOSIT"": 0.44, ""INVESTMENT"": 0.314}",22.15,66.58,27.5,58.48,59.18,False
2026-08-31,CUS00000158,"{""CREDIT_CARD"": 0.868, ""LOAN"": 0.513, ""DEPOSIT"": 0.404, ""INVESTMENT"": 0.594}",67.08,72.42,100.0,75.04,75.25,True
2026-08-31,CUS00000159,"{""CREDIT_CARD"": 0.537, ""LOAN"": 0.498, ""DEPOSIT"": 0.368, ""INVESTMENT"": 0.325}",9.34,75.99,0.0,65.42,59.44,False
2026-08-31,CUS00000160,"{""CREDIT_CARD"": 0.556, ""LOAN"": 0.479, ""DEPOSIT"": 0.593, ""INVESTMENT"": 0.447}",17.36,74.03,52.85,68.8,73.34,False
2026-08-31,CUS00000161,"{""CREDIT_CARD"": 0.975, ""LOAN"": 0.97, ""DEPOSIT"": 0.275, ""INVESTMENT"": 0.309}",35.78,69.37,90.39,64.94,68.84,False
2026-08-31,CUS00000162,"{""CREDIT_CARD"": 0.562, ""LOAN"": 0.426, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.972}",100.0,99.0,92.23,85.89,79.05,False
2026-08-31,CUS00000163,"{""CREDIT_CARD"": 0.326, ""LOAN"": 0.449, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",76.36,99.0,96.68,87.61,100.0,False
2026-08-31,CUS00000164,"{""CREDIT_CARD"": 0.832, ""LOAN"": 0.608, ""DEPOSIT"": 0.48, ""INVESTMENT"": 0.86}",100.0,76.6,97.64,77.62,71.11,False
2026-08-31,CUS00000165,"{""CREDIT_CARD"": 0.32, ""LOAN"": 0.281, ""DEPOSIT"": 0.332, ""INVESTMENT"": 0.231}",11.0,69.88,0.83,65.56,54.62,False
2026-08-31,CUS00000166,"{""CREDIT_CARD"": 0.597, ""LOAN"": 0.399, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.932}",85.56,99.0,96.36,86.25,93.18,False
2026-08-31,CUS00000167,"{""CREDIT_CARD"": 0.872, ""LOAN"": 0.498, ""DEPOSIT"": 0.389, ""INVESTMENT"": 0.342}",20.65,80.93,100.0,71.43,52.34,False
2026-08-31,CUS00000168,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.921, ""DEPOSIT"": 0.229, ""INVESTMENT"": 0.343}",25.95,63.54,83.56,65.88,63.23,False
2026-08-31,CUS00000169,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.208, ""INVESTMENT"": 0.338}",44.06,75.06,57.4,62.08,67.29,False
2026-08-31,CUS00000170,"{""CREDIT_CARD"": 0.606, ""LOAN"": 0.542, ""DEPOSIT"": 0.322, ""INVESTMENT"": 0.317}",12.58,73.07,1.29,73.81,47.68,False
2026-08-31,CUS00000171,"{""CREDIT_CARD"": 0.677, ""LOAN"": 0.527, ""DEPOSIT"": 0.508, ""INVESTMENT"": 0.926}",100.0,65.76,95.49,54.11,87.27,False
2026-08-31,CUS00000172,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.954, ""DEPOSIT"": 0.232, ""INVESTMENT"": 0.286}",32.57,85.09,85.5,73.39,56.01,True
2026-08-31,CUS00000173,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.914, ""DEPOSIT"": 0.261, ""INVESTMENT"": 0.38}",40.6,87.31,80.94,76.71,92.08,False
2026-08-31,CUS00000174,"{""CREDIT_CARD"": 0.803, ""LOAN"": 0.444, ""DEPOSIT"": 0.316, ""INVESTMENT"": 0.56}",66.82,80.75,100.0,75.1,91.81,False
2026-08-31,CUS00000175,"{""CREDIT_CARD"": 0.829, ""LOAN"": 0.436, ""DEPOSIT"": 0.485, ""INVESTMENT"": 0.502}",16.84,73.8,100.0,69.79,71.9,False
2026-08-31,CUS00000176,"{""CREDIT_CARD"": 0.87, ""LOAN"": 0.538, ""DEPOSIT"": 0.405, ""INVESTMENT"": 0.366}",37.75,66.66,100.0,67.38,83.28,False
2026-08-31,CUS00000177,"{""CREDIT_CARD"": 0.758, ""LOAN"": 0.545, ""DEPOSIT"": 0.756, ""INVESTMENT"": 0.854}",100.0,88.71,93.55,83.16,100.0,False
2026-08-31,CUS00000178,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.96, ""DEPOSIT"": 0.277, ""INVESTMENT"": 0.243}",33.73,69.15,17.57,70.72,73.22,False
2026-08-31,CUS00000179,"{""CREDIT_CARD"": 0.575, ""LOAN"": 0.587, ""DEPOSIT"": 0.349, ""INVESTMENT"": 0.363}",12.92,83.86,21.95,80.08,36.45,False
2026-08-31,CUS00000180,"{""CREDIT_CARD"": 0.765, ""LOAN"": 0.568, ""DEPOSIT"": 0.34, ""INVESTMENT"": 0.516}",31.93,80.36,100.0,75.8,86.25,False
2026-08-31,CUS00000181,"{""CREDIT_CARD"": 0.331, ""LOAN"": 0.252, ""DEPOSIT"": 0.218, ""INVESTMENT"": 0.166}",0.12,71.79,0.0,65.74,38.56,False
2026-08-31,CUS00000182,"{""CREDIT_CARD"": 0.341, ""LOAN"": 0.11, ""DEPOSIT"": 0.255, ""INVESTMENT"": 0.135}",1.1,40.69,0.0,33.29,21.04,False
2026-08-31,CUS00000183,"{""CREDIT_CARD"": 0.642, ""LOAN"": 0.556, ""DEPOSIT"": 0.428, ""INVESTMENT"": 0.317}",13.62,68.0,0.0,57.31,65.41,False
2026-08-31,CUS00000184,"{""CREDIT_CARD"": 0.868, ""LOAN"": 0.526, ""DEPOSIT"": 0.619, ""INVESTMENT"": 0.7}",86.22,77.1,93.82,74.71,100.0,False
2026-08-31,CUS00000185,"{""CREDIT_CARD"": 0.474, ""LOAN"": 0.374, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.941}",58.11,99.0,75.19,100.0,73.65,False
2026-08-31,CUS00000186,"{""CREDIT_CARD"": 0.739, ""LOAN"": 0.566, ""DEPOSIT"": 0.588, ""INVESTMENT"": 0.45}",32.31,94.51,43.75,78.99,62.21,False
2026-08-31,CUS00000187,"{""CREDIT_CARD"": 0.635, ""LOAN"": 0.398, ""DEPOSIT"": 0.895, ""INVESTMENT"": 0.99}",80.23,96.73,79.82,84.38,92.8,False
2026-08-31,CUS00000188,"{""CREDIT_CARD"": 0.494, ""LOAN"": 0.337, ""DEPOSIT"": 0.372, ""INVESTMENT"": 0.311}",15.65,53.61,3.04,47.3,61.58,False
2026-08-31,CUS00000189,"{""CREDIT_CARD"": 0.864, ""LOAN"": 0.489, ""DEPOSIT"": 0.448, ""INVESTMENT"": 0.44}",27.36,68.51,44.31,69.56,71.19,False
2026-08-31,CUS00000190,"{""CREDIT_CARD"": 0.816, ""LOAN"": 0.328, ""DEPOSIT"": 0.415, ""INVESTMENT"": 0.345}",41.27,56.31,1.15,58.07,73.47,False
2026-08-31,CUS00000191,"{""CREDIT_CARD"": 0.561, ""LOAN"": 0.469, ""DEPOSIT"": 0.264, ""INVESTMENT"": 0.187}",14.8,71.73,15.53,60.1,56.96,True
2026-08-31,CUS00000192,"{""CREDIT_CARD"": 0.893, ""LOAN"": 0.522, ""DEPOSIT"": 0.4, ""INVESTMENT"": 0.512}",16.84,77.63,100.0,79.11,60.17,False
2026-08-31,CUS00000193,"{""CREDIT_CARD"": 0.661, ""LOAN"": 0.423, ""DEPOSIT"": 0.379, ""INVESTMENT"": 0.269}",16.31,73.75,0.0,72.87,39.64,False
2026-08-31,CUS00000194,"{""CREDIT_CARD"": 0.743, ""LOAN"": 0.613, ""DEPOSIT"": 0.39, ""INVESTMENT"": 0.425}",37.5,72.19,100.0,70.63,84.56,False
2026-08-31,CUS00000195,"{""CREDIT_CARD"": 0.665, ""LOAN"": 0.542, ""DEPOSIT"": 0.444, ""INVESTMENT"": 0.307}",24.24,75.44,42.97,73.15,48.27,False
2026-08-31,CUS00000196,"{""CREDIT_CARD"": 0.501, ""LOAN"": 0.313, ""DEPOSIT"": 0.904, ""INVESTMENT"": 0.931}",48.76,82.1,92.36,77.09,94.66,False
2026-08-31,CUS00000197,"{""CREDIT_CARD"": 0.859, ""LOAN"": 0.532, ""DEPOSIT"": 0.407, ""INVESTMENT"": 0.457}",31.67,83.66,100.0,67.69,83.61,False
2026-08-31,CUS00000198,"{""CREDIT_CARD"": 0.783, ""LOAN"": 0.511, ""DEPOSIT"": 0.395, ""INVESTMENT"": 0.457}",23.5,65.76,100.0,59.28,65.87,False
2026-08-31,CUS00000199,"{""CREDIT_CARD"": 0.834, ""LOAN"": 0.489, ""DEPOSIT"": 0.528, ""INVESTMENT"": 0.818}",100.0,74.21,92.73,68.9,90.26,False
2026-08-31,CUS00000200,"{""CREDIT_CARD"": 0.58, ""LOAN"": 0.358, ""DEPOSIT"": 0.823, ""INVESTMENT"": 0.86}",52.6,87.02,97.93,80.02,77.07,False
2026-08-31,CUS00000201,"{""CREDIT_CARD"": 0.618, ""LOAN"": 0.472, ""DEPOSIT"": 0.463, ""INVESTMENT"": 0.236}",21.23,68.45,0.0,67.9,74.3,False
2026-08-31,CUS00000202,"{""CREDIT_CARD"": 0.943, ""LOAN"": 0.521, ""DEPOSIT"": 0.372, ""INVESTMENT"": 0.612}",37.53,72.41,100.0,61.06,67.85,True
2026-08-31,CUS00000203,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.227, ""INVESTMENT"": 0.353}",26.76,68.18,63.63,63.65,71.19,False
2026-08-31,CUS00000204,"{""CREDIT_CARD"": 0.465, ""LOAN"": 0.308, ""DEPOSIT"": 0.79, ""INVESTMENT"": 0.874}",63.37,68.81,57.45,58.28,95.08,False
2026-08-31,CUS00000205,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.928, ""DEPOSIT"": 0.255, ""INVESTMENT"": 0.395}",39.21,71.06,95.0,66.02,73.29,False
2026-08-31,CUS00000206,"{""CREDIT_CARD"": 0.642, ""LOAN"": 0.565, ""DEPOSIT"": 0.503, ""INVESTMENT"": 0.849}",75.89,70.27,91.12,65.33,90.17,False
2026-08-31,CUS00000207,"{""CREDIT_CARD"": 0.623, ""LOAN"": 0.447, ""DEPOSIT"": 0.348, ""INVESTMENT"": 0.442}",63.32,68.23,35.52,66.42,82.75,False
2026-08-31,CUS00000208,"{""CREDIT_CARD"": 0.453, ""LOAN"": 0.353, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",100.0,95.29,74.12,85.09,100.0,False
2026-08-31,CUS00000209,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.934, ""DEPOSIT"": 0.225, ""INVESTMENT"": 0.283}",41.04,85.48,84.27,88.91,72.54,False
2026-08-31,CUS00000210,"{""CREDIT_CARD"": 0.801, ""LOAN"": 0.464, ""DEPOSIT"": 0.401, ""INVESTMENT"": 0.682}",51.92,75.38,100.0,71.16,96.68,False
2026-08-31,CUS00000211,"{""CREDIT_CARD"": 0.944, ""LOAN"": 0.548, ""DEPOSIT"": 0.631, ""INVESTMENT"": 0.847}",100.0,80.32,13.07,77.72,68.11,False
2026-08-31,CUS00000212,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.261, ""INVESTMENT"": 0.191}",29.83,70.83,93.85,58.89,76.95,False
2026-08-31,CUS00000213,"{""CREDIT_CARD"": 0.393, ""LOAN"": 0.263, ""DEPOSIT"": 0.259, ""INVESTMENT"": 0.137}",14.64,66.75,0.0,62.66,0.0,True
2026-08-31,CUS00000214,"{""CREDIT_CARD"": 0.952, ""LOAN"": 0.541, ""DEPOSIT"": 0.461, ""INVESTMENT"": 0.443}",33.98,67.9,100.0,61.95,87.06,False
2026-08-31,CUS00000215,"{""CREDIT_CARD"": 0.588, ""LOAN"": 0.293, ""DEPOSIT"": 0.512, ""INVESTMENT"": 0.31}",13.45,44.34,0.66,39.82,36.01,True
2026-08-31,CUS00000216,"{""CREDIT_CARD"": 0.938, ""LOAN"": 0.57, ""DEPOSIT"": 0.469, ""INVESTMENT"": 0.591}",66.65,73.4,100.0,65.67,60.21,False
2026-08-31,CUS00000217,"{""CREDIT_CARD"": 0.912, ""LOAN"": 0.419, ""DEPOSIT"": 0.661, ""INVESTMENT"": 0.653}",60.45,99.0,100.0,85.55,94.17,False
2026-08-31,CUS00000218,"{""CREDIT_CARD"": 0.451, ""LOAN"": 0.38, ""DEPOSIT"": 0.408, ""INVESTMENT"": 0.379}",11.46,53.67,28.43,48.33,54.99,False
2026-08-31,CUS00000219,"{""CREDIT_CARD"": 0.434, ""LOAN"": 0.457, ""DEPOSIT"": 0.395, ""INVESTMENT"": 0.425}",30.39,71.39,0.87,64.07,46.01,False
2026-08-31,CUS00000220,"{""CREDIT_CARD"": 0.285, ""LOAN"": 0.197, ""DEPOSIT"": 0.248, ""INVESTMENT"": 0.226}",23.07,57.17,0.0,52.25,72.7,False
2026-08-31,CUS00000221,"{""CREDIT_CARD"": 0.559, ""LOAN"": 0.45, ""DEPOSIT"": 0.428, ""INVESTMENT"": 0.289}",8.22,70.57,0.11,59.2,60.88,False
2026-08-31,CUS00000222,"{""CREDIT_CARD"": 0.628, ""LOAN"": 0.499, ""DEPOSIT"": 0.404, ""INVESTMENT"": 0.303}",12.53,78.59,0.0,77.6,45.05,False
2026-08-31,CUS00000223,"{""CREDIT_CARD"": 0.666, ""LOAN"": 0.541, ""DEPOSIT"": 0.438, ""INVESTMENT"": 0.494}",38.67,62.7,27.43,57.57,22.76,True
2026-08-31,CUS00000224,"{""CREDIT_CARD"": 0.723, ""LOAN"": 0.57, ""DEPOSIT"": 0.563, ""INVESTMENT"": 0.733}",92.88,69.26,97.15,72.69,100.0,False
2026-08-31,CUS00000225,"{""CREDIT_CARD"": 0.281, ""LOAN"": 0.2, ""DEPOSIT"": 0.253, ""INVESTMENT"": 0.232}",30.49,74.64,0.0,61.09,44.33,True
2026-08-31,CUS00000226,"{""CREDIT_CARD"": 0.605, ""LOAN"": 0.289, ""DEPOSIT"": 0.824, ""INVESTMENT"": 0.976}",100.0,75.09,95.54,67.22,83.51,False
2026-08-31,CUS00000227,"{""CREDIT_CARD"": 0.605, ""LOAN"": 0.457, ""DEPOSIT"": 0.357, ""INVESTMENT"": 0.62}",46.82,76.73,100.0,61.44,83.6,False
2026-08-31,CUS00000228,"{""CREDIT_CARD"": 0.351, ""LOAN"": 0.149, ""DEPOSIT"": 0.221, ""INVESTMENT"": 0.173}",1.02,40.75,0.0,33.01,36.76,False
2026-08-31,CUS00000229,"{""CREDIT_CARD"": 0.72, ""LOAN"": 0.522, ""DEPOSIT"": 0.444, ""INVESTMENT"": 0.379}",30.67,81.02,2.34,67.76,58.15,False
2026-08-31,CUS00000230,"{""CREDIT_CARD"": 0.527, ""LOAN"": 0.451, ""DEPOSIT"": 0.611, ""INVESTMENT"": 0.334}",28.75,97.91,2.64,98.47,68.25,False
2026-08-31,CUS00000231,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.985, ""DEPOSIT"": 0.31, ""INVESTMENT"": 0.307}",33.93,87.2,58.67,76.08,61.9,True
2026-08-31,CUS00000232,"{""CREDIT_CARD"": 0.324, ""LOAN"": 0.158, ""DEPOSIT"": 0.295, ""INVESTMENT"": 0.191}",15.36,37.21,0.0,30.36,33.78,False
2026-08-31,CUS00000233,"{""CREDIT_CARD"": 0.373, ""LOAN"": 0.207, ""DEPOSIT"": 0.242, ""INVESTMENT"": 0.196}",4.19,53.56,0.0,55.65,46.34,False
2026-08-31,CUS00000234,"{""CREDIT_CARD"": 0.422, ""LOAN"": 0.355, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.925}",52.22,99.0,59.81,93.86,100.0,True
2026-08-31,CUS00000235,"{""CREDIT_CARD"": 0.646, ""LOAN"": 0.493, ""DEPOSIT"": 0.614, ""INVESTMENT"": 0.897}",100.0,67.36,88.24,70.08,92.67,False
2026-08-31,CUS00000236,"{""CREDIT_CARD"": 0.783, ""LOAN"": 0.494, ""DEPOSIT"": 0.503, ""INVESTMENT"": 0.838}",100.0,84.83,99.99,83.38,100.0,False
2026-08-31,CUS00000237,"{""CREDIT_CARD"": 0.525, ""LOAN"": 0.362, ""DEPOSIT"": 0.397, ""INVESTMENT"": 0.362}",26.96,67.56,16.4,63.4,74.36,False
2026-08-31,CUS00000238,"{""CREDIT_CARD"": 0.774, ""LOAN"": 0.588, ""DEPOSIT"": 0.436, ""INVESTMENT"": 0.561}",46.03,66.19,100.0,58.79,74.48,False
2026-08-31,CUS00000239,"{""CREDIT_CARD"": 0.566, ""LOAN"": 0.366, ""DEPOSIT"": 0.39, ""INVESTMENT"": 0.292}",20.47,43.39,33.08,36.26,69.13,False
2026-08-31,CUS00000240,"{""CREDIT_CARD"": 0.769, ""LOAN"": 0.512, ""DEPOSIT"": 0.413, ""INVESTMENT"": 0.463}",30.6,80.59,100.0,65.93,72.59,False
2026-08-31,CUS00000241,"{""CREDIT_CARD"": 0.615, ""LOAN"": 0.476, ""DEPOSIT"": 0.313, ""INVESTMENT"": 0.417}",36.8,68.56,49.7,63.34,41.21,False
2026-08-31,CUS00000242,"{""CREDIT_CARD"": 0.544, ""LOAN"": 0.203, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",72.27,97.81,55.43,100.0,91.57,False
2026-08-31,CUS00000243,"{""CREDIT_CARD"": 0.433, ""LOAN"": 0.496, ""DEPOSIT"": 0.368, ""INVESTMENT"": 0.275}",17.2,80.89,1.06,80.66,67.54,True
2026-08-31,CUS00000244,"{""CREDIT_CARD"": 0.715, ""LOAN"": 0.534, ""DEPOSIT"": 0.481, ""INVESTMENT"": 0.879}",100.0,68.09,94.72,60.38,91.35,True
2026-08-31,CUS00000245,"{""CREDIT_CARD"": 0.851, ""LOAN"": 0.447, ""DEPOSIT"": 0.426, ""INVESTMENT"": 0.526}",11.41,64.01,100.0,54.13,62.98,False
2026-08-31,CUS00000246,"{""CREDIT_CARD"": 0.688, ""LOAN"": 0.464, ""DEPOSIT"": 0.381, ""INVESTMENT"": 0.486}",47.77,73.47,34.01,67.45,51.51,False
2026-08-31,CUS00000247,"{""CREDIT_CARD"": 0.658, ""LOAN"": 0.349, ""DEPOSIT"": 0.455, ""INVESTMENT"": 0.479}",27.28,69.87,39.12,71.36,64.54,False
2026-08-31,CUS00000248,"{""CREDIT_CARD"": 0.673, ""LOAN"": 0.382, ""DEPOSIT"": 0.381, ""INVESTMENT"": 0.26}",27.33,56.69,0.0,50.63,58.13,False
2026-08-31,CUS00000249,"{""CREDIT_CARD"": 0.705, ""LOAN"": 0.62, ""DEPOSIT"": 0.607, ""INVESTMENT"": 0.899}",100.0,70.44,81.64,57.5,100.0,False
2026-08-31,CUS00000250,"{""CREDIT_CARD"": 0.469, ""LOAN"": 0.458, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.91}",56.22,70.13,67.88,72.59,96.83,False
2026-08-31,CUS00000251,"{""CREDIT_CARD"": 0.789, ""LOAN"": 0.537, ""DEPOSIT"": 0.545, ""INVESTMENT"": 0.878}",100.0,84.42,96.27,86.77,98.73,False
2026-08-31,CUS00000252,"{""CREDIT_CARD"": 0.86, ""LOAN"": 0.476, ""DEPOSIT"": 0.523, ""INVESTMENT"": 0.866}",81.13,84.25,57.24,68.18,94.32,True
2026-08-31,CUS00000253,"{""CREDIT_CARD"": 0.163, ""LOAN"": 0.107, ""DEPOSIT"": 0.248, ""INVESTMENT"": 0.275}",0.0,50.5,0.0,52.31,36.98,False
2026-08-31,CUS00000254,"{""CREDIT_CARD"": 0.336, ""LOAN"": 0.132, ""DEPOSIT"": 0.262, ""INVESTMENT"": 0.2}",0.0,63.69,0.0,53.47,25.47,True
2026-08-31,CUS00000255,"{""CREDIT_CARD"": 0.506, ""LOAN"": 0.578, ""DEPOSIT"": 0.363, ""INVESTMENT"": 0.283}",34.42,72.9,14.95,60.4,88.14,False
2026-08-31,CUS00000256,"{""CREDIT_CARD"": 0.549, ""LOAN"": 0.457, ""DEPOSIT"": 0.48, ""INVESTMENT"": 0.473}",41.9,72.87,26.59,74.33,78.56,False
2026-08-31,CUS00000257,"{""CREDIT_CARD"": 0.288, ""LOAN"": 0.247, ""DEPOSIT"": 0.305, ""INVESTMENT"": 0.138}",18.05,70.93,0.0,65.12,49.89,True
2026-08-31,CUS00000258,"{""CREDIT_CARD"": 0.727, ""LOAN"": 0.471, ""DEPOSIT"": 0.379, ""INVESTMENT"": 0.326}",33.57,71.9,26.38,67.35,77.24,True
2026-08-31,CUS00000259,"{""CREDIT_CARD"": 0.749, ""LOAN"": 0.558, ""DEPOSIT"": 0.481, ""INVESTMENT"": 0.818}",100.0,66.78,94.93,69.93,94.41,False
2026-08-31,CUS00000260,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.987, ""DEPOSIT"": 0.24, ""INVESTMENT"": 0.451}",56.81,76.24,98.59,76.35,80.39,False
2026-08-31,CUS00000261,"{""CREDIT_CARD"": 0.83, ""LOAN"": 0.266, ""DEPOSIT"": 0.377, ""INVESTMENT"": 0.533}",32.01,61.94,100.0,60.35,60.63,False
2026-08-31,CUS00000262,"{""CREDIT_CARD"": 0.654, ""LOAN"": 0.396, ""DEPOSIT"": 0.403, ""INVESTMENT"": 0.346}",17.52,69.69,28.28,70.39,51.86,True
2026-08-31,CUS00000263,"{""CREDIT_CARD"": 0.62, ""LOAN"": 0.579, ""DEPOSIT"": 0.554, ""INVESTMENT"": 0.866}",91.41,62.97,94.71,59.29,95.4,False
2026-08-31,CUS00000264,"{""CREDIT_CARD"": 0.85, ""LOAN"": 0.458, ""DEPOSIT"": 0.379, ""INVESTMENT"": 0.489}",25.64,82.43,100.0,80.5,22.78,False
2026-08-31,CUS00000265,"{""CREDIT_CARD"": 0.378, ""LOAN"": 0.346, ""DEPOSIT"": 0.314, ""INVESTMENT"": 0.187}",10.56,72.95,0.89,59.86,46.7,False
2026-08-31,CUS00000266,"{""CREDIT_CARD"": 0.835, ""LOAN"": 0.509, ""DEPOSIT"": 0.538, ""INVESTMENT"": 0.897}",97.85,66.24,100.0,63.73,100.0,False
2026-08-31,CUS00000267,"{""CREDIT_CARD"": 0.655, ""LOAN"": 0.329, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",85.37,99.0,94.12,95.6,76.78,True
2026-08-31,CUS00000268,"{""CREDIT_CARD"": 0.591, ""LOAN"": 0.464, ""DEPOSIT"": 0.691, ""INVESTMENT"": 0.293}",35.4,83.2,0.53,83.62,79.6,False
2026-08-31,CUS00000269,"{""CREDIT_CARD"": 0.328, ""LOAN"": 0.03, ""DEPOSIT"": 0.136, ""INVESTMENT"": 0.104}",3.3,50.19,0.0,48.21,4.96,True
2026-08-31,CUS00000270,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.188, ""INVESTMENT"": 0.268}",30.51,79.47,78.46,68.48,83.08,False
2026-08-31,CUS00000271,"{""CREDIT_CARD"": 0.437, ""LOAN"": 0.463, ""DEPOSIT"": 0.385, ""INVESTMENT"": 0.509}",36.86,68.06,41.4,65.68,55.67,False
2026-08-31,CUS00000272,"{""CREDIT_CARD"": 0.572, ""LOAN"": 0.272, ""DEPOSIT"": 0.746, ""INVESTMENT"": 0.975}",61.49,66.87,80.36,61.18,85.19,True
2026-08-31,CUS00000273,"{""CREDIT_CARD"": 0.583, ""LOAN"": 0.516, ""DEPOSIT"": 0.443, ""INVESTMENT"": 0.454}",7.9,64.85,37.99,58.15,42.05,False
2026-08-31,CUS00000274,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.948, ""DEPOSIT"": 0.174, ""INVESTMENT"": 0.281}",30.87,69.02,96.73,59.3,84.03,False
