loan_id,customer_id,loan_type,start_date,maturity_date,original_amount,outstanding_balance,interest_rate,monthly_installment,secured_flag,payment_status,days_past_due,loan_status,has_active_loan,active_loan_count,total_loan_outstanding,monthly_debt_payment,loan_to_income_ratio
LOAN000000146,CUS00000447,HOME,2020-11-07,2023-10-23,282224125.44,41156604.16,11.114,9728164.28,True,CURRENT,0,ACTIVE,True,1,41156604.16,9728164.28,0.0811
LOAN000000147,CUS00000450,AUTO,2024-05-28,2034-04-06,11598242.78,9152547.93,14.218,111609.82,True,LATE,15,DELINQUENT,True,1,9152547.93,111609.82,0.0037
LOAN000000148,CUS00000452,HOME,2024-04-11,2034-02-18,107455260.89,87259807.42,9.544,1085011.22,True,CURRENT,0,ACTIVE,True,1,87259807.42,1085011.22,0.0362
LOAN000000149,CUS00000453,AUTO,2020-09-09,2024-08-19,37222835.72,8868812.95,12.853,947902.57,True,LATE,60,DELINQUENT,True,1,8868812.95,947902.57,0.1354
LOAN000000150,CUS00000454,BUSINESS,2021-01-09,2024-12-19,148879402.79,39118136.54,10.948,3859865.46,False,CURRENT,0,ACTIVE,True,1,39118136.54,3859865.46,0.0643
LOAN000000151,CUS00000455,AUTO,2019-08-31,2034-06-13,424941191.78,277892525.18,7.372,2778693.74,True,CURRENT,0,ACTIVE,True,1,277892525.18,2778693.74,0.0926
LOAN000000152,CUS00000456,PERSONAL,2021-07-24,2041-04-10,94508697.24,71996785.85,7.61,462343.9,False,CURRENT,0,ACTIVE,True,1,71996785.85,462343.9,0.066
LOAN000000153,CUS00000458,BUSINESS,2022-01-17,2023-01-12,275007699.26,39600662.05,12.177,27965155.12,False,CURRENT,0,ACTIVE,True,1,39600662.05,27965155.12,0.233
LOAN000000154,CUS00000461,AUTO,2020-06-28,2035-04-11,655480918.04,404965508.14,9.725,3975271.35,True,CURRENT,0,ACTIVE,True,2,496001552.2,52014226.35,0.8669
LOAN000000155,CUS00000461,HOME,2022-07-26,2023-07-21,500340300.5,91036044.06,14.313,48038955.0,True,CURRENT,0,ACTIVE,True,2,496001552.2,52014226.35,0.8669
LOAN000000156,CUS00000465,HOME,2022-02-02,2026-01-12,214904190.5,23809181.26,11.901,5079333.95,True,CURRENT,0,ACTIVE,True,1,23809181.26,5079333.95,0.0847
LOAN000000157,CUS00000477,HOME,2025-07-26,2045-04-12,54366722.74,51810288.68,9.115,248455.3,True,CURRENT,0,ACTIVE,True,1,51810288.68,248455.3,0.0166
LOAN000000158,CUS00000479,BUSINESS,2026-05-24,2029-05-08,110653088.03,101066700.95,12.356,3620362.39,False,CURRENT,0,ACTIVE,True,1,101066700.95,3620362.39,0.1207
LOAN000000159,CUS00000481,PERSONAL,2025-09-15,2045-06-02,895833881.37,856863155.35,8.41,4367932.24,False,CURRENT,0,ACTIVE,True,1,856863155.35,4367932.24,0.0728
LOAN000000160,CUS00000483,BUSINESS,2020-05-09,2035-02-20,309727461.78,180467352.82,8.869,1985291.02,False,CURRENT,0,ACTIVE,True,2,354020258.93,2969378.23,0.0495
LOAN000000161,CUS00000483,PERSONAL,2024-01-10,2043-09-27,195866499.74,173552906.11,9.128,984087.21,False,CURRENT,0,ACTIVE,True,2,354020258.93,2969378.23,0.0495
LOAN000000162,CUS00000487,PERSONAL,2023-12-09,2043-08-26,195793768.5,176802911.8,9.913,989470.87,False,LATE,60,DELINQUENT,True,1,176802911.8,989470.87,0.0165
LOAN000000163,CUS00000495,PERSONAL,2024-01-05,2027-12-15,273231358.51,118398559.07,11.832,6211349.02,False,CURRENT,0,ACTIVE,True,1,118398559.07,6211349.02,0.207
LOAN000000164,CUS00000500,HOME,2024-03-21,2028-02-29,2411597033.27,957460892.51,10.209,55850850.57,True,CURRENT,0,ACTIVE,True,1,957460892.51,55850850.57,0.4654
LOAN000000165,CUS00000501,HOME,2023-02-17,2024-02-12,139281143.31,34405031.51,10.691,12897802.78,True,CURRENT,0,ACTIVE,True,1,34405031.51,12897802.78,0.4299
LOAN000000166,CUS00000511,PERSONAL,2022-10-05,2024-09-24,156396207.13,5729652.53,11.395,7272927.37,False,CURRENT,0,ACTIVE,True,1,5729652.53,7272927.37,0.1212
LOAN000000167,CUS00000514,HOME,2026-05-12,2030-04-21,132817993.92,123756314.25,7.624,3315494.09,True,CURRENT,0,ACTIVE,True,1,123756314.25,3315494.09,0.0553
LOAN000000168,CUS00000520,HOME,2019-12-31,2022-12-15,335611642.36,54648639.65,12.442,10780958.18,True,CURRENT,0,ACTIVE,True,1,54648639.65,10780958.18,0.1797
LOAN000000169,CUS00000523,BUSINESS,2024-12-22,2025-12-17,176804545.64,29623080.18,9.537,18378387.12,False,CURRENT,0,ACTIVE,True,2,129235847.41,19630779.33,1.3087
LOAN000000170,CUS00000523,HOME,2023-02-10,2032-12-19,136396426.84,99612767.23,7.663,1252392.21,True,CURRENT,0,ACTIVE,True,2,129235847.41,19630779.33,1.3087
LOAN000000171,CUS00000524,PERSONAL,2023-10-18,2043-07-05,462705949.96,400399544.7,12.963,2211476.04,False,CURRENT,0,ACTIVE,True,1,400399544.7,2211476.04,0.0369
LOAN000000172,CUS00000529,PERSONAL,2024-10-28,2026-10-18,185833742.75,53860329.39,6.76,8958745.28,False,CURRENT,0,ACTIVE,True,1,53860329.39,8958745.28,0.1493
LOAN000000173,CUS00000533,PERSONAL,2022-06-22,2026-06-01,2946522659.95,853947872.43,9.376,72081815.77,False,CURRENT,0,ACTIVE,True,1,853947872.43,72081815.77,0.6007
LOAN000000174,CUS00000537,AUTO,2022-02-17,2036-11-30,8067806071.18,5748899050.92,9.109,55656794.55,True,CURRENT,0,ACTIVE,True,1,5748899050.92,55656794.55,0.4638
LOAN000000175,CUS00000539,PERSONAL,2024-08-24,2034-07-03,287278731.03,229454749.15,9.553,2715239.82,False,CURRENT,0,ACTIVE,True,1,229454749.15,2715239.82,0.0226
LOAN000000176,CUS00000540,HOME,2020-04-06,2024-03-16,69765706.73,18810396.31,8.144,1620804.24,True,CURRENT,0,ACTIVE,True,1,18810396.31,1620804.24,0.027
LOAN000000177,CUS00000542,AUTO,2025-07-12,2027-07-02,141616843.24,76074660.49,9.142,6720717.43,True,CURRENT,0,ACTIVE,True,1,76074660.49,6720717.43,0.9601
LOAN000000178,CUS00000550,HOME,2022-04-29,2037-02-09,56881558.46,44443027.52,7.771,384654.27,True,CURRENT,0,ACTIVE,True,1,44443027.52,384654.27,0.0128
LOAN000000179,CUS00000555,BUSINESS,2024-10-15,2039-07-29,439505184.15,392285820.01,14.125,2847675.01,False,CURRENT,0,ACTIVE,True,1,392285820.01,2847675.01,0.0949
LOAN000000180,CUS00000558,PERSONAL,2019-12-13,2021-12-02,144913651.87,15048545.07,10.05,7181450.7,False,CURRENT,0,ACTIVE,True,2,162383102.75,8353898.1,0.1392
LOAN000000181,CUS00000558,HOME,2023-07-06,2038-04-18,180144714.63,147334557.68,9.295,1172447.4,True,CURRENT,0,ACTIVE,True,2,162383102.75,8353898.1,0.1392
LOAN000000182,CUS00000563,PERSONAL,2026-02-22,2031-01-27,76419563.06,68653230.8,9.011,1399885.88,False,LATE,15,DELINQUENT,True,1,68653230.8,1399885.88,0.2
LOAN000000183,CUS00000567,HOME,2025-12-19,2029-11-28,50165844.67,43631939.55,6.672,1174183.82,True,CURRENT,0,ACTIVE,True,1,43631939.55,1174183.82,0.1677
LOAN000000184,CUS00000569,HOME,2021-04-30,2041-01-15,159335377.04,117009152.3,7.584,828371.94,True,CURRENT,0,ACTIVE,True,1,117009152.3,828371.94,0.0138
LOAN000000185,CUS00000571,PERSONAL,2023-04-30,2028-04-03,81076141.61,42067422.36,14.054,1682675.09,False,CURRENT,0,ACTIVE,True,1,42067422.36,1682675.09,0.1122
LOAN000000186,CUS00000572,PERSONAL,2025-10-28,2029-10-07,464116551.48,385602625.41,14.437,10890680.15,False,CURRENT,0,ACTIVE,True,1,385602625.41,10890680.15,0.363
LOAN000000187,CUS00000581,BUSINESS,2019-12-20,2023-11-29,567968701.8,151147676.47,12.696,14755871.4,False,CURRENT,0,ACTIVE,True,1,151147676.47,14755871.4,0.2459
LOAN000000188,CUS00000589,HOME,2022-12-20,2032-10-28,593696918.05,387782506.22,8.098,5697099.85,True,CURRENT,0,ACTIVE,True,1,387782506.22,5697099.85,0.0475
LOAN000000189,CUS00000591,BUSINESS,2020-07-15,2035-04-28,85028269.79,55161787.89,11.351,560820.74,False,CURRENT,0,ACTIVE,True,1,55161787.89,560820.74,0.0093
LOAN000000190,CUS00000595,HOME,2023-07-01,2043-03-18,299712048.13,252328019.26,7.755,1374890.89,True,CURRENT,0,ACTIVE,True,1,252328019.26,1374890.89,0.0458
LOAN000000191,CUS00000597,PERSONAL,2025-05-19,2026-05-14,240020407.45,5002315.67,8.555,22940326.18,False,CURRENT,0,ACTIVE,True,1,5002315.67,22940326.18,0.1912
LOAN000000192,CUS00000599,PERSONAL,2024-12-29,2029-12-03,343276844.94,245039343.89,14.094,6517447.28,False,LATE,15,DELINQUENT,True,1,245039343.89,6517447.28,0.0543
LOAN000000193,CUS00000601,HOME,2019-11-08,2023-10-18,106659191.56,24687874.7,13.604,2711517.98,True,CURRENT,0,ACTIVE,True,1,24687874.7,2711517.98,0.3874
LOAN000000194,CUS00000602,AUTO,2023-05-30,2027-05-09,307163818.63,89954215.82,8.313,7672187.54,True,CURRENT,0,ACTIVE,True,2,202403296.95,14498328.31,0.2416
LOAN000000195,CUS00000602,BUSINESS,2025-04-27,2028-04-11,200433596.36,112449081.13,7.601,6826140.77,False,CURRENT,0,ACTIVE,True,2,202403296.95,14498328.31,0.2416
LOAN000000196,CUS00000603,PERSONAL,2023-06-16,2033-04-24,246271703.95,184217299.47,7.749,2215104.49,False,CURRENT,0,ACTIVE,True,2,248193427.19,18666068.18,0.1556
LOAN000000197,CUS00000603,HOME,2021-04-17,2023-04-07,342512138.96,63976127.72,13.87,16450963.69,True,CURRENT,0,ACTIVE,True,2,248193427.19,18666068.18,0.1556
LOAN000000198,CUS00000612,AUTO,2023-06-30,2027-06-09,362968810.24,86675560.73,6.73,8045721.64,True,CURRENT,0,ACTIVE,True,1,86675560.73,8045721.64,0.2682
LOAN000000199,CUS00000614,PERSONAL,2019-12-02,2034-09-14,451700429.0,251886793.89,11.754,2721317.32,False,CURRENT,0,ACTIVE,True,1,251886793.89,2721317.32,0.0454
LOAN000000200,CUS00000620,HOME,2020-03-24,2039-12-10,43565377.38,29912118.9,6.694,221681.97,True,CURRENT,0,ACTIVE,True,1,29912118.9,221681.97,0.0148
LOAN000000201,CUS00000629,PERSONAL,2021-11-06,2031-09-15,1277815994.76,724342190.65,9.461,12314971.54,False,CURRENT,0,ACTIVE,True,1,724342190.65,12314971.54,0.1026
LOAN000000202,CUS00000630,AUTO,2024-03-12,2028-02-20,485859082.05,236279236.13,9.227,12121965.17,True,CURRENT,0,ACTIVE,True,1,236279236.13,12121965.17,0.101
LOAN000000203,CUS00000634,HOME,2025-01-19,2027-01-09,119825651.73,29992577.05,8.372,5721771.12,True,CURRENT,0,ACTIVE,True,1,29992577.05,5721771.12,0.8174
LOAN000000204,CUS00000637,PERSONAL,2021-08-10,2022-08-05,57225391.45,12181.99,6.541,5458181.96,False,CURRENT,0,ACTIVE,True,1,12181.99,5458181.96,0.1819
LOAN000000205,CUS00000638,PERSONAL,2025-04-10,2035-02-17,86551656.27,74565547.59,13.432,894471.72,False,CURRENT,0,ACTIVE,True,2,188897647.66,3863343.57,0.2576
LOAN000000206,CUS00000638,AUTO,2026-04-07,2030-03-17,124448896.43,114332100.07,9.288,2968871.85,True,LATE,30,DELINQUENT,True,2,188897647.66,3863343.57,0.2576
LOAN000000207,CUS00000639,HOME,2022-10-02,2023-09-27,169752450.39,9471770.71,13.172,17674454.61,True,CURRENT,0,ACTIVE,True,1,9471770.71,17674454.61,2.5249
LOAN000000208,CUS00000640,HOME,2021-03-17,2040-12-02,296350608.36,215424021.06,8.596,1463275.99,True,CURRENT,0,ACTIVE,True,1,215424021.06,1463275.99,0.0976
LOAN000000209,CUS00000645,HOME,2024-11-12,2039-08-26,78128010.72,70968248.0,14.202,474883.82,True,LATE,15,DELINQUENT,True,1,70968248.0,474883.82,0.0678
LOAN000000210,CUS00000647,PERSONAL,2022-09-04,2037-06-17,96683042.42,77962602.25,13.5,615260.95,False,CURRENT,0,ACTIVE,True,1,77962602.25,615260.95,0.0103
LOAN000000211,CUS00000650,PERSONAL,2025-04-20,2045-01-05,289585484.99,271933999.42,7.936,1431460.01,False,CURRENT,0,ACTIVE,True,2,276726880.75,31404210.05,2.0936
LOAN000000212,CUS00000650,PERSONAL,2023-01-28,2024-01-23,336139234.83,4792881.33,10.801,29972750.04,False,CURRENT,0,ACTIVE,True,2,276726880.75,31404210.05,2.0936
LOAN000000213,CUS00000656,AUTO,2022-06-04,2027-05-09,323181385.41,78358708.42,9.462,6113346.03,True,CURRENT,0,ACTIVE,True,1,78358708.42,6113346.03,0.2038
LOAN000000214,CUS00000658,AUTO,2021-06-21,2026-05-26,44503395.26,6410767.59,8.089,856968.42,True,CURRENT,0,ACTIVE,True,2,15054584.23,1118535.4,0.1598
LOAN000000215,CUS00000658,AUTO,2024-08-09,2029-07-14,13232853.08,8643816.64,12.899,261566.98,True,CURRENT,0,ACTIVE,True,2,15054584.23,1118535.4,0.1598
LOAN000000216,CUS00000659,HOME,2025-10-03,2026-09-28,89602146.35,18954974.66,8.391,8607562.76,True,LATE,15,DELINQUENT,True,2,41916104.74,19739253.51,0.658
LOAN000000217,CUS00000659,PERSONAL,2022-07-10,2023-07-05,112201043.31,22961130.08,11.528,11131690.75,False,LATE,30,DELINQUENT,True,2,41916104.74,19739253.51,0.658
LOAN000000218,CUS00000660,HOME,2022-05-13,2025-04-27,196627800.64,6738314.97,10.052,6004833.16,True,CURRENT,0,ACTIVE,True,1,6738314.97,6004833.16,0.05
LOAN000000219,CUS00000663,HOME,2020-08-17,2023-08-02,123150289.74,8585220.95,12.545,3856775.56,True,CURRENT,0,ACTIVE,True,1,8585220.95,3856775.56,0.2571
LOAN000000220,CUS00000664,HOME,2024-06-15,2028-05-25,960993856.18,440574286.8,11.285,21635210.01,True,CURRENT,0,ACTIVE,True,1,440574286.8,21635210.01,0.3606
LOAN000000221,CUS00000668,HOME,2025-07-14,2028-06-28,1682725669.8,1226309439.25,12.601,54329780.8,True,CURRENT,0,ACTIVE,True,1,1226309439.25,54329780.8,0.4527
LOAN000000222,CUS00000669,BUSINESS,2022-03-17,2026-02-24,219760486.42,20752435.82,11.25,4818482.11,False,CURRENT,0,ACTIVE,True,2,93617245.69,9645877.86,0.3215
LOAN000000223,CUS00000669,PERSONAL,2025-12-13,2027-12-03,105253912.55,72864809.87,8.244,4827395.75,False,CURRENT,0,ACTIVE,True,2,93617245.69,9645877.86,0.3215
LOAN000000224,CUS00000671,PERSONAL,2025-09-04,2027-08-25,148058003.9,87061375.09,11.904,7261073.45,False,CURRENT,0,ACTIVE,True,1,87061375.09,7261073.45,0.121
LOAN000000225,CUS00000672,BUSINESS,2020-06-08,2021-06-03,100707205.58,15419087.47,9.183,9257498.73,False,CURRENT,0,ACTIVE,True,2,83433586.28,10923392.52,0.7282
LOAN000000226,CUS00000672,PERSONAL,2025-03-05,2030-02-07,86949230.13,68014498.81,11.89,1665893.79,False,CURRENT,0,ACTIVE,True,2,83433586.28,10923392.52,0.7282
LOAN000000227,CUS00000674,PERSONAL,2021-03-13,2035-12-25,58874681.49,40143936.66,10.354,396858.8,False,CURRENT,0,ACTIVE,True,1,40143936.66,396858.8,0.0265
LOAN000000228,CUS00000675,HOME,2020-09-15,2022-09-05,169627982.54,8469634.37,10.007,8405669.74,True,CURRENT,0,ACTIVE,True,1,8469634.37,8405669.74,0.1401
LOAN000000229,CUS00000676,BUSINESS,2022-01-08,2036-10-21,19228003.17,13479307.65,10.591,119527.86,False,LATE,60,DELINQUENT,True,2,42379563.25,437954.45,0.0146
LOAN000000230,CUS00000676,HOME,2024-11-07,2034-09-16,33775183.09,28900255.6,7.86,318426.59,True,CURRENT,0,ACTIVE,True,2,42379563.25,437954.45,0.0146
LOAN000000231,CUS00000677,AUTO,2020-03-21,2024-02-29,298575230.28,66963491.58,13.802,6606587.99,True,CURRENT,0,ACTIVE,True,1,66963491.58,6606587.99,0.4404
LOAN000000232,CUS00000682,PERSONAL,2019-10-29,2023-10-08,54277054.76,5759548.45,7.637,1200140.17,False,CURRENT,0,ACTIVE,True,1,5759548.45,1200140.17,0.08
LOAN000000233,CUS00000684,PERSONAL,2022-02-07,2027-01-12,124324754.92,42352808.75,13.644,2501925.78,False,LATE,30,DELINQUENT,True,1,42352808.75,2501925.78,0.0834
LOAN000000234,CUS00000693,BUSINESS,2024-05-16,2039-02-27,47340525.63,40588215.56,12.381,308966.6,False,CURRENT,0,ACTIVE,True,2,54244329.63,1541767.11,0.2203
LOAN000000235,CUS00000693,BUSINESS,2023-10-07,2027-09-16,49204332.01,13656114.07,7.371,1232800.51,False,CURRENT,0,ACTIVE,True,2,54244329.63,1541767.11,0.2203
LOAN000000236,CUS00000694,PERSONAL,2021-02-17,2025-01-27,69992335.98,3028477.27,10.137,1809147.43,False,CURRENT,0,ACTIVE,True,1,3028477.27,1809147.43,0.1206
LOAN000000237,CUS00000695,BUSINESS,2020-06-01,2040-02-17,94794087.09,69823720.86,7.525,450411.89,False,CURRENT,0,ACTIVE,True,1,69823720.86,450411.89,0.015
LOAN000000238,CUS00000698,BUSINESS,2019-09-09,2034-06-22,125231881.0,69380761.58,10.881,746771.45,False,CURRENT,0,ACTIVE,True,2,152536256.81,1587186.24,0.1058
LOAN000000239,CUS00000698,BUSINESS,2020-03-19,2034-12-31,133001836.25,83155495.23,8.326,840414.79,False,CURRENT,0,ACTIVE,True,2,152536256.81,1587186.24,0.1058
LOAN000000240,CUS00000701,BUSINESS,2022-09-23,2024-09-12,81176229.53,20025715.18,10.808,3771259.84,False,CURRENT,0,ACTIVE,True,1,20025715.18,3771259.84,0.0629
LOAN000000241,CUS00000702,BUSINESS,2024-09-22,2025-09-17,32039122.99,2006473.27,10.233,3115232.11,False,LATE,90,DELINQUENT,True,1,2006473.27,3115232.11,0.1038
LOAN000000242,CUS00000703,AUTO,2024-03-18,2028-02-26,21443299.51,10092160.57,6.804,539412.79,True,CURRENT,0,ACTIVE,True,1,10092160.57,539412.79,0.036
LOAN000000243,CUS00000708,AUTO,2019-08-13,2020-08-07,181159040.27,25241736.28,11.549,17788494.55,True,CURRENT,0,ACTIVE,True,1,25241736.28,17788494.55,0.2965
LOAN000000244,CUS00000712,PERSONAL,2022-06-15,2027-05-20,1349574869.65,254491287.21,14.363,23882493.47,False,CURRENT,0,ACTIVE,True,1,254491287.21,23882493.47,0.398
LOAN000000245,CUS00000715,HOME,2022-02-27,2024-02-17,454558998.67,52220366.94,11.896,21931369.95,True,CURRENT,0,ACTIVE,True,1,52220366.94,21931369.95,0.731
LOAN000000246,CUS00000719,PERSONAL,2023-06-29,2027-06-08,57083839.31,19747046.95,9.909,1450773.3,False,CURRENT,0,ACTIVE,True,1,19747046.95,1450773.3,0.0484
LOAN000000247,CUS00000723,PERSONAL,2023-06-23,2027-06-02,1785711315.06,483232745.0,11.34,39326778.75,False,CURRENT,0,ACTIVE,True,1,483232745.0,39326778.75,0.6554
LOAN000000248,CUS00000728,PERSONAL,2023-01-13,2037-10-26,2856105079.35,2341680222.81,10.61,16728785.42,False,CURRENT,0,ACTIVE,True,2,2422819511.57,93104025.78,1.5517
LOAN000000249,CUS00000728,AUTO,2021-03-06,2024-02-19,2316927641.24,81139288.76,11.009,76375240.36,True,CURRENT,0,ACTIVE,True,2,2422819511.57,93104025.78,1.5517
LOAN000000250,CUS00000734,AUTO,2025-07-19,2040-05-01,61879033.78,57975676.49,8.403,402608.22,True,CURRENT,0,ACTIVE,True,1,57975676.49,402608.22,0.0268
LOAN000000251,CUS00000736,HOME,2024-09-26,2044-06-13,206668806.99,188658033.89,11.023,997357.24,True,CURRENT,0,ACTIVE,True,2,275533842.48,2584673.69,0.0862
LOAN000000252,CUS00000736,AUTO,2021-02-03,2030-12-13,157634279.79,86875808.59,8.043,1587316.45,True,CURRENT,0,ACTIVE,True,2,275533842.48,2584673.69,0.0862
LOAN000000253,CUS00000737,HOME,2022-01-09,2023-01-04,368258141.75,35953494.66,10.457,34623494.41,True,LATE,30,DELINQUENT,True,1,35953494.66,34623494.41,0.2885
LOAN000000254,CUS00000739,PERSONAL,2021-03-07,2022-03-02,276485538.01,59642646.75,7.689,25549047.05,False,CURRENT,0,ACTIVE,True,1,59642646.75,25549047.05,0.8516
LOAN000000255,CUS00000740,BUSINESS,2025-07-18,2040-04-30,61434111.26,57450479.48,12.134,410504.71,False,CURRENT,0,ACTIVE,True,1,57450479.48,410504.71,0.0274
LOAN000000256,CUS00000744,PERSONAL,2022-02-28,2036-12-11,23154405.44,17271841.23,9.288,148418.49,False,LATE,15,DELINQUENT,True,1,17271841.23,148418.49,0.0099
LOAN000000257,CUS00000746,HOME,2022-09-23,2042-06-10,72784223.67,62177231.6,11.552,330664.61,True,CURRENT,0,ACTIVE,True,1,62177231.6,330664.61,0.0472
LOAN000000258,CUS00000752,HOME,2020-10-10,2040-06-27,352828662.35,272146537.54,9.135,1582735.75,True,CURRENT,0,ACTIVE,True,1,272146537.54,1582735.75,0.1055
LOAN000000259,CUS00000757,HOME,2021-06-18,2025-05-28,242044001.58,53041670.04,12.221,6029034.28,True,CURRENT,0,ACTIVE,True,2,134942190.9,7324828.05,0.2442
LOAN000000260,CUS00000757,HOME,2021-10-06,2031-08-15,141607020.53,81900520.86,8.721,1295793.77,True,CURRENT,0,ACTIVE,True,2,134942190.9,7324828.05,0.2442
LOAN000000261,CUS00000763,BUSINESS,2020-12-05,2022-11-25,43250382.91,3946673.56,10.403,2188629.36,False,LATE,30,DELINQUENT,True,1,3946673.56,2188629.36,0.1459
LOAN000000262,CUS00000764,PERSONAL,2024-11-28,2025-11-23,82521750.55,12708239.25,8.998,7384987.28,False,CURRENT,0,ACTIVE,True,1,12708239.25,7384987.28,0.2462
LOAN000000263,CUS00000765,AUTO,2022-02-16,2036-11-29,326642728.25,242890958.02,12.925,2261343.9,True,CURRENT,0,ACTIVE,True,1,242890958.02,2261343.9,0.0377
LOAN000000264,CUS00000771,PERSONAL,2023-06-17,2033-04-25,147703861.64,112979905.23,9.664,1460850.83,False,CURRENT,0,ACTIVE,True,1,112979905.23,1460850.83,0.0487
LOAN000000265,CUS00000772,PERSONAL,2022-06-02,2026-05-12,4849427089.16,1411796577.26,12.687,120567873.53,False,CURRENT,0,ACTIVE,True,1,1411796577.26,120567873.53,1.0047
LOAN000000266,CUS00000773,PERSONAL,2020-02-18,2022-02-07,5396898123.73,564762271.13,7.996,279020321.83,False,CURRENT,0,ACTIVE,True,1,564762271.13,279020321.83,2.3252
LOAN000000267,CUS00000777,BUSINESS,2021-08-11,2023-08-01,295103804.23,23878324.61,10.203,14962790.9,False,CURRENT,0,ACTIVE,True,1,23878324.61,14962790.9,0.4988
LOAN000000268,CUS00000778,PERSONAL,2026-04-06,2028-03-26,81546023.0,66204518.1,10.977,3722551.24,False,LATE,60,DELINQUENT,True,1,66204518.1,3722551.24,0.2482
LOAN000000269,CUS00000780,HOME,2025-01-10,2026-12-31,269156936.44,99394967.01,14.031,12895852.03,True,CURRENT,0,ACTIVE,True,1,99394967.01,12895852.03,0.4299
LOAN000000270,CUS00000781,HOME,2023-05-26,2024-05-20,181811734.83,29042023.55,12.76,16422112.06,True,CURRENT,0,ACTIVE,True,2,87360251.42,19507543.74,0.6503
LOAN000000271,CUS00000781,AUTO,2025-06-15,2028-05-30,92613020.72,58318227.87,6.525,3085431.68,True,CURRENT,0,ACTIVE,True,2,87360251.42,19507543.74,0.6503
LOAN000000272,CUS00000788,PERSONAL,2024-10-11,2039-07-25,185650788.75,163413251.71,9.674,1210165.66,False,LATE,30,DELINQUENT,True,1,163413251.71,1210165.66,0.0807
LOAN000000273,CUS00000801,PERSONAL,2025-01-02,2034-11-11,103181095.09,90803459.57,12.875,1046616.12,False,CURRENT,0,ACTIVE,True,1,90803459.57,1046616.12,0.1495
LOAN000000274,CUS00000802,PERSONAL,2022-03-19,2027-02-21,52771968.16,19071215.6,11.32,981494.83,False,CURRENT,0,ACTIVE,True,1,19071215.6,981494.83,0.0654
LOAN000000275,CUS00000803,AUTO,2020-11-27,2040-08-14,172981564.77,136492145.74,10.493,803046.96,True,CURRENT,0,ACTIVE,True,1,136492145.74,803046.96,0.0268
LOAN000000276,CUS00000804,AUTO,2022-04-10,2032-02-17,63933340.7,36782441.42,12.671,648759.43,True,CURRENT,0,ACTIVE,True,1,36782441.42,648759.43,0.0927
LOAN000000277,CUS00000806,AUTO,2025-04-04,2040-01-16,112241911.91,103485700.29,11.147,659567.22,True,CURRENT,0,ACTIVE,True,1,103485700.29,659567.22,0.011
LOAN000000278,CUS00000807,PERSONAL,2025-04-22,2026-04-17,1708695565.73,436727325.02,10.859,154750112.39,False,CURRENT,0,ACTIVE,True,1,436727325.02,154750112.39,1.2896
LOAN000000279,CUS00000808,PERSONAL,2021-02-20,2025-01-30,120616942.76,9670853.77,6.51,3041900.27,False,CURRENT,0,ACTIVE,True,1,9670853.77,3041900.27,0.2028
LOAN000000280,CUS00000816,PERSONAL,2024-08-29,2028-08-08,35030007.42,20623703.09,7.588,864426.34,False,LATE,30,DELINQUENT,True,2,21408534.3,5080541.5,0.7258
LOAN000000281,CUS00000816,BUSINESS,2024-08-19,2025-08-14,45119055.16,784831.21,12.782,4216115.16,False,LATE,90,DELINQUENT,True,2,21408534.3,5080541.5,0.7258
LOAN000000282,CUS00000818,PERSONAL,2022-09-20,2042-06-07,94871592.96,79404900.52,6.747,489136.99,False,CURRENT,0,ACTIVE,True,2,94936164.07,1530063.66,0.102
LOAN000000283,CUS00000818,AUTO,2024-09-09,2027-08-25,31925067.53,15531263.55,7.384,1040926.67,True,CURRENT,0,ACTIVE,True,2,94936164.07,1530063.66,0.102
LOAN000000284,CUS00000822,PERSONAL,2024-04-07,2025-04-02,1355417996.6,341976206.88,11.075,126232309.38,False,CURRENT,0,ACTIVE,True,1,341976206.88,126232309.38,2.1039
LOAN000000285,CUS00000827,HOME,2024-11-14,2029-10-19,152412475.73,112155640.92,10.47,2731484.78,True,LATE,30,DELINQUENT,True,1,112155640.92,2731484.78,0.0455
