feedback_id,customer_id,product_id,product_code,product_group,segment,priority_rank,priority_level,propensity,rm_id,rm_verdict,agree_flag,rm_comment,converted_flag,feedback_date
RFB000000135,CUS00002360,PR024,FD_CD,FD,AFFLUENT,3,Medium,0.8428,RM0173,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-20
RFB000000136,CUS00004227,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6628,RM0075,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-01
RFB000000137,CUS00018923,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,2,Medium,0.7669,RM0068,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-29
RFB000000138,CUS00023600,PR002,CARD_DEBIT_INTL_VISA,CARD,SME,1,Medium,0.99,RM0118,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000000139,CUS00013359,PR023,FD_SAV_KIDS,FD,SME,3,High,0.938,RM0050,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-25
RFB000000140,CUS00021842,PR030,LEND_HOME_RENOVATE,LENDING,MASS_AFFLUENT,1,Medium,0.8275,RM0165,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-09
RFB000000141,CUS00017633,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Do not prioritize,0.7671,RM0166,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-21
RFB000000142,CUS00001706,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,High,0.9895,RM0095,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-23
RFB000000143,CUS00024904,PR017,FD_TD_STANDARD,FD,MASS,3,Low,0.7178,RM0173,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000000144,CUS00001274,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,1,Low,0.8374,RM0080,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-29
RFB000000145,CUS00004245,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Do not prioritize,0.5869,RM0052,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-23
RFB000000146,CUS00016136,PR021,FD_SAV_UPFRONT,FD,MASS,2,Do not prioritize,0.6367,RM0156,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-28
RFB000000147,CUS00014521,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,High,0.9795,RM0171,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000000148,CUS00021918,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.99,RM0123,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-08
RFB000000149,CUS00014567,PR010,CARD_MERCHANT_POS,CARD,MASS_AFFLUENT,3,Do not prioritize,0.6507,RM0084,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-26
RFB000000150,CUS00004899,PR021,FD_SAV_UPFRONT,FD,PRIVATE,3,Low,0.8166,RM0100,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-30
RFB000000151,CUS00022687,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8441,RM0037,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-15
RFB000000152,CUS00012897,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,1,High,0.9863,RM0175,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-23
RFB000000153,CUS00001977,PR031,LEND_AUTO_NEW,LENDING,AFFLUENT,3,Medium,0.8486,RM0012,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-01
RFB000000154,CUS00016099,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.8593,RM0103,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-28
RFB000000155,CUS00014007,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Do not prioritize,0.5098,RM0010,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-24
RFB000000156,CUS00019843,PR015,CASA_BIZ_MSMART,CASA,MASS,1,Do not prioritize,0.6719,RM0177,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-25
RFB000000157,CUS00014807,PR031,LEND_AUTO_NEW,LENDING,PRIVATE,3,Medium,0.812,RM0113,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-05
RFB000000158,CUS00010300,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Do not prioritize,0.7165,RM0111,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-05
RFB000000159,CUS00016398,PR017,FD_TD_STANDARD,FD,MASS,3,Low,0.7101,RM0034,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-06
RFB000000160,CUS00011450,PR011,CARD_BUSINESS,CARD,MASS_AFFLUENT,2,Medium,0.8591,RM0018,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-24
RFB000000161,CUS00019366,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6582,RM0161,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-27
RFB000000162,CUS00023240,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Low,0.8009,RM0160,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-21
RFB000000163,CUS00003541,PR015,CASA_BIZ_MSMART,CASA,MASS,2,Do not prioritize,0.6702,RM0100,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-10
RFB000000164,CUS00005356,PR015,CASA_BIZ_MSMART,CASA,MASS_AFFLUENT,1,Low,0.8936,RM0052,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-08
RFB000000165,CUS00020226,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,3,Medium,0.8173,RM0003,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-30
RFB000000166,CUS00000477,PR017,FD_TD_STANDARD,FD,MASS,2,Low,0.742,RM0048,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-21
RFB000000167,CUS00010596,PR015,CASA_BIZ_MSMART,CASA,AFFLUENT,1,High,0.99,RM0059,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-31
RFB000000168,CUS00000582,PR016,CASA_ESCROW,CASA,PRIVATE,2,High,0.99,RM0029,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-18
RFB000000169,CUS00013625,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,3,Medium,0.7769,RM0163,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-05
RFB000000170,CUS00020842,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,3,Low,0.7942,RM0124,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-06
RFB000000171,CUS00019390,PR018,FD_TD_ONLINE,FD,MASS,2,Medium,0.7996,RM0074,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-14
RFB000000172,CUS00016439,PR020,FD_SAV_PARTIAL,FD,MASS,2,Low,0.7108,RM0076,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000000173,CUS00002342,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Do not prioritize,0.6131,RM0016,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-13
RFB000000174,CUS00005630,PR010,CARD_MERCHANT_POS,CARD,MASS,1,Medium,0.9149,RM0113,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-28
RFB000000175,CUS00005485,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,1,High,0.99,RM0052,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-09
RFB000000176,CUS00012574,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.99,RM0088,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-02
RFB000000177,CUS00015234,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Low,0.7724,RM0102,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-06
RFB000000178,CUS00024257,PR013,CASA_PAYROLL,CASA,MASS,2,Do not prioritize,0.6344,RM0143,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-11
RFB000000179,CUS00021326,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8863,RM0010,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-30
RFB000000180,CUS00021270,PR017,FD_TD_STANDARD,FD,AFFLUENT,2,Medium,0.7495,RM0039,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-02
RFB000000181,CUS00002507,PR013,CASA_PAYROLL,CASA,MASS,2,Do not prioritize,0.5938,RM0145,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-07
RFB000000182,CUS00001862,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,High,0.8831,RM0097,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-22
RFB000000183,CUS00012930,PR031,LEND_AUTO_NEW,LENDING,MASS,3,Do not prioritize,0.503,RM0090,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-24
RFB000000184,CUS00015882,PR010,CARD_MERCHANT_POS,CARD,MASS_AFFLUENT,3,Low,0.6944,RM0138,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-24
RFB000000185,CUS00015431,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,3,Medium,0.8203,RM0039,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-28
RFB000000186,CUS00011462,PR004,CARD_CC_MDIGI,CARD,MASS,2,Medium,0.8155,RM0077,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-28
RFB000000187,CUS00018881,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,Medium,0.99,RM0055,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-11
RFB000000188,CUS00009425,PR016,CASA_ESCROW,CASA,AFFLUENT,1,Medium,0.99,RM0046,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-09
RFB000000189,CUS00024426,PR005,CARD_CC_ONLINE,CARD,AFFLUENT,2,Medium,0.8783,RM0111,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-20
RFB000000190,CUS00022982,PR017,FD_TD_STANDARD,FD,MASS,1,Low,0.7464,RM0131,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-28
RFB000000191,CUS00006445,PR006,CARD_CC_FAMILY,CARD,SME,1,High,0.9044,RM0096,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-11
RFB000000192,CUS00024635,PR025,LEND_UNSECURED_PAYROLL,LENDING,SME,3,Medium,0.8936,RM0137,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-23
RFB000000193,CUS00023097,PR023,FD_SAV_KIDS,FD,AFFLUENT,3,High,0.7862,RM0085,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-20
RFB000000194,CUS00015866,PR014,CASA_M_FIRST,CASA,MASS_AFFLUENT,3,Low,0.7318,RM0041,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-22
RFB000000195,CUS00006023,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,2,Do not prioritize,0.6336,RM0042,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-02
RFB000000196,CUS00015794,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6235,RM0158,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-18
RFB000000197,CUS00003538,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,3,Do not prioritize,0.6078,RM0141,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-28
RFB000000198,CUS00001980,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.9731,RM0061,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-07
RFB000000199,CUS00002958,PR021,FD_SAV_UPFRONT,FD,AFFLUENT,3,Low,0.8335,RM0158,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-31
RFB000000200,CUS00001003,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,1,Medium,0.8111,RM0076,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-30
RFB000000201,CUS00000043,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,2,Medium,0.7968,RM0044,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-23
RFB000000202,CUS00004853,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,1,High,0.99,RM0086,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-29
RFB000000203,CUS00004466,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8239,RM0069,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-19
RFB000000204,CUS00008668,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,1,High,0.99,RM0077,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-30
RFB000000205,CUS00010352,PR015,CASA_BIZ_MSMART,CASA,AFFLUENT,2,Medium,0.8881,RM0059,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-28
RFB000000206,CUS00015065,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6634,RM0063,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-28
RFB000000207,CUS00022040,PR023,FD_SAV_KIDS,FD,MASS,3,Medium,0.7964,RM0050,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-20
RFB000000208,CUS00004532,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,3,Do not prioritize,0.6172,RM0102,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-07
RFB000000209,CUS00001942,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,2,Do not prioritize,0.5989,RM0068,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-20
RFB000000210,CUS00015977,PR031,LEND_AUTO_NEW,LENDING,MASS_AFFLUENT,1,High,0.9151,RM0116,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-29
RFB000000211,CUS00024936,PR014,CASA_M_FIRST,CASA,AFFLUENT,3,High,0.9048,RM0136,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-21
RFB000000212,CUS00012460,PR034,LEND_AGRI,LENDING,MASS,3,Low,0.7864,RM0028,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-24
RFB000000213,CUS00022243,PR014,CASA_M_FIRST,CASA,MASS_AFFLUENT,3,Low,0.7394,RM0081,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-11
RFB000000214,CUS00019315,PR009,CARD_CC_WORLD_ELITE,CARD,PRIVATE,3,Medium,0.8617,RM0084,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000000215,CUS00015355,PR017,FD_TD_STANDARD,FD,PRIVATE,2,High,0.8541,RM0103,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-22
RFB000000216,CUS00024266,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Do not prioritize,0.7496,RM0037,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000000217,CUS00017509,PR017,FD_TD_STANDARD,FD,MASS,2,Low,0.7771,RM0020,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-30
RFB000000218,CUS00018772,PR027,LEND_CONSUMER,LENDING,MASS,2,Do not prioritize,0.5989,RM0001,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000000219,CUS00020859,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,2,Medium,0.7779,RM0052,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-11
RFB000000220,CUS00021954,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,2,High,0.99,RM0037,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
RFB000000221,CUS00009416,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,2,Medium,0.99,RM0066,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-23
RFB000000222,CUS00003554,PR004,CARD_CC_MDIGI,CARD,MASS_AFFLUENT,3,Do not prioritize,0.697,RM0017,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-17
RFB000000223,CUS00021849,PR013,CASA_PAYROLL,CASA,MASS,2,Do not prioritize,0.6596,RM0127,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-30
RFB000000224,CUS00017678,PR017,FD_TD_STANDARD,FD,PRIVATE,3,High,0.9056,RM0130,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000000225,CUS00015119,PR025,LEND_UNSECURED_PAYROLL,LENDING,AFFLUENT,2,Medium,0.8197,RM0060,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
RFB000000226,CUS00004691,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.8927,RM0131,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-25
RFB000000227,CUS00019645,PR021,FD_SAV_UPFRONT,FD,MASS,2,Low,0.66,RM0179,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-15
RFB000000228,CUS00009665,PR014,CASA_M_FIRST,CASA,SME,1,High,0.99,RM0049,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-30
RFB000000229,CUS00008899,PR006,CARD_CC_FAMILY,CARD,MASS,1,Do not prioritize,0.677,RM0044,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-24
RFB000000230,CUS00009583,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,1,Do not prioritize,0.7683,RM0005,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
RFB000000231,CUS00024815,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,3,Do not prioritize,0.5877,RM0044,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000000232,CUS00006866,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,1,Medium,0.99,RM0021,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-31
RFB000000233,CUS00011772,PR027,LEND_CONSUMER,LENDING,PRIVATE,3,High,0.8901,RM0003,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-31
RFB000000234,CUS00008570,PR014,CASA_M_FIRST,CASA,AFFLUENT,1,Medium,0.8441,RM0004,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-10
RFB000000235,CUS00017982,PR016,CASA_ESCROW,CASA,MASS_AFFLUENT,3,High,0.983,RM0157,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000000236,CUS00023304,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,1,Medium,0.8731,RM0021,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-04
RFB000000237,CUS00013700,PR020,FD_SAV_PARTIAL,FD,MASS_AFFLUENT,2,High,0.8819,RM0094,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-23
RFB000000238,CUS00007028,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6287,RM0073,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-03
RFB000000239,CUS00001122,PR010,CARD_MERCHANT_POS,CARD,SME,3,High,0.958,RM0029,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000000240,CUS00005187,PR010,CARD_MERCHANT_POS,CARD,SME,3,High,0.8537,RM0005,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-26
RFB000000241,CUS00009368,PR006,CARD_CC_FAMILY,CARD,PRIVATE,2,Low,0.7067,RM0105,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-28
RFB000000242,CUS00003359,PR013,CASA_PAYROLL,CASA,MASS,1,Medium,0.99,RM0103,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000000243,CUS00024075,PR032,LEND_SECURITIES_PLEDGE,LENDING,MASS,1,Low,0.718,RM0085,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-04
RFB000000244,CUS00007911,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,3,Do not prioritize,0.6975,RM0123,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000000245,CUS00008713,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.8744,RM0052,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-23
RFB000000246,CUS00015668,PR022,FD_SAV_PERIODIC,FD,AFFLUENT,3,Low,0.7828,RM0149,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-12
RFB000000247,CUS00004728,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,3,High,0.8597,RM0015,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-02
RFB000000248,CUS00012426,PR017,FD_TD_STANDARD,FD,MASS,2,Low,0.754,RM0080,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-10
RFB000000249,CUS00012696,PR013,CASA_PAYROLL,CASA,AFFLUENT,2,Medium,0.8827,RM0056,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-09
RFB000000250,CUS00015909,PR018,FD_TD_ONLINE,FD,MASS,1,Do not prioritize,0.5049,RM0130,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-20
RFB000000251,CUS00010295,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.99,RM0067,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-07
RFB000000252,CUS00019977,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,2,Medium,0.8212,RM0076,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000000253,CUS00022518,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Medium,0.8999,RM0013,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-30
RFB000000254,CUS00021433,PR021,FD_SAV_UPFRONT,FD,MASS_AFFLUENT,2,Low,0.7122,RM0154,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000000255,CUS00013311,PR016,CASA_ESCROW,CASA,SME,3,Medium,0.9735,RM0136,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-30
RFB000000256,CUS00005875,PR021,FD_SAV_UPFRONT,FD,MASS,2,Medium,0.669,RM0084,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-01
RFB000000257,CUS00017961,PR008,CARD_CC_SIGNATURE,CARD,AFFLUENT,3,Do not prioritize,0.5275,RM0087,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-27
RFB000000258,CUS00017827,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Do not prioritize,0.5533,RM0058,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-22
RFB000000259,CUS00004334,PR010,CARD_MERCHANT_POS,CARD,MASS,3,Medium,0.8574,RM0064,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-21
RFB000000260,CUS00021473,PR020,FD_SAV_PARTIAL,FD,MASS,3,Low,0.6729,RM0119,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-28
RFB000000261,CUS00022172,PR027,LEND_CONSUMER,LENDING,MASS_AFFLUENT,3,Medium,0.7641,RM0030,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-28
RFB000000262,CUS00002440,PR013,CASA_PAYROLL,CASA,SME,1,Low,0.8878,RM0070,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000000263,CUS00018566,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.9105,RM0023,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000000264,CUS00024731,PR026,LEND_OVERDRAFT_PERSONAL,LENDING,MASS,2,Do not prioritize,0.6853,RM0046,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-21
RFB000000265,CUS00010846,PR020,FD_SAV_PARTIAL,FD,MASS,3,Do not prioritize,0.6266,RM0122,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-02
RFB000000266,CUS00009006,PR009,CARD_CC_WORLD_ELITE,CARD,PRIVATE,2,Medium,0.8445,RM0045,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-08
RFB000000267,CUS00020398,PR025,LEND_UNSECURED_PAYROLL,LENDING,PRIVATE,3,High,0.8436,RM0129,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-30
RFB000000268,CUS00007440,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,2,Do not prioritize,0.5124,RM0059,CANT_AFFORD,False,Dòng tiền/khả năng trả nợ chưa đủ điều kiện.,False,2026-08-09
RFB000000269,CUS00000216,PR017,FD_TD_STANDARD,FD,PRIVATE,2,High,0.981,RM0075,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
