policy_id,customer_id,insurance_type,provider_code,start_date,expiry_date,renewal_date,premium_amount,policy_value,payment_frequency,policy_status,insurance_product_count,active_insurance_flag,total_annual_premium,nearest_renewal_days
POL000000170,CUS00000644,HEALTH,PRV1,2026-01-21,2031-01-20,2027-01-21,776571.94,13143265.3,ANNUAL,ACTIVE,1,True,776571.94,143
POL000000171,CUS00000650,HEALTH,PRV2,2025-09-06,2045-09-01,2026-09-06,901599.4,19984018.76,MONTHLY,ACTIVE,1,True,901599.4,6
POL000000172,CUS00000651,MOTOR,PRV2,2024-11-29,2025-11-29,2026-11-29,1953292.23,26411367.38,ANNUAL,LAPSED,1,False,0.0,
POL000000173,CUS00000654,HEALTH,PRV1,2025-01-13,2035-01-11,2027-01-13,2790397.8,57106231.57,ANNUAL,ACTIVE,1,True,2790397.8,135
POL000000174,CUS00000656,HEALTH,PRV5,2025-03-22,2035-03-20,2027-03-22,1522475.05,16367043.98,MONTHLY,ACTIVE,1,True,1522475.05,203
POL000000175,CUS00000661,MOTOR,PRV2,2024-06-17,2029-06-16,2027-06-17,3778768.63,74450345.05,ANNUAL,ACTIVE,1,True,3778768.63,290
POL000000176,CUS00000668,MOTOR,PRV1,2023-05-28,2033-05-25,2027-05-27,10679517.38,132936232.97,QUARTERLY,ACTIVE,1,True,10679517.38,269
POL000000177,CUS00000679,LIFE,PRV2,2024-04-30,2034-04-28,2027-04-30,888591.42,8564147.73,ANNUAL,ACTIVE,1,True,888591.42,242
POL000000178,CUS00000680,LIFE,PRV5,2023-02-17,2043-02-12,2027-02-16,608417.99,7101327.3,MONTHLY,ACTIVE,1,True,608417.99,169
POL000000179,CUS00000683,MOTOR,PRV1,2023-12-07,2024-12-06,2026-12-06,1594687.35,20172608.43,MONTHLY,LAPSED,1,False,0.0,
POL000000180,CUS00000689,HEALTH,PRV3,2025-02-19,2035-02-17,2027-02-19,1278983.37,16912833.23,QUARTERLY,ACTIVE,1,True,1278983.37,172
POL000000181,CUS00000691,HEALTH,PRV4,2023-02-24,2033-02-21,2027-02-23,2814236.81,65733741.37,ANNUAL,ACTIVE,1,True,2814236.81,176
POL000000182,CUS00000696,HEALTH,PRV2,2022-10-10,2023-10-10,2026-10-09,675876.14,15821505.21,MONTHLY,LAPSED,1,False,0.0,
POL000000183,CUS00000700,HOME,PRV2,2025-12-27,2035-12-25,2026-12-27,310455.83,7014161.08,ANNUAL,ACTIVE,1,True,310455.83,118
POL000000184,CUS00000702,LIFE,PRV2,2024-10-04,2044-09-29,2026-10-04,266495.25,2383481.5,MONTHLY,ACTIVE,1,True,266495.25,34
POL000000185,CUS00000703,LIFE,PRV4,2023-06-02,2033-05-30,2027-06-01,351560.01,7739831.39,MONTHLY,ACTIVE,1,True,351560.01,274
POL000000186,CUS00000706,TRAVEL,PRV5,2025-12-22,2026-12-22,2026-12-22,6193440.85,153355393.1,ANNUAL,ACTIVE,1,True,6193440.85,113
POL000000187,CUS00000710,HEALTH,PRV1,2024-10-12,2025-10-12,2026-10-12,409186.71,6985232.32,MONTHLY,LAPSED,1,False,0.0,
POL000000188,CUS00000713,HEALTH,PRV2,2026-02-22,2031-02-21,2027-02-22,917669.93,8937537.07,QUARTERLY,ACTIVE,1,True,917669.93,175
POL000000189,CUS00000715,HOME,PRV5,2026-06-08,2046-06-03,2027-06-08,1601805.07,28551126.16,MONTHLY,ACTIVE,1,True,1601805.07,281
POL000000190,CUS00000717,HEALTH,PRV5,2024-01-30,2029-01-28,2027-01-29,2651719.39,64583795.63,MONTHLY,ACTIVE,1,True,2651719.39,151
POL000000191,CUS00000718,HEALTH,PRV2,2024-02-23,2044-02-18,2027-02-22,1682017.96,19782223.47,MONTHLY,ACTIVE,1,True,1682017.96,175
POL000000192,CUS00000730,MOTOR,PRV2,2025-03-29,2035-03-27,2027-03-29,3180598.26,28330458.3,MONTHLY,ACTIVE,2,True,4158519.99,39
POL000000193,CUS00000730,LIFE,PRV5,2025-10-09,2045-10-04,2026-10-09,977921.73,14104352.42,ANNUAL,ACTIVE,2,True,4158519.99,39
POL000000194,CUS00000737,HEALTH,PRV1,2023-10-12,2028-10-10,2026-10-11,2088504.37,34117590.32,QUARTERLY,ACTIVE,2,True,5204489.97,41
POL000000195,CUS00000737,LIFE,PRV5,2023-02-19,2028-02-18,2027-02-18,3115985.6,38746754.58,ANNUAL,ACTIVE,2,True,5204489.97,41
POL000000196,CUS00000742,LIFE,PRV2,2022-10-02,2023-10-02,2026-10-01,758932.47,17610964.53,QUARTERLY,LAPSED,1,False,0.0,
POL000000197,CUS00000770,LIFE,PRV3,2024-08-08,2029-08-07,2027-08-08,426902.5,9204523.72,QUARTERLY,ACTIVE,1,True,426902.5,342
POL000000198,CUS00000775,LIFE,PRV3,2024-09-23,2034-09-21,2026-09-23,2198317.7,48206843.08,ANNUAL,ACTIVE,1,True,2198317.7,23
POL000000199,CUS00000777,MOTOR,PRV4,2025-07-21,2045-07-16,2027-07-21,3243386.64,76430781.7,MONTHLY,ACTIVE,1,True,3243386.64,324
POL000000200,CUS00000782,TRAVEL,PRV4,2026-04-05,2046-03-31,2027-04-05,677483.38,13865165.86,ANNUAL,ACTIVE,1,True,677483.38,217
POL000000201,CUS00000785,LIFE,PRV5,2023-01-10,2033-01-07,2027-01-09,13891024.13,249307207.24,QUARTERLY,ACTIVE,1,True,13891024.13,131
POL000000202,CUS00000787,LIFE,PRV5,2026-02-16,2036-02-14,2027-02-16,706661.25,13387379.44,ANNUAL,ACTIVE,1,True,706661.25,169
POL000000203,CUS00000788,MOTOR,PRV3,2025-11-03,2026-11-03,2026-11-03,644560.04,13743018.6,ANNUAL,ACTIVE,1,True,644560.04,64
POL000000204,CUS00000789,HEALTH,PRV2,2026-05-26,2046-05-21,2027-05-26,1878814.03,33295071.23,ANNUAL,ACTIVE,1,True,1878814.03,268
POL000000205,CUS00000794,TRAVEL,PRV1,2023-05-31,2028-05-29,2027-05-30,2192234.1,19769365.1,MONTHLY,ACTIVE,2,True,5422827.12,272
POL000000206,CUS00000794,TRAVEL,PRV1,2026-07-03,2036-06-30,2027-07-03,3230593.02,72588692.18,MONTHLY,ACTIVE,2,True,5422827.12,272
POL000000207,CUS00000799,HOME,PRV3,2024-12-12,2044-12-07,2026-12-12,33883041.71,531703744.56,MONTHLY,ACTIVE,1,True,33883041.71,103
POL000000208,CUS00000803,HEALTH,PRV3,2025-12-10,2045-12-05,2026-12-10,2026820.44,35660425.07,QUARTERLY,ACTIVE,2,True,5287387.25,101
POL000000209,CUS00000803,HOME,PRV3,2024-12-16,2044-12-11,2026-12-16,3260566.81,68464482.95,ANNUAL,ACTIVE,2,True,5287387.25,101
POL000000210,CUS00000806,MOTOR,PRV2,2025-07-09,2030-07-08,2027-07-09,274957.07,5730936.5,QUARTERLY,ACTIVE,1,True,274957.07,312
POL000000211,CUS00000819,HEALTH,PRV1,2023-07-07,2028-07-05,2027-07-06,1328771.94,30305493.11,MONTHLY,ACTIVE,1,True,1328771.94,309
POL000000212,CUS00000826,MOTOR,PRV2,2025-07-17,2035-07-15,2027-07-17,3549148.03,55362673.39,ANNUAL,ACTIVE,1,True,3549148.03,320
POL000000213,CUS00000827,LIFE,PRV1,2025-01-08,2030-01-07,2027-01-08,1179902.11,13621302.23,ANNUAL,ACTIVE,1,True,1179902.11,130
POL000000214,CUS00000829,TRAVEL,PRV1,2023-01-26,2033-01-23,2027-01-25,5231285.26,87311161.41,ANNUAL,ACTIVE,1,True,5231285.26,147
POL000000215,CUS00000832,TRAVEL,PRV1,2024-11-10,2025-11-10,2026-11-10,262258.68,2437856.49,ANNUAL,LAPSED,1,False,0.0,
POL000000216,CUS00000834,HOME,PRV3,2026-07-15,2031-07-14,2027-07-15,913569.13,10524691.68,ANNUAL,ACTIVE,1,True,913569.13,318
POL000000217,CUS00000836,LIFE,PRV4,2024-03-01,2025-03-01,2027-03-01,3370641.78,77714328.13,ANNUAL,LAPSED,1,False,0.0,
POL000000218,CUS00000837,TRAVEL,PRV2,2025-02-01,2035-01-30,2027-02-01,8658098.05,176445482.38,MONTHLY,ACTIVE,1,True,8658098.05,154
POL000000219,CUS00000842,LIFE,PRV2,2022-08-03,2023-08-03,2027-08-02,204608.52,4356680.51,QUARTERLY,LAPSED,1,False,0.0,
POL000000220,CUS00000846,TRAVEL,PRV4,2024-03-30,2029-03-29,2027-03-30,7128022.0,165177491.3,ANNUAL,ACTIVE,1,True,7128022.0,211
POL000000221,CUS00000848,LIFE,PRV1,2025-12-31,2030-12-30,2026-12-31,176519.86,2166315.33,MONTHLY,ACTIVE,1,True,176519.86,122
POL000000222,CUS00000855,LIFE,PRV2,2022-07-27,2027-07-26,2027-07-26,139492.72,2242608.49,ANNUAL,ACTIVE,2,True,349252.0,141
POL000000223,CUS00000855,HEALTH,PRV1,2026-01-19,2031-01-18,2027-01-19,209759.28,4794802.04,ANNUAL,ACTIVE,2,True,349252.0,141
POL000000224,CUS00000860,LIFE,PRV5,2025-04-22,2030-04-21,2027-04-22,9830358.76,149149885.96,QUARTERLY,ACTIVE,1,True,9830358.76,234
POL000000225,CUS00000863,HOME,PRV5,2023-09-05,2043-08-31,2026-09-04,288734.12,5996218.53,ANNUAL,ACTIVE,2,True,288734.12,4
POL000000226,CUS00000863,HEALTH,PRV3,2023-08-08,2024-08-07,2027-08-07,283929.61,3590530.87,MONTHLY,LAPSED,2,True,288734.12,4
POL000000227,CUS00000865,LIFE,PRV2,2022-09-21,2023-09-21,2026-09-20,197715.13,1869615.07,QUARTERLY,LAPSED,1,False,0.0,
POL000000228,CUS00000867,MOTOR,PRV1,2022-09-09,2042-09-04,2026-09-08,2623234.23,26739685.39,QUARTERLY,ACTIVE,2,True,2623234.23,8
POL000000229,CUS00000867,HOME,PRV4,2024-10-19,2025-10-19,2026-10-19,5283699.34,95137100.6,ANNUAL,LAPSED,2,True,2623234.23,8
POL000000230,CUS00000877,HEALTH,PRV5,2025-05-11,2045-05-06,2027-05-11,10088974.72,88105618.47,MONTHLY,ACTIVE,1,True,10088974.72,253
POL000000231,CUS00000879,HEALTH,PRV1,2024-08-30,2034-08-28,2027-08-30,3482808.74,50238631.99,QUARTERLY,ACTIVE,1,True,3482808.74,364
POL000000232,CUS00000883,LIFE,PRV3,2024-03-27,2025-03-27,2027-03-27,222166.65,4644333.64,ANNUAL,LAPSED,1,False,0.0,
POL000000233,CUS00000893,LIFE,PRV5,2026-05-25,2046-05-20,2027-05-25,635166.7,6191511.01,ANNUAL,ACTIVE,1,True,635166.7,267
POL000000234,CUS00000894,HEALTH,PRV3,2022-11-30,2042-11-25,2026-11-29,7865767.49,165486008.6,MONTHLY,ACTIVE,1,True,7865767.49,90
POL000000235,CUS00000900,TRAVEL,PRV3,2022-11-09,2027-11-08,2026-11-08,916084.27,7515306.28,ANNUAL,ACTIVE,1,True,916084.27,69
POL000000236,CUS00000901,MOTOR,PRV4,2024-10-17,2029-10-16,2026-10-17,207592.67,1884324.36,MONTHLY,ACTIVE,1,True,207592.67,47
POL000000237,CUS00000904,LIFE,PRV1,2024-08-17,2034-08-15,2027-08-17,4978290.2,71168326.32,QUARTERLY,ACTIVE,1,True,4978290.2,351
POL000000238,CUS00000905,HEALTH,PRV2,2023-06-14,2024-06-13,2027-06-13,314621.07,3104317.65,ANNUAL,LAPSED,2,False,0.0,
POL000000239,CUS00000905,LIFE,PRV3,2023-01-21,2024-01-21,2027-01-20,264135.3,4867046.98,QUARTERLY,LAPSED,2,False,0.0,
POL000000240,CUS00000908,HEALTH,PRV3,2026-03-06,2036-03-03,2027-03-06,556255.13,12728316.35,ANNUAL,ACTIVE,1,True,556255.13,187
POL000000241,CUS00000910,MOTOR,PRV1,2022-11-02,2042-10-28,2026-11-01,1329987.52,11123638.68,MONTHLY,ACTIVE,2,True,2386685.72,62
POL000000242,CUS00000910,LIFE,PRV1,2023-08-04,2043-07-30,2027-08-03,1056698.2,10741317.6,MONTHLY,ACTIVE,2,True,2386685.72,62
POL000000243,CUS00000914,HEALTH,PRV3,2024-08-28,2034-08-26,2027-08-28,169901.0,1725377.02,MONTHLY,ACTIVE,1,True,169901.0,362
POL000000244,CUS00000917,LIFE,PRV4,2024-05-24,2025-05-24,2027-05-24,1114037.61,16046866.5,ANNUAL,LAPSED,1,False,0.0,
POL000000245,CUS00000920,LIFE,PRV1,2026-05-16,2036-05-13,2027-05-16,276516.09,4923418.8,QUARTERLY,ACTIVE,2,True,739566.07,101
POL000000246,CUS00000920,LIFE,PRV5,2022-12-11,2027-12-10,2026-12-10,463049.98,11544496.88,ANNUAL,ACTIVE,2,True,739566.07,101
POL000000247,CUS00000924,LIFE,PRV5,2023-02-07,2028-02-06,2027-02-06,1216691.93,23274897.7,MONTHLY,ACTIVE,1,True,1216691.93,159
POL000000248,CUS00000936,HOME,PRV4,2023-01-04,2024-01-04,2027-01-03,569352.5,10512832.41,ANNUAL,LAPSED,2,True,375553.63,281
POL000000249,CUS00000936,HEALTH,PRV4,2026-06-08,2036-06-05,2027-06-08,375553.63,4685371.26,ANNUAL,ACTIVE,2,True,375553.63,281
POL000000250,CUS00000938,LIFE,PRV1,2024-01-17,2025-01-16,2027-01-16,616037.92,12288852.11,ANNUAL,LAPSED,1,False,0.0,
POL000000251,CUS00000941,HEALTH,PRV5,2026-01-01,2045-12-27,2027-01-01,9281064.13,96880405.98,MONTHLY,ACTIVE,1,True,9281064.13,123
POL000000252,CUS00000957,HEALTH,PRV5,2023-12-12,2024-12-11,2026-12-11,6514681.3,129165621.03,QUARTERLY,LAPSED,2,False,0.0,
POL000000253,CUS00000957,TRAVEL,PRV3,2022-08-03,2023-08-03,2027-08-02,9987219.92,188666214.53,ANNUAL,LAPSED,2,False,0.0,
POL000000254,CUS00000959,HEALTH,PRV2,2022-07-31,2023-07-31,2027-07-30,160679.24,3066663.94,ANNUAL,LAPSED,1,False,0.0,
POL000000255,CUS00000965,MOTOR,PRV1,2024-12-14,2044-12-09,2026-12-14,1996565.09,49761730.31,MONTHLY,ACTIVE,2,True,3217822.68,105
POL000000256,CUS00000965,HOME,PRV4,2025-04-08,2035-04-06,2027-04-08,1221257.59,12418738.84,ANNUAL,ACTIVE,2,True,3217822.68,105
POL000000257,CUS00000976,LIFE,PRV4,2026-06-17,2031-06-16,2027-06-17,422880.78,4880544.98,ANNUAL,ACTIVE,1,True,422880.78,290
POL000000258,CUS00000981,LIFE,PRV4,2024-12-11,2044-12-06,2026-12-11,524314.32,12828119.51,QUARTERLY,ACTIVE,2,True,524314.32,102
POL000000259,CUS00000981,MOTOR,PRV2,2024-10-18,2025-10-18,2026-10-18,340898.97,6558507.73,ANNUAL,LAPSED,2,True,524314.32,102
POL000000260,CUS00000984,TRAVEL,PRV2,2023-02-17,2024-02-17,2027-02-16,5339499.67,80280246.47,QUARTERLY,LAPSED,1,False,0.0,
POL000000261,CUS00000986,LIFE,PRV3,2024-01-25,2044-01-20,2027-01-24,1198602.37,12025014.76,ANNUAL,ACTIVE,1,True,1198602.37,146
POL000000262,CUS00000997,TRAVEL,PRV1,2025-06-17,2030-06-16,2027-06-17,1726340.27,26141325.98,ANNUAL,ACTIVE,1,True,1726340.27,290
POL000000263,CUS00000998,HEALTH,PRV2,2022-12-28,2027-12-27,2026-12-27,12452515.67,192153785.11,QUARTERLY,ACTIVE,1,True,12452515.67,118
POL000000264,CUS00001002,HEALTH,PRV2,2026-01-13,2031-01-12,2027-01-13,1631445.41,23670835.08,MONTHLY,ACTIVE,1,True,1631445.41,135
POL000000265,CUS00001006,LIFE,PRV5,2024-01-25,2025-01-24,2027-01-24,1715042.47,28774666.89,QUARTERLY,LAPSED,1,False,0.0,
POL000000266,CUS00001009,HEALTH,PRV4,2025-10-30,2035-10-28,2026-10-30,1680005.06,16268770.19,QUARTERLY,ACTIVE,1,True,1680005.06,60
POL000000267,CUS00001014,HOME,PRV1,2024-07-23,2029-07-22,2027-07-23,1318357.68,14977200.08,MONTHLY,ACTIVE,1,True,1318357.68,326
POL000000268,CUS00001018,HOME,PRV4,2023-10-27,2033-10-24,2026-10-26,2715009.75,55211276.12,ANNUAL,ACTIVE,2,True,4962878.67,56
POL000000269,CUS00001018,TRAVEL,PRV5,2025-06-13,2045-06-08,2027-06-13,2247868.92,33558829.56,MONTHLY,ACTIVE,2,True,4962878.67,56
POL000000270,CUS00001019,MOTOR,PRV3,2024-08-27,2044-08-22,2027-08-27,2011606.68,29197398.99,ANNUAL,ACTIVE,1,True,2011606.68,361
POL000000271,CUS00001020,LIFE,PRV5,2024-12-26,2029-12-25,2026-12-26,8804537.59,100972972.06,MONTHLY,ACTIVE,1,True,8804537.59,117
POL000000272,CUS00001028,TRAVEL,PRV2,2022-09-04,2042-08-30,2026-09-03,388364.0,8884121.2,ANNUAL,ACTIVE,1,True,388364.0,3
POL000000273,CUS00001029,HEALTH,PRV5,2023-06-02,2043-05-28,2027-06-01,1532979.49,22085194.54,ANNUAL,ACTIVE,1,True,1532979.49,274
POL000000274,CUS00001036,TRAVEL,PRV2,2026-01-06,2027-01-06,2027-01-06,114682.47,2766182.16,ANNUAL,ACTIVE,1,True,114682.47,128
POL000000275,CUS00001037,LIFE,PRV2,2025-08-29,2035-08-27,2027-08-29,374364.15,4760401.64,MONTHLY,ACTIVE,1,True,374364.15,363
POL000000276,CUS00001039,MOTOR,PRV3,2025-09-14,2035-09-12,2026-09-14,3294266.52,80331166.97,ANNUAL,ACTIVE,1,True,3294266.52,14
POL000000277,CUS00001042,MOTOR,PRV5,2023-07-21,2033-07-18,2027-07-20,3717306.13,30676979.22,QUARTERLY,ACTIVE,1,True,3717306.13,323
POL000000278,CUS00001043,LIFE,PRV1,2025-02-22,2026-02-22,2027-02-22,27239875.18,440731493.18,MONTHLY,LAPSED,1,False,0.0,
POL000000279,CUS00001044,LIFE,PRV5,2022-11-22,2042-11-17,2026-11-21,6195449.13,51153487.01,QUARTERLY,ACTIVE,1,True,6195449.13,82
POL000000280,CUS00001045,HOME,PRV4,2025-09-30,2030-09-29,2026-09-30,629912.41,8627130.57,ANNUAL,ACTIVE,1,True,629912.41,30
POL000000281,CUS00001046,LIFE,PRV3,2026-06-19,2031-06-18,2027-06-19,2354433.55,52797906.02,ANNUAL,ACTIVE,1,True,2354433.55,292
POL000000282,CUS00001047,HEALTH,PRV3,2023-01-19,2043-01-14,2027-01-18,500672.45,4173985.3,MONTHLY,ACTIVE,1,True,500672.45,140
POL000000283,CUS00001048,LIFE,PRV2,2024-10-06,2044-10-01,2026-10-06,2042497.72,40901478.91,ANNUAL,ACTIVE,2,True,3957922.18,36
POL000000284,CUS00001048,HEALTH,PRV5,2022-12-02,2032-11-29,2026-12-01,1915424.46,22859098.19,ANNUAL,ACTIVE,2,True,3957922.18,36
POL000000285,CUS00001049,MOTOR,PRV3,2024-02-16,2025-02-15,2027-02-15,1212512.58,13181457.26,MONTHLY,LAPSED,1,False,0.0,
POL000000286,CUS00001050,LIFE,PRV3,2024-01-12,2025-01-11,2027-01-11,1548872.11,14299720.03,QUARTERLY,LAPSED,1,False,0.0,
POL000000287,CUS00001052,MOTOR,PRV4,2024-03-26,2044-03-21,2027-03-26,146184.51,1612790.64,ANNUAL,ACTIVE,1,True,146184.51,207
POL000000288,CUS00001055,LIFE,PRV2,2024-10-13,2029-10-12,2026-10-13,724805.82,8818047.12,QUARTERLY,ACTIVE,1,True,724805.82,43
POL000000289,CUS00001060,HEALTH,PRV2,2026-02-20,2027-02-20,2027-02-20,4259688.24,49700053.51,QUARTERLY,ACTIVE,1,True,4259688.24,173
POL000000290,CUS00001071,MOTOR,PRV1,2023-08-24,2024-08-23,2027-08-23,1244926.36,26312372.49,ANNUAL,LAPSED,1,False,0.0,
POL000000291,CUS00001089,LIFE,PRV1,2024-02-16,2044-02-11,2027-02-15,1585363.8,14259691.65,ANNUAL,ACTIVE,1,True,1585363.8,168
POL000000292,CUS00001091,HOME,PRV3,2022-12-29,2042-12-24,2026-12-28,1696499.36,15794329.03,ANNUAL,ACTIVE,1,True,1696499.36,119
POL000000293,CUS00001096,TRAVEL,PRV5,2024-03-02,2034-02-28,2027-03-02,1764239.92,29620293.44,MONTHLY,ACTIVE,1,True,1764239.92,183
POL000000294,CUS00001099,HOME,PRV2,2025-02-01,2035-01-30,2027-02-01,12461152.74,309132300.5,MONTHLY,ACTIVE,2,True,25915602.35,115
POL000000295,CUS00001099,TRAVEL,PRV5,2025-12-24,2045-12-19,2026-12-24,13454449.61,208330504.34,QUARTERLY,ACTIVE,2,True,25915602.35,115
POL000000296,CUS00001103,LIFE,PRV1,2022-11-09,2023-11-09,2026-11-08,1126860.84,26436733.58,ANNUAL,LAPSED,1,False,0.0,
POL000000297,CUS00001104,MOTOR,PRV1,2025-11-08,2030-11-07,2026-11-08,1452217.27,21756885.67,ANNUAL,ACTIVE,2,True,2258712.36,52
POL000000298,CUS00001104,HOME,PRV4,2025-10-22,2035-10-20,2026-10-22,806495.09,16419844.39,QUARTERLY,ACTIVE,2,True,2258712.36,52
POL000000299,CUS00001105,LIFE,PRV3,2024-06-07,2044-06-02,2027-06-07,976546.38,13954331.88,ANNUAL,ACTIVE,2,True,1532917.24,280
POL000000300,CUS00001105,TRAVEL,PRV3,2024-07-05,2029-07-04,2027-07-05,556370.86,11078456.55,QUARTERLY,ACTIVE,2,True,1532917.24,280
POL000000301,CUS00001108,MOTOR,PRV1,2024-09-27,2029-09-26,2026-09-27,1072532.11,20365429.81,MONTHLY,ACTIVE,1,True,1072532.11,27
POL000000302,CUS00001122,MOTOR,PRV3,2023-12-25,2033-12-22,2026-12-24,540552.47,9196144.02,MONTHLY,ACTIVE,1,True,540552.47,115
POL000000303,CUS00001124,HEALTH,PRV2,2024-07-19,2034-07-17,2027-07-19,1955333.33,22802517.42,ANNUAL,ACTIVE,2,True,3516220.17,109
POL000000304,CUS00001124,LIFE,PRV3,2025-12-18,2045-12-13,2026-12-18,1560886.84,28853239.81,MONTHLY,ACTIVE,2,True,3516220.17,109
POL000000305,CUS00001126,HEALTH,PRV5,2024-03-05,2044-02-29,2027-03-05,808647.05,19638487.4,ANNUAL,ACTIVE,2,True,1504948.47,186
POL000000306,CUS00001126,HEALTH,PRV3,2023-09-01,2043-08-27,2027-08-31,696301.42,10693990.9,ANNUAL,ACTIVE,2,True,1504948.47,186
POL000000307,CUS00001133,LIFE,PRV3,2026-03-11,2027-03-11,2027-03-11,4160200.6,60752065.99,ANNUAL,ACTIVE,1,True,4160200.6,192
POL000000308,CUS00001137,LIFE,PRV4,2024-11-21,2025-11-21,2026-11-21,1547867.21,22718705.43,MONTHLY,LAPSED,1,False,0.0,
POL000000309,CUS00001147,TRAVEL,PRV4,2023-04-21,2033-04-18,2027-04-20,759111.53,9401421.21,QUARTERLY,ACTIVE,1,True,759111.53,232
POL000000310,CUS00001158,HOME,PRV1,2026-07-21,2031-07-20,2027-07-21,1311057.5,10769844.55,ANNUAL,ACTIVE,1,True,1311057.5,324
POL000000311,CUS00001159,LIFE,PRV4,2024-08-14,2025-08-14,2027-08-14,5337722.42,52869864.66,MONTHLY,LAPSED,1,False,0.0,
POL000000312,CUS00001162,LIFE,PRV1,2023-09-09,2028-09-07,2026-09-08,2174130.47,38928873.19,QUARTERLY,ACTIVE,1,True,2174130.47,8
POL000000313,CUS00001163,LIFE,PRV5,2023-07-12,2033-07-09,2027-07-11,255014.63,2866192.85,MONTHLY,ACTIVE,1,True,255014.63,314
POL000000314,CUS00001165,HOME,PRV2,2023-03-21,2033-03-18,2027-03-20,312621.62,5291402.44,QUARTERLY,ACTIVE,1,True,312621.62,201
POL000000315,CUS00001167,HOME,PRV1,2025-04-24,2030-04-23,2027-04-24,12667352.02,180524618.72,MONTHLY,ACTIVE,1,True,12667352.02,236
POL000000316,CUS00001170,LIFE,PRV3,2023-06-25,2033-06-22,2027-06-24,6529515.24,132457993.51,ANNUAL,ACTIVE,1,True,6529515.24,297
POL000000317,CUS00001177,HEALTH,PRV2,2023-02-12,2028-02-11,2027-02-11,689527.68,11353718.87,ANNUAL,ACTIVE,1,True,689527.68,164
POL000000318,CUS00001184,HEALTH,PRV3,2026-06-13,2027-06-13,2027-06-13,4766759.76,117928048.82,MONTHLY,ACTIVE,1,True,4766759.76,286
POL000000319,CUS00001187,LIFE,PRV3,2024-04-03,2025-04-03,2027-04-03,1789409.43,21989048.14,MONTHLY,LAPSED,1,False,0.0,
POL000000320,CUS00001188,LIFE,PRV5,2025-02-23,2030-02-22,2027-02-23,782929.45,15971109.11,QUARTERLY,ACTIVE,1,True,782929.45,176
POL000000321,CUS00001189,MOTOR,PRV2,2023-12-31,2028-12-29,2026-12-30,155656.94,2174933.82,QUARTERLY,ACTIVE,2,True,251649.54,12
POL000000322,CUS00001189,MOTOR,PRV1,2022-09-13,2032-09-10,2026-09-12,95992.6,852179.28,QUARTERLY,ACTIVE,2,True,251649.54,12
POL000000323,CUS00001191,HEALTH,PRV5,2025-01-21,2045-01-16,2027-01-21,1657916.07,18938013.89,ANNUAL,ACTIVE,1,True,1657916.07,143
POL000000324,CUS00001197,LIFE,PRV1,2022-10-15,2023-10-15,2026-10-14,1757137.15,26845557.08,MONTHLY,LAPSED,2,True,3130057.04,285
POL000000325,CUS00001197,HOME,PRV5,2023-06-13,2028-06-11,2027-06-12,3130057.04,28042381.98,MONTHLY,ACTIVE,2,True,3130057.04,285
POL000000326,CUS00001200,HEALTH,PRV3,2023-10-14,2024-10-13,2026-10-13,369947.87,6652150.45,ANNUAL,LAPSED,1,False,0.0,
POL000000327,CUS00001203,MOTOR,PRV3,2023-08-22,2028-08-20,2027-08-21,2558092.42,52480902.86,ANNUAL,ACTIVE,1,True,2558092.42,355
POL000000328,CUS00001204,LIFE,PRV4,2025-03-10,2026-03-10,2027-03-10,183370.1,4351768.88,ANNUAL,LAPSED,1,False,0.0,
POL000000329,CUS00001205,LIFE,PRV5,2025-04-17,2035-04-15,2027-04-17,512965.71,10024743.41,ANNUAL,ACTIVE,1,True,512965.71,229
POL000000330,CUS00001208,LIFE,PRV5,2022-10-08,2023-10-08,2026-10-07,5174593.39,99814772.15,QUARTERLY,LAPSED,1,False,0.0,
POL000000331,CUS00001209,TRAVEL,PRV4,2025-10-22,2035-10-20,2026-10-22,846018.94,12698128.38,QUARTERLY,ACTIVE,1,True,846018.94,52
POL000000332,CUS00001214,LIFE,PRV1,2023-03-11,2043-03-06,2027-03-10,90918.94,1338239.12,ANNUAL,ACTIVE,1,True,90918.94,191
POL000000333,CUS00001215,HEALTH,PRV3,2024-04-03,2029-04-02,2027-04-03,794385.37,18632188.62,MONTHLY,ACTIVE,1,True,794385.37,215
POL000000334,CUS00001221,TRAVEL,PRV3,2026-02-17,2036-02-15,2027-02-17,100987.47,1408364.78,QUARTERLY,ACTIVE,1,True,100987.47,170
POL000000335,CUS00001225,MOTOR,PRV5,2026-02-05,2036-02-03,2027-02-05,1350238.19,24478804.24,QUARTERLY,ACTIVE,2,True,5170746.51,102
POL000000336,CUS00001225,HEALTH,PRV2,2025-12-11,2045-12-06,2026-12-11,3820508.32,64928199.87,ANNUAL,ACTIVE,2,True,5170746.51,102
POL000000337,CUS00001226,HEALTH,PRV2,2026-04-27,2036-04-24,2027-04-27,984963.01,14021845.13,QUARTERLY,ACTIVE,2,True,1767530.98,163
POL000000338,CUS00001226,MOTOR,PRV3,2026-02-10,2036-02-08,2027-02-10,782567.97,17187397.82,ANNUAL,ACTIVE,2,True,1767530.98,163
POL000000339,CUS00001229,HEALTH,PRV2,2022-08-16,2027-08-15,2027-08-15,113299.0,2551260.21,MONTHLY,ACTIVE,2,True,113299.0,349
