customer_id,snapshot_date,txn_count_30d,txn_count_90d,total_spend_30d,total_spend_90d,avg_txn_value_30d,online_spend_30d,travel_spend_90d,dining_spend_90d,international_spend_90d,qr_txn_count_30d,credit_inflow_30d,debit_outflow_30d,spending_growth_3m
CUS00000183,2026-08-31,3,8,1294122.23,2711883.44,431374.08,1197023.99,737111.38,699593.42,0.0,0,0.0,1294122.23,0.5621
CUS00000184,2026-08-31,14,35,84965448.35,205535982.68,6068960.6,55631062.31,770355.49,13754985.33,770355.49,0,92108515.49,84965448.35,0.2628
CUS00000185,2026-08-31,6,15,14211229.38,37234741.73,2368538.23,4392765.69,6342507.6,8686885.51,4346532.87,1,23770261.63,14211229.38,0.1034
CUS00000186,2026-08-31,13,41,3781462.54,14767409.96,290881.73,2832825.79,1683525.52,720475.57,764509.44,0,2968406.46,3781462.54,-0.1868
CUS00000187,2026-08-31,5,20,18849841.37,63056785.39,3769968.27,14859946.01,4479242.16,8564125.21,0.0,0,31399207.5,18849841.37,-0.2946
CUS00000188,2026-08-31,6,24,3013918.47,9157024.69,502319.74,3013918.47,3076405.87,0.0,1919087.47,1,1010225.24,3013918.47,-0.3334
CUS00000189,2026-08-31,12,29,7937876.95,17431059.86,661489.75,6724546.39,0.0,1320990.3,0.0,0,2906780.56,7937876.95,0.825
CUS00000190,2026-08-31,4,11,43881539.5,94302564.82,10970384.88,43881539.5,14921549.89,19624644.29,14921549.89,2,6296112.4,43881539.5,0.5884
CUS00000191,2026-08-31,10,20,6349809.35,11011294.68,634980.93,5780150.71,417891.64,1687701.44,417891.64,1,3567666.43,6349809.35,1.1582
CUS00000192,2026-08-31,11,36,10470602.69,29992688.84,951872.97,10470602.69,3197475.83,0.0,1724016.03,0,7655132.41,10470602.69,1.3455
CUS00000193,2026-08-31,6,15,12349207.19,27601373.4,2058201.2,8217667.07,0.0,0.0,0.0,0,7497263.72,12349207.19,0.265
CUS00000194,2026-08-31,12,36,24244628.07,62314158.33,2020385.67,21124128.84,2485854.92,5274840.87,0.0,1,3297224.42,24244628.07,0.1583
CUS00000195,2026-08-31,6,17,19239231.78,67105290.93,3206538.63,10066367.04,11252374.17,2023464.6,11252374.17,1,0.0,19239231.78,-0.3081
CUS00000196,2026-08-31,12,28,18939969.56,37517176.09,1578330.8,14997387.94,6647902.73,0.0,5226228.5,1,489226.65,18939969.56,1.2389
CUS00000197,2026-08-31,10,30,8018984.6,31408692.8,801898.46,8018984.6,2100994.47,1919005.28,2100994.47,1,5564699.44,8018984.6,-0.4342
CUS00000198,2026-08-31,13,35,5453204.41,12426058.65,419477.26,5453204.41,2187328.62,365289.3,550014.67,2,4327716.6,5453204.41,0.3609
CUS00000199,2026-08-31,6,21,92234179.01,264815011.9,15372363.17,88224961.07,0.0,39945842.64,0.0,0,112452613.15,92234179.01,0.3161
CUS00000200,2026-08-31,5,20,19912139.46,53772060.53,3982427.89,19912139.46,0.0,3035297.48,0.0,0,2472803.97,19912139.46,-0.0543
CUS00000201,2026-08-31,3,20,2266001.68,16958348.51,755333.89,2266001.68,1413701.31,2988002.01,0.0,1,1451549.4,2266001.68,-0.6663
CUS00000202,2026-08-31,9,31,17778588.08,53118752.26,1975398.68,13089471.93,2656373.06,1736226.02,2136795.25,1,1808511.34,17778588.08,0.2577
CUS00000203,2026-08-31,8,20,7397540.18,21568613.88,924692.52,3676777.76,859624.96,371334.25,0.0,0,12856165.68,7397540.18,0.3893
CUS00000204,2026-08-31,5,19,5386005.92,18684007.65,1077201.18,5386005.92,0.0,0.0,0.0,0,0.0,5386005.92,-0.2037
CUS00000205,2026-08-31,4,15,7869871.83,36147664.13,1967467.96,4609651.86,0.0,6214601.05,0.0,0,14152075.75,7869871.83,-0.5628
CUS00000206,2026-08-31,7,27,45327559.43,188481076.98,6475365.63,16473682.94,90078.08,0.0,90078.08,1,7271974.65,45327559.43,-0.2521
CUS00000207,2026-08-31,6,19,20578086.53,60209333.8,3429681.09,14898133.05,8205768.12,6554984.78,3143326.45,0,7418021.52,20578086.53,-0.0816
CUS00000208,2026-08-31,4,21,39431462.53,172610984.69,9857865.63,39431462.53,0.0,9911167.2,0.0,0,27031538.62,39431462.53,-0.4967
CUS00000209,2026-08-31,11,26,8457209.12,20398773.77,768837.19,5760282.38,1057644.81,503360.37,796134.06,1,5110477.84,8457209.12,0.5416
CUS00000210,2026-08-31,13,40,46883289.45,122829352.89,3606406.88,43650735.28,12418023.77,5567549.08,7236672.65,0,0.0,46883289.45,0.4664
CUS00000211,2026-08-31,7,17,57937268.82,165487554.51,8276752.69,45680358.42,21896603.05,0.0,18123971.66,0,2314887.05,57937268.82,0.5246
CUS00000212,2026-08-31,5,22,4531525.88,19955281.31,906305.18,3804494.05,516702.74,988666.19,0.0,0,1317508.75,4531525.88,-0.2639
CUS00000213,2026-08-31,0,7,0.0,4056861.21,0.0,0.0,0.0,751852.45,0.0,0,355516.93,0.0,-1.0
CUS00000214,2026-08-31,10,27,34392155.53,82820475.15,3439215.55,19702138.64,0.0,9682484.66,0.0,0,0.0,34392155.53,0.8039
CUS00000215,2026-08-31,4,16,5547751.0,19843728.49,1386937.75,3753250.56,0.0,3368349.06,0.0,0,4060293.13,5547751.0,-0.0283
CUS00000216,2026-08-31,9,26,31961077.44,84036363.23,3551230.83,31961077.44,4886391.91,0.0,167363.18,1,4634832.69,31961077.44,-0.0612
CUS00000217,2026-08-31,9,36,71123882.63,288520216.41,7902653.63,44128536.66,24052356.73,51720960.07,13150332.58,0,74131740.05,71123882.63,-0.4534
CUS00000218,2026-08-31,5,13,2456525.92,7465243.08,491305.18,1828589.18,0.0,786301.06,0.0,1,222430.21,2456525.92,0.2338
CUS00000219,2026-08-31,7,17,11589556.29,19345504.05,1655650.9,5560257.04,1756609.48,0.0,0.0,1,0.0,11589556.29,2.1311
CUS00000220,2026-08-31,2,5,1871628.72,7399358.44,935814.36,1226477.52,0.0,1226477.52,0.0,0,0.0,1871628.72,0.0
CUS00000221,2026-08-31,3,8,400668.33,3567436.83,133556.11,400668.33,81427.57,0.0,81427.57,0,0.0,400668.33,-0.8363
CUS00000222,2026-08-31,7,17,4663598.18,10900808.19,666228.31,3341446.88,648691.43,0.0,648691.43,0,154970.99,4663598.18,0.1182
CUS00000223,2026-08-31,5,18,9745384.87,49227969.38,1949076.97,7930139.22,4491516.16,3624427.56,4491516.16,0,0.0,9745384.87,0.1666
CUS00000224,2026-08-31,11,31,31426843.27,113105239.53,2856985.75,24268942.69,9503651.23,0.0,5811198.0,0,23862630.53,31426843.27,-0.1536
CUS00000225,2026-08-31,0,4,0.0,5852144.68,0.0,0.0,107354.17,476231.8,107354.17,0,1956301.06,0.0,-1.0
CUS00000226,2026-08-31,11,27,63941574.73,168711541.5,5812870.43,49369023.54,16097953.01,0.0,16097953.01,1,46613157.28,63941574.73,0.1401
CUS00000227,2026-08-31,7,33,5025135.54,33922410.16,717876.51,3462365.85,4044388.77,1912679.75,898517.65,0,13303793.62,5025135.54,-0.7109
CUS00000228,2026-08-31,2,5,503280.18,1106790.19,251640.09,282808.02,0.0,0.0,0.0,0,0.0,503280.18,-0.0565
CUS00000229,2026-08-31,4,15,70890069.21,213911223.91,17722517.3,37833720.47,11680691.52,17812876.7,11680691.52,0,4667092.94,70890069.21,0.3039
CUS00000230,2026-08-31,6,11,5799470.42,12025113.46,966578.4,3897014.19,0.0,0.0,0.0,0,11940492.64,5799470.42,0.0418
CUS00000231,2026-08-31,10,29,14705958.1,53796985.49,1470595.81,11268402.02,2181140.8,5192150.12,2181140.8,0,3217553.63,14705958.1,-0.3732
CUS00000232,2026-08-31,2,6,4570147.87,14243633.68,2285073.94,4570147.87,0.0,0.0,0.0,0,643646.8,4570147.87,0.5396
CUS00000233,2026-08-31,1,4,158479.53,998269.79,158479.53,158479.53,0.0,0.0,0.0,0,0.0,158479.53,-0.5921
CUS00000234,2026-08-31,8,12,7105463.29,8718107.93,888182.91,4699018.35,1853175.96,0.0,1034168.84,0,6454644.02,7105463.29,5.8265
CUS00000235,2026-08-31,6,21,106830251.25,452017587.29,17805041.88,26154620.65,31900372.87,0.0,31900372.87,1,14736099.69,106830251.25,-0.4773
CUS00000236,2026-08-31,9,33,85896427.23,343490589.36,9544047.47,29795156.66,31449404.9,0.0,31449404.9,1,8263983.05,85896427.23,-0.199
CUS00000237,2026-08-31,9,24,6489348.9,16770929.08,721038.77,3451181.49,2236062.71,955229.47,0.0,0,9832802.52,6489348.9,-0.2094
CUS00000238,2026-08-31,11,34,18971369.34,58655808.47,1724669.94,16958589.35,5843105.75,1734307.84,5843105.75,0,15415832.03,18971369.34,0.2106
CUS00000239,2026-08-31,6,17,5717275.85,13932882.62,952879.31,5511730.85,555174.29,3405301.7,0.0,1,992624.52,5717275.85,0.0389
CUS00000240,2026-08-31,12,32,12616139.54,29896277.29,1051344.96,9187094.12,2808048.82,4561021.36,1789620.06,1,16745552.72,12616139.54,-0.0511
CUS00000241,2026-08-31,5,21,3034305.12,16248613.14,606861.02,3034305.12,4156296.5,983690.46,1633802.64,0,782385.94,3034305.12,-0.6142
CUS00000242,2026-08-31,7,11,15572804.54,26830145.26,2224686.36,12054660.19,351886.61,0.0,0.0,0,5989770.21,15572804.54,1.3249
CUS00000243,2026-08-31,2,12,1533942.72,8292768.47,766971.36,1533942.72,269543.23,0.0,0.0,0,7964447.63,1533942.72,-0.4989
CUS00000244,2026-08-31,2,20,31929146.58,958545562.09,15964573.29,31886649.07,48822193.15,160790036.03,48822193.15,1,144943049.53,31929146.58,-0.9313
CUS00000245,2026-08-31,8,32,3261370.59,12929128.52,407671.32,1223857.77,1284523.48,493082.27,762627.52,1,9375778.35,3261370.59,-0.3834
CUS00000246,2026-08-31,4,14,7854518.08,40565527.32,1963629.52,7854518.08,0.0,0.0,0.0,0,38208312.58,7854518.08,-0.5759
CUS00000247,2026-08-31,7,19,16859305.35,36250845.36,2408472.19,10712574.73,0.0,0.0,0.0,0,1890648.35,16859305.35,0.8883
CUS00000248,2026-08-31,6,18,62184424.08,155011445.73,10364070.68,47575510.27,6440604.29,24073642.45,0.0,2,13952787.22,62184424.08,1.1248
CUS00000249,2026-08-31,7,25,85787687.76,254398531.92,12255383.97,41421108.75,0.0,47664143.28,0.0,0,31297007.26,85787687.76,-0.0402
CUS00000250,2026-08-31,2,21,1710841.59,15758956.13,855420.8,1710841.59,407756.15,3983145.57,0.0,0,4437212.84,1710841.59,-0.7535
CUS00000251,2026-08-31,11,29,441683363.39,1182758000.37,40153033.04,212384744.73,24875499.7,6643460.52,0.0,1,0.0,441683363.39,0.1678
CUS00000252,2026-08-31,8,26,23204257.06,86612466.75,2900532.13,23082102.07,0.0,12418085.55,0.0,0,2499801.72,23204257.06,-0.4909
CUS00000253,2026-08-31,2,5,731597.93,3769815.34,365798.96,731597.93,0.0,0.0,0.0,0,0.0,731597.93,-0.6402
CUS00000254,2026-08-31,1,6,55983.35,2002972.07,55983.35,0.0,0.0,0.0,0.0,0,0.0,55983.35,-0.9286
CUS00000255,2026-08-31,8,12,2621359.48,4542198.18,327669.94,1985467.09,368981.08,1127763.75,0.0,0,0.0,2621359.48,0.8944
CUS00000256,2026-08-31,2,16,2806286.98,16327424.27,1403143.49,2806286.98,0.0,0.0,0.0,1,0.0,2806286.98,-0.2561
CUS00000257,2026-08-31,5,8,3777714.23,6923207.5,755542.85,3328163.42,0.0,1165708.5,0.0,0,0.0,3777714.23,0.201
CUS00000258,2026-08-31,4,16,16062228.81,45172718.92,4015557.2,7734066.09,0.0,1266662.75,0.0,1,23752716.19,16062228.81,0.1286
CUS00000259,2026-08-31,10,20,218341497.82,387582162.27,21834149.78,90717659.33,44744352.46,0.0,44744352.46,0,23894202.09,218341497.82,4.0738
CUS00000260,2026-08-31,8,24,8668916.18,26161054.95,1083614.52,2387363.52,4238950.23,1896532.75,0.0,1,2847530.61,8668916.18,-0.0371
CUS00000261,2026-08-31,7,21,8166062.81,21233355.31,1166580.4,6889001.7,1540072.26,1078499.26,467989.8,0,18548776.28,8166062.81,0.2982
CUS00000262,2026-08-31,4,14,5937375.98,25563614.92,1484344.0,3844661.51,7295173.03,4767292.11,0.0,0,9658247.67,5937375.98,-0.2213
CUS00000263,2026-08-31,12,31,447298970.4,929020005.82,37274914.2,65308650.11,0.0,174816794.31,0.0,0,295341968.94,447298970.4,1.3579
CUS00000264,2026-08-31,6,32,2575880.24,11305092.31,429313.37,2575880.24,641089.97,623110.21,641089.97,0,5547641.68,2575880.24,-0.3961
CUS00000265,2026-08-31,2,6,731437.63,2669371.23,365718.82,0.0,0.0,0.0,0.0,0,1611047.91,731437.63,-0.067
CUS00000266,2026-08-31,7,22,32613336.82,89160737.66,4659048.12,31651059.61,18286590.44,10459854.02,17779055.72,1,10291748.81,32613336.82,0.2476
CUS00000267,2026-08-31,6,16,28950737.05,82396621.94,4825122.84,18700285.02,6224524.18,0.0,0.0,1,15945176.04,28950737.05,-0.0144
CUS00000268,2026-08-31,5,14,25313985.73,41694103.32,5062797.15,16427875.18,2517187.05,0.0,346632.72,0,2040709.22,25313985.73,1.8961
CUS00000269,2026-08-31,1,7,427005.6,2691448.19,427005.6,427005.6,0.0,565107.47,0.0,1,541426.47,427005.6,-0.644
CUS00000270,2026-08-31,7,26,4433706.43,15268579.21,633386.63,1325328.21,0.0,211172.96,0.0,0,5284420.61,4433706.43,-0.1486
CUS00000271,2026-08-31,3,15,1508477.28,28391756.07,502825.76,1508477.28,729649.58,6532503.39,0.0,0,1971755.93,1508477.28,-0.855
CUS00000272,2026-08-31,11,27,27125402.76,74903285.78,2465945.71,15171359.33,993776.97,3522546.15,0.0,0,34947412.75,27125402.76,-0.1148
CUS00000273,2026-08-31,3,15,1726079.86,9020634.53,575359.95,1224399.79,721289.99,1798531.36,0.0,0,0.0,1726079.86,-0.6317
CUS00000274,2026-08-31,6,22,3227489.19,13364078.22,537914.86,3067126.34,997290.88,1365232.64,0.0,0,3853441.86,3227489.19,-0.56
CUS00000275,2026-08-31,8,37,12063138.21,54842003.57,1507892.28,10101627.0,7081637.83,1938283.25,6382785.33,0,19747414.97,12063138.21,-0.6
CUS00000276,2026-08-31,6,29,26830622.26,112261658.58,4471770.38,22042534.87,0.0,11247651.79,0.0,1,21718074.92,26830622.26,-0.3973
CUS00000277,2026-08-31,4,14,2637000.09,7781460.89,659250.02,1106855.14,322373.64,0.0,322373.64,0,1580427.86,2637000.09,-0.1265
CUS00000278,2026-08-31,6,18,27882644.28,76507274.11,4647107.38,25723946.76,0.0,0.0,0.0,0,2504496.2,27882644.28,0.1946
CUS00000279,2026-08-31,9,25,8395994.2,31825081.39,932888.24,6798844.69,8543798.54,2292811.46,4588959.32,0,0.0,8395994.2,-0.3475
CUS00000280,2026-08-31,5,23,30376893.39,105728384.82,6075378.68,7148864.16,0.0,13863767.7,0.0,0,10551955.21,30376893.39,-0.4319
CUS00000281,2026-08-31,10,21,11226265.65,29579231.91,1122626.56,8897974.37,5469067.21,4071243.69,3225016.5,0,0.0,11226265.65,0.4331
CUS00000282,2026-08-31,4,8,1967530.01,5232904.65,491882.5,1377051.04,325684.5,0.0,0.0,1,0.0,1967530.01,0.4019
CUS00000283,2026-08-31,6,18,27024663.22,85363597.71,4504110.54,16135670.67,0.0,0.0,0.0,0,22455997.65,27024663.22,0.0098
CUS00000284,2026-08-31,7,19,28801573.23,68656204.49,4114510.46,17684863.32,5195145.63,2485493.97,0.0,0,8665625.02,28801573.23,0.2516
CUS00000285,2026-08-31,7,24,8345455.25,38670324.06,1192207.89,6482045.19,993150.56,5294599.21,0.0,0,1743931.01,8345455.25,-0.5332
CUS00000286,2026-08-31,6,17,35534523.85,91118547.5,5922420.64,35534523.85,6645113.13,4911181.51,0.0,0,93932491.72,35534523.85,0.0686
CUS00000287,2026-08-31,4,24,21879637.02,136991897.92,5469909.26,13394878.38,27031122.23,12305066.07,23433311.44,0,9227352.3,21879637.02,-0.4323
CUS00000288,2026-08-31,13,38,63625657.72,186033469.62,4894281.36,46422591.71,0.0,2857239.32,0.0,1,15250218.83,63625657.72,-0.0767
CUS00000289,2026-08-31,7,22,4667146.29,15906295.66,666735.18,4667146.29,639858.79,1383240.7,639858.79,1,0.0,4667146.29,-0.196
CUS00000290,2026-08-31,0,1,0.0,1836647.22,0.0,0.0,0.0,0.0,0.0,0,3343497.5,0.0,0.0
CUS00000291,2026-08-31,13,30,9419123.33,21760578.69,724547.95,8935167.84,2530134.28,1968235.72,1958683.78,0,2999795.42,9419123.33,1.6066
CUS00000292,2026-08-31,5,15,21424976.44,81752830.21,4284995.29,6171866.77,5324020.25,0.0,0.0,0,6120450.37,21424976.44,-0.3725
CUS00000293,2026-08-31,5,15,7602457.86,37089497.55,1520491.57,3775035.32,2706028.65,1422046.71,2706028.65,1,1569898.01,7602457.86,-0.3893
CUS00000294,2026-08-31,9,30,16702197.02,46597179.27,1855799.67,14261579.58,0.0,2587113.15,0.0,0,59654.64,16702197.02,0.3894
CUS00000295,2026-08-31,10,29,333094964.38,701251796.36,33309496.44,181638963.66,0.0,44676622.09,0.0,1,6323891.76,333094964.38,2.2839
CUS00000296,2026-08-31,8,21,31218947.51,74600798.05,3902368.44,12789371.68,6284252.66,2736058.45,0.0,0,0.0,31218947.51,0.0001
CUS00000297,2026-08-31,6,23,29017334.44,150117260.93,4836222.41,21596626.86,0.0,19107976.12,0.0,0,0.0,29017334.44,-0.3762
CUS00000298,2026-08-31,7,24,3290861.9,10397066.84,470123.13,1591942.96,451028.46,0.0,0.0,0,217819.95,3290861.9,0.4119
CUS00000299,2026-08-31,6,22,113031255.49,335802505.14,18838542.58,83399777.13,46568564.5,37444304.28,18162438.92,0,104752018.9,113031255.49,0.0726
CUS00000300,2026-08-31,7,20,17701903.62,55143973.05,2528843.37,17228951.73,11723026.24,2615269.47,1371620.25,0,7071960.51,17701903.62,-0.3245
CUS00000301,2026-08-31,9,29,4039072.67,17726172.6,448785.85,3503133.85,799312.36,769242.46,407273.74,1,1806261.34,4039072.67,-0.5421
CUS00000302,2026-08-31,4,15,6843153.83,47980160.89,1710788.46,6619208.08,1979730.03,0.0,120799.48,1,0.0,6843153.83,-0.7154
CUS00000303,2026-08-31,8,17,22195955.08,44559848.6,2774494.38,17486238.17,3483305.13,1042964.01,3483305.13,0,1795656.57,22195955.08,0.3157
CUS00000304,2026-08-31,6,13,58895582.76,167835507.89,9815930.46,55951548.68,2944034.08,0.0,2944034.08,0,2410001.41,58895582.76,2.9317
CUS00000305,2026-08-31,3,10,1453195.83,3273742.43,484398.61,1453195.83,665141.37,0.0,321949.78,0,0.0,1453195.83,0.3767
CUS00000306,2026-08-31,6,30,19130901.32,62316586.78,3188483.55,19130901.32,3507518.44,9130878.02,3507518.44,0,21515838.18,19130901.32,-0.3532
CUS00000307,2026-08-31,10,21,3762971.94,7671212.75,376297.19,2335116.62,822981.32,0.0,822981.32,1,4449586.08,3762971.94,1.3975
CUS00000308,2026-08-31,5,15,8809093.02,19650110.8,1761818.6,5256417.97,0.0,0.0,0.0,0,13735483.82,8809093.02,4.8363
CUS00000309,2026-08-31,5,19,1040428.9,4559664.91,208085.78,896928.43,0.0,143500.47,0.0,0,2229373.88,1040428.9,-0.6328
CUS00000310,2026-08-31,8,26,22406049.5,68143144.36,2800756.19,17979126.53,9310299.28,7706050.62,2603568.52,1,4830516.24,22406049.5,-0.092
CUS00000311,2026-08-31,6,11,3137808.27,5193291.67,522968.04,2144483.78,0.0,1628307.32,0.0,0,816920.24,3137808.27,16.8877
CUS00000312,2026-08-31,7,36,8386378.9,30873381.92,1198054.13,7309413.08,1738185.07,1114585.23,246219.13,1,12564219.87,8386378.9,-0.2291
CUS00000313,2026-08-31,2,3,11962640.1,14687367.21,5981320.05,11962640.1,0.0,0.0,0.0,1,28488474.78,11962640.1,3.3904
CUS00000314,2026-08-31,12,35,69094064.43,215373140.2,5757838.7,48103572.25,27166822.77,17942846.33,6515863.25,0,0.0,69094064.43,0.5585
CUS00000315,2026-08-31,2,4,114482.27,722300.62,57241.13,114482.27,0.0,0.0,0.0,2,0.0,114482.27,-0.7522
CUS00000316,2026-08-31,4,12,2405376.19,10982046.65,601344.05,787894.7,1846785.42,1468719.81,1846785.42,0,0.0,2405376.19,-0.5035
CUS00000317,2026-08-31,5,21,7647642.63,29250912.68,1529528.53,6726137.78,2539493.88,6280432.47,2539493.88,1,562184.28,7647642.63,-0.2906
CUS00000318,2026-08-31,6,18,7531448.42,37611750.73,1255241.4,3563099.08,0.0,0.0,0.0,0,24214695.37,7531448.42,-0.0276
CUS00000319,2026-08-31,8,22,6949279.09,17428628.91,868659.89,5456671.07,975065.84,2369573.04,975065.84,0,9891692.92,6949279.09,0.3946
CUS00000320,2026-08-31,7,20,2796306.48,6592734.47,399472.35,2434249.51,351391.12,64334.39,351391.12,0,3414015.02,2796306.48,0.3684
CUS00000321,2026-08-31,4,13,2876379.04,6171482.96,719094.76,1213147.23,0.0,456399.93,0.0,0,4155123.13,2876379.04,0.5216
CUS00000322,2026-08-31,11,31,17321133.48,41857440.06,1574648.5,15380134.84,6527241.75,2419276.09,4973211.11,0,2830870.8,17321133.48,0.8506
CUS00000323,2026-08-31,8,22,1597047.2,4566334.39,199630.9,971253.88,0.0,0.0,0.0,0,525843.62,1597047.2,-0.0992
CUS00000324,2026-08-31,5,13,1009979.08,3649836.29,201995.82,596816.76,1256544.75,0.0,0.0,0,702758.32,1009979.08,0.0136
CUS00000325,2026-08-31,2,12,7530087.72,41385060.19,3765043.86,5564753.42,0.0,2917299.65,0.0,0,0.0,7530087.72,1.2288
CUS00000326,2026-08-31,8,29,86470746.93,321094467.48,10808843.37,63327192.1,50656930.48,49464092.09,9492776.04,0,126756237.53,86470746.93,-0.2934
CUS00000327,2026-08-31,3,9,11084070.14,30856501.45,3694690.05,4148556.08,0.0,0.0,0.0,0,9519264.04,11084070.14,-0.0982
CUS00000328,2026-08-31,3,5,2054067.35,3045873.05,684689.12,701978.41,544381.27,447424.43,544381.27,0,0.0,2054067.35,0.0
CUS00000329,2026-08-31,4,19,1940514.18,7009879.59,485128.54,1415599.81,573045.22,797771.97,0.0,1,152709.75,1940514.18,-0.1393
CUS00000330,2026-08-31,3,13,9959828.12,53892619.18,3319942.71,4994777.58,6257994.26,4753390.78,0.0,0,0.0,9959828.12,-0.4317
CUS00000331,2026-08-31,9,19,19046328.16,40818471.78,2116258.68,13603942.13,310677.37,5131708.66,310677.37,1,6867719.85,19046328.16,4.0682
CUS00000332,2026-08-31,9,22,3374754.11,9144662.41,374972.68,1216350.73,647897.4,1217809.01,0.0,0,1402383.06,3374754.11,1.2658
CUS00000333,2026-08-31,14,28,7830331.99,14865747.57,559309.43,7043296.04,810588.53,1177057.21,0.0,0,10287818.87,7830331.99,2.304
CUS00000334,2026-08-31,12,30,313842393.44,789037899.7,26153532.79,109491059.56,74628500.89,0.0,10602869.22,0,5921041.38,313842393.44,-0.0359
CUS00000335,2026-08-31,1,7,209152.79,1500675.09,209152.79,209152.79,363575.62,0.0,0.0,0,0.0,209152.79,0.3637
CUS00000336,2026-08-31,3,17,6313106.26,31470093.07,2104368.75,6313106.26,2954727.22,0.0,2954727.22,0,16061931.88,6313106.26,-0.5966
CUS00000337,2026-08-31,11,34,8236641.36,24000385.86,748785.58,8236641.36,1063761.66,1324089.16,508687.57,1,750796.57,8236641.36,-0.1798
CUS00000338,2026-08-31,7,11,6020183.63,12102519.94,860026.23,4047666.87,1334824.77,0.0,1334824.77,0,15878916.85,6020183.63,1.5489
CUS00000339,2026-08-31,8,25,195123751.93,477827501.45,24390468.99,95028342.52,22790853.3,14227250.38,0.0,1,6722409.94,195123751.93,1.2512
CUS00000340,2026-08-31,5,20,3517266.98,11271178.91,703453.4,2253364.97,50745.87,0.0,0.0,0,5737040.98,3517266.98,-0.1408
CUS00000341,2026-08-31,10,26,316813706.79,571151710.03,31681370.68,234264017.65,0.0,0.0,0.0,0,254388716.12,316813706.79,0.807
CUS00000342,2026-08-31,6,25,19039239.2,168827829.81,3173206.53,140748.62,0.0,23868786.6,0.0,0,86662587.92,19039239.2,-0.7379
CUS00000343,2026-08-31,9,26,2815873.37,10414404.94,312874.82,1162481.96,409018.96,1745885.72,0.0,0,1945961.48,2815873.37,0.339
CUS00000344,2026-08-31,12,31,332585432.6,814851727.36,27715452.72,266724311.98,113318543.54,57071324.81,11735208.6,0,336682853.79,332585432.6,2.4879
CUS00000345,2026-08-31,1,10,24998124.52,122707158.51,24998124.52,24998124.52,24998124.52,0.0,24998124.52,0,78561746.94,24998124.52,-0.6392
CUS00000346,2026-08-31,9,23,165809005.06,594767088.09,18423222.78,135912867.04,86122793.32,63922217.96,0.0,0,576231402.64,165809005.06,-0.214
CUS00000347,2026-08-31,7,19,32703706.59,89499173.2,4671958.08,26898957.17,11529894.23,0.0,11529894.23,0,35337432.77,32703706.59,-0.3091
CUS00000348,2026-08-31,7,27,305739091.25,1461807578.99,43677013.04,177182486.97,0.0,53975147.91,0.0,0,562897635.17,305739091.25,-0.3106
CUS00000349,2026-08-31,8,26,41741477.96,152485019.89,5217684.74,22410319.69,0.0,32206317.81,0.0,0,2537584.45,41741477.96,-0.4049
