customer_id,card_id,month,card_spending,transaction_count,online_spending,international_spending,utilization_rate,payment_amount,late_payment_count
CUS00000105,CARD000000084,2026-03-01,14599861.08,21,5569666.03,2327933.05,0.3356,13797553.22,0
CUS00000105,CARD000000084,2026-04-01,15946464.79,37,5482127.41,4070469.42,0.3561,15535110.77,1
CUS00000105,CARD000000084,2026-05-01,12024928.21,25,2612425.69,999919.17,0.4424,11067844.68,0
CUS00000105,CARD000000084,2026-06-01,10411700.71,28,3335037.56,2436175.51,0.3442,10513050.77,0
CUS00000105,CARD000000084,2026-07-01,14522269.4,24,8185874.84,1891118.46,0.3782,13849914.62,0
CUS00000111,CARD000000091,2026-02-01,9342807.79,4,3072032.37,517859.08,0.6913,9477002.61,0
CUS00000111,CARD000000091,2026-03-01,8182144.62,20,2838003.55,568152.1,0.688,6742070.47,0
CUS00000111,CARD000000091,2026-04-01,7832038.04,9,4731791.77,1877829.56,0.7147,7158864.12,0
CUS00000111,CARD000000091,2026-05-01,12569107.21,38,5789534.95,2440822.46,0.6786,9819114.96,0
CUS00000111,CARD000000091,2026-06-01,14052796.36,18,4766612.35,623861.38,0.5919,13838319.79,0
CUS00000111,CARD000000091,2026-07-01,9813103.37,14,3109312.45,658683.75,0.57,7203286.83,0
CUS00000117,CARD000000098,2026-02-01,12155269.27,14,7513213.23,2059924.22,0.0458,9554450.34,0
CUS00000117,CARD000000098,2026-03-01,13546461.19,9,6310876.51,1995962.02,0.0478,12187868.39,0
CUS00000117,CARD000000098,2026-04-01,17962007.12,35,11120390.6,498737.5,0.0603,16176543.39,0
CUS00000117,CARD000000098,2026-05-01,15236137.46,11,6860822.26,2744987.14,0.0585,14410803.06,0
CUS00000117,CARD000000098,2026-06-01,17500019.34,26,7199422.16,802524.95,0.0559,13369059.27,1
CUS00000117,CARD000000098,2026-07-01,15778807.8,39,8306678.25,1673126.92,0.0552,12784574.78,0
CUS00000124,CARD000000102,2026-02-01,161805129.31,21,80714364.14,24780567.4,0.5224,140181827.56,0
CUS00000124,CARD000000102,2026-03-01,120340356.83,14,51957864.38,15418593.38,0.5386,91726011.92,0
CUS00000124,CARD000000102,2026-04-01,131995968.09,31,87804140.83,2256327.86,0.5177,128839563.93,0
CUS00000124,CARD000000102,2026-05-01,121087566.88,8,26734925.09,13830706.15,0.5731,87215431.71,0
CUS00000124,CARD000000102,2026-06-01,149970208.58,22,79264421.21,27874897.92,0.4683,118715077.27,0
CUS00000124,CARD000000102,2026-07-01,101042760.81,30,56640989.75,14911555.35,0.4971,77429706.11,0
CUS00000126,CARD000000105,2026-02-01,64812112.46,20,21636255.05,13681490.56,0.3808,52684665.9,0
CUS00000126,CARD000000105,2026-03-01,59677021.57,3,28079439.39,1688987.95,0.2908,60199045.5,0
CUS00000126,CARD000000105,2026-04-01,43926942.9,22,20828797.51,5538097.07,0.3685,44454843.17,0
CUS00000126,CARD000000105,2026-05-01,59436669.9,29,40419652.15,6698905.69,0.3314,45937129.26,0
CUS00000126,CARD000000105,2026-06-01,51039521.26,8,29784326.02,9503856.42,0.3745,37764645.93,0
CUS00000126,CARD000000105,2026-07-01,35527145.28,21,15417014.76,7881866.2,0.2774,35109994.89,0
CUS00000127,CARD000000106,2026-02-01,5787088.79,26,2744320.29,1577240.82,0.1216,5503152.52,0
CUS00000127,CARD000000106,2026-03-01,4821645.3,15,2760476.01,672204.84,0.1404,4666065.14,0
CUS00000127,CARD000000106,2026-04-01,4999641.28,21,3241012.25,899369.95,0.1191,3707419.04,0
CUS00000127,CARD000000106,2026-05-01,6551242.85,24,2241101.62,639481.05,0.1165,5577981.46,0
CUS00000127,CARD000000106,2026-06-01,6729731.26,25,4195372.95,498890.76,0.1043,6872837.15,0
CUS00000127,CARD000000106,2026-07-01,5293655.24,39,3134175.97,1541316.89,0.1326,4584307.93,0
CUS00000129,CARD000000107,2026-02-01,38045204.22,30,8219188.24,7229642.68,0.2617,34078264.64,0
CUS00000129,CARD000000107,2026-03-01,32493002.95,39,9949956.78,1455299.28,0.2628,33161502.23,0
CUS00000129,CARD000000107,2026-04-01,58910454.29,35,19950163.65,14548315.89,0.3201,51093050.43,0
CUS00000129,CARD000000107,2026-05-01,56068862.07,6,30168903.62,10213878.57,0.2504,58551255.26,0
CUS00000129,CARD000000107,2026-06-01,60914446.39,32,41352706.89,6986635.49,0.3509,48212155.98,0
CUS00000129,CARD000000107,2026-07-01,58517959.37,39,16100746.98,3518663.77,0.3375,57114770.09,0
CUS00000132,CARD000000109,2026-02-01,8037345.29,31,4746452.84,1155194.95,0.1807,7925243.35,0
CUS00000132,CARD000000109,2026-03-01,7574642.74,26,2440437.52,736966.36,0.1281,5330048.03,0
CUS00000132,CARD000000109,2026-04-01,7034119.57,6,3836998.45,1813709.16,0.1493,5171206.97,0
CUS00000132,CARD000000109,2026-05-01,10998299.04,21,5206902.85,228547.89,0.1648,9779655.89,0
CUS00000132,CARD000000109,2026-06-01,11144221.19,39,3275921.37,1915361.06,0.1332,10366674.72,0
CUS00000132,CARD000000109,2026-07-01,7109358.54,25,2393625.97,609701.62,0.1576,5853124.28,0
CUS00000135,CARD000000110,2026-02-01,120593037.8,17,60544998.22,31090081.65,0.7444,102306270.11,0
CUS00000135,CARD000000110,2026-03-01,167264326.82,15,72879259.07,38372913.29,0.7843,128734951.31,0
CUS00000135,CARD000000110,2026-04-01,130924371.16,33,70905447.63,11083085.33,0.717,134361950.63,0
CUS00000135,CARD000000110,2026-05-01,180746368.88,19,113536364.74,25190118.17,0.7796,164176732.99,0
CUS00000135,CARD000000110,2026-06-01,100407468.47,35,69806269.63,19036192.21,0.6994,93115565.5,0
CUS00000135,CARD000000110,2026-07-01,129136325.02,31,64173196.53,13147311.21,0.5602,99095102.06,0
CUS00000136,CARD000000111,2026-02-01,3319549.23,19,2288033.17,90010.68,0.1901,3079083.21,0
CUS00000136,CARD000000111,2026-03-01,4916072.8,37,1783459.84,556634.97,0.1999,3896758.21,0
CUS00000136,CARD000000111,2026-04-01,4183893.5,23,1923666.49,1177546.26,0.1807,4070218.72,0
CUS00000136,CARD000000111,2026-05-01,4339011.15,36,2575471.61,465876.45,0.2305,4555932.18,0
CUS00000136,CARD000000111,2026-06-01,3487978.66,4,2189020.81,491521.46,0.2316,2695099.1,0
CUS00000136,CARD000000111,2026-07-01,4913120.46,11,2640594.18,512594.71,0.2105,4275564.83,0
CUS00000136,CARD000000112,2026-02-01,13636471.68,34,5668707.34,4024416.58,0.4844,11527438.79,0
CUS00000136,CARD000000112,2026-03-01,19609335.65,11,12162579.13,365461.02,0.4048,16437205.88,0
CUS00000136,CARD000000112,2026-04-01,18651297.66,27,5532259.15,5288030.63,0.5019,18849436.83,0
CUS00000136,CARD000000112,2026-05-01,10511570.55,18,3736788.15,1132147.97,0.4449,10452909.13,0
CUS00000136,CARD000000112,2026-06-01,10300876.97,34,5050624.16,2409686.1,0.5085,9085646.25,0
CUS00000136,CARD000000112,2026-07-01,17257210.78,9,10859640.25,2118971.11,0.5183,12635845.65,0
CUS00000140,CARD000000114,2026-02-01,15278447.46,30,10135741.79,1747113.43,0.2165,14236441.74,0
CUS00000140,CARD000000114,2026-03-01,25221966.52,12,8693031.13,125945.52,0.2207,24909543.78,0
CUS00000140,CARD000000114,2026-04-01,15170412.44,28,8773910.64,4302048.48,0.1673,13372378.71,0
CUS00000140,CARD000000114,2026-05-01,25548413.04,26,15279210.18,5083777.38,0.1591,19907602.13,0
CUS00000140,CARD000000114,2026-06-01,24473879.55,34,11582796.43,6426915.45,0.2061,21063027.73,0
CUS00000140,CARD000000114,2026-07-01,15886383.38,26,5592067.11,2679798.2,0.1907,12775870.26,0
CUS00000140,CARD000000115,2026-02-01,119978402.1,21,29103163.07,25463391.45,0.6846,121193220.58,0
CUS00000140,CARD000000115,2026-03-01,110025408.48,39,33693071.98,7790429.0,0.7215,92592430.17,0
CUS00000140,CARD000000115,2026-04-01,92977568.61,36,41284610.4,4206437.52,0.6996,91373317.75,0
CUS00000140,CARD000000115,2026-05-01,87666892.41,19,40410576.21,23309913.97,0.6692,62670946.68,0
CUS00000140,CARD000000115,2026-06-01,112397072.19,32,60253577.14,32914112.0,0.7213,113014531.36,0
CUS00000140,CARD000000115,2026-07-01,81829526.57,34,23440992.73,1381785.51,0.6413,73038745.07,0
CUS00000141,CARD000000116,2026-02-01,232561699.21,37,124056163.3,605572.4,0.9035,225190665.13,0
CUS00000141,CARD000000116,2026-03-01,336449340.24,28,200033962.11,31727876.41,0.7897,329643329.29,0
CUS00000141,CARD000000116,2026-04-01,219659821.12,17,153151064.78,9433806.46,0.8908,184180903.34,1
CUS00000141,CARD000000116,2026-05-01,314376420.2,39,217332329.82,23198337.76,0.885,295481395.0,0
CUS00000141,CARD000000116,2026-06-01,202012301.53,35,134373704.63,11675586.47,0.6847,205155079.52,0
CUS00000141,CARD000000116,2026-07-01,182143407.3,3,117751626.88,6202640.77,0.802,170508659.71,0
CUS00000146,CARD000000119,2026-02-01,14864691.23,35,6243182.81,1459061.69,0.3111,10479183.55,0
CUS00000146,CARD000000119,2026-03-01,14413321.7,17,4695812.07,529863.68,0.2696,10317629.2,0
CUS00000146,CARD000000119,2026-04-01,13836641.81,18,6711090.2,1858220.89,0.2833,13477244.95,0
CUS00000146,CARD000000119,2026-05-01,17105438.84,37,5981840.27,1373425.39,0.2651,12757537.46,0
CUS00000146,CARD000000119,2026-06-01,17523952.66,26,12054754.91,1373958.79,0.2762,15289980.6,0
CUS00000146,CARD000000119,2026-07-01,16355800.72,21,7190517.66,3182133.49,0.3191,12911655.02,0
CUS00000151,CARD000000123,2026-02-01,55966307.76,12,17025983.95,14194532.99,0.1742,55791898.13,0
CUS00000151,CARD000000123,2026-03-01,41437823.82,13,12366932.56,9119696.97,0.1721,34496616.33,0
CUS00000151,CARD000000123,2026-04-01,79804975.13,20,21916320.72,5885158.03,0.1673,81652062.42,0
CUS00000151,CARD000000123,2026-05-01,54919380.31,21,22991415.23,14232867.8,0.1385,49617406.84,0
CUS00000151,CARD000000123,2026-06-01,50626272.19,4,30784006.52,14955752.24,0.1419,35822302.71,0
CUS00000151,CARD000000123,2026-07-01,47212442.98,4,19536790.69,95562.3,0.1573,39587503.18,0
CUS00000152,CARD000000124,2026-02-01,7848486.97,3,4743027.79,139334.29,0.0474,6951827.97,0
CUS00000152,CARD000000124,2026-03-01,6240636.35,9,2659947.73,856763.54,0.0551,4643252.74,0
CUS00000152,CARD000000124,2026-04-01,7035437.84,8,4565240.07,998687.51,0.0679,6421177.23,0
CUS00000152,CARD000000124,2026-05-01,10938635.48,25,3014766.88,3005505.93,0.0521,7760897.39,0
CUS00000152,CARD000000124,2026-06-01,8313946.87,36,4288183.57,869474.41,0.0648,8678668.37,0
CUS00000152,CARD000000124,2026-07-01,11326557.45,39,7362278.05,1501277.7,0.0527,8435868.56,1
CUS00000153,CARD000000125,2026-02-01,41758400.85,32,12325189.03,12382517.43,0.3507,37328876.96,0
CUS00000153,CARD000000125,2026-03-01,35773592.86,11,21090318.25,10044360.76,0.3797,29125262.35,0
CUS00000153,CARD000000125,2026-04-01,25387564.88,27,9011220.45,2023146.68,0.4494,19233181.35,0
CUS00000153,CARD000000125,2026-05-01,40962418.48,4,11519554.59,4942220.58,0.3213,39255487.41,0
CUS00000153,CARD000000125,2026-06-01,34368732.65,7,7296322.44,8314779.64,0.3276,24136827.24,0
CUS00000153,CARD000000125,2026-07-01,42439385.39,7,13010969.44,1758547.09,0.3812,43527676.85,0
CUS00000156,CARD000000126,2026-02-01,58850150.69,29,12102976.94,7688857.67,0.153,55465603.4,0
CUS00000156,CARD000000126,2026-03-01,70817550.61,34,21245726.36,1730074.6,0.1391,58613280.82,0
CUS00000156,CARD000000126,2026-04-01,67859630.94,5,31140014.8,4575594.7,0.1443,65167003.63,0
CUS00000156,CARD000000126,2026-05-01,51133428.62,17,29291869.49,2408129.14,0.1267,42747305.6,1
CUS00000156,CARD000000126,2026-06-01,51617403.26,3,19450364.82,14900842.75,0.1209,40921830.63,0
CUS00000156,CARD000000126,2026-07-01,76416826.59,12,25499932.23,19086650.67,0.1418,61131290.08,0
CUS00000163,CARD000000128,2026-02-01,95802804.63,20,61607379.52,23329071.36,0.7394,72292008.85,0
CUS00000163,CARD000000128,2026-03-01,125486114.72,26,73400644.34,6715117.23,0.665,113744089.8,0
CUS00000163,CARD000000128,2026-04-01,111900196.63,8,66012975.56,2626267.32,0.7509,106355906.24,0
CUS00000163,CARD000000128,2026-05-01,149237942.97,32,51564849.52,27222183.28,0.7766,134306782.71,0
CUS00000163,CARD000000128,2026-06-01,155843094.32,19,51851703.71,20460007.94,0.6016,125004757.61,0
CUS00000163,CARD000000128,2026-07-01,124539724.44,15,60638389.34,6319751.76,0.6227,119710761.82,0
CUS00000163,CARD000000129,2026-02-01,171749839.2,35,99095190.18,49514421.94,0.7889,165234189.67,0
CUS00000163,CARD000000129,2026-03-01,165701110.45,10,83445020.68,47600150.3,0.6733,138227818.27,0
CUS00000163,CARD000000129,2026-04-01,212846480.27,29,79653700.12,48254504.9,0.672,155508893.59,0
CUS00000163,CARD000000129,2026-05-01,249770053.64,16,63702790.82,36634692.46,0.676,237419463.37,0
CUS00000163,CARD000000129,2026-06-01,171749963.56,10,89603955.98,3133538.81,0.6469,146059252.89,0
CUS00000163,CARD000000129,2026-07-01,193317391.72,11,106984798.77,28819162.98,0.6574,198585123.28,0
CUS00000164,CARD000000130,2026-02-01,123336401.04,9,36223759.91,8547145.71,0.2466,114402982.0,0
CUS00000164,CARD000000130,2026-03-01,117502984.41,11,77751395.63,26906497.34,0.2784,111344959.05,0
CUS00000164,CARD000000130,2026-04-01,100287752.2,39,44450197.94,7806308.53,0.3321,94044426.26,0
CUS00000164,CARD000000130,2026-05-01,101163176.65,39,33039551.43,19493322.16,0.295,92035513.68,0
CUS00000164,CARD000000130,2026-06-01,161691320.37,12,57987032.54,5125230.56,0.2517,157191297.18,0
CUS00000164,CARD000000130,2026-07-01,135405962.26,34,87946730.39,18090360.68,0.3387,129405898.58,0
CUS00000171,CARD000000134,2026-02-01,188064504.09,26,47941817.96,42180776.96,0.2987,186282926.64,0
CUS00000171,CARD000000134,2026-03-01,181350065.06,17,65768929.68,27033628.65,0.2773,176533084.88,0
CUS00000171,CARD000000134,2026-04-01,170655692.27,8,67106679.7,40102731.1,0.3543,142292294.22,0
CUS00000171,CARD000000134,2026-05-01,154361563.58,4,36548842.63,39939353.99,0.3491,116668630.64,0
CUS00000171,CARD000000134,2026-06-01,181977357.41,4,59645465.38,22006528.99,0.3591,131023280.12,0
CUS00000171,CARD000000134,2026-07-01,152529888.14,20,49523584.34,22516505.5,0.3026,143415000.42,0
CUS00000172,CARD000000135,2026-02-01,45327589.93,10,9254790.82,989424.31,0.2331,33373707.11,0
CUS00000172,CARD000000135,2026-03-01,33729413.61,28,9106506.72,5407332.69,0.2115,33896526.76,0
CUS00000172,CARD000000135,2026-04-01,37455070.41,11,25661748.19,8916502.59,0.1938,29430081.86,0
CUS00000172,CARD000000135,2026-05-01,39682596.13,8,8339701.05,8136147.96,0.1834,36371595.86,0
CUS00000172,CARD000000135,2026-06-01,50817767.83,18,29292606.04,8995606.67,0.2263,40132323.77,1
CUS00000172,CARD000000135,2026-07-01,32872695.58,5,11307549.36,6512846.61,0.2155,28235772.19,0
CUS00000173,CARD000000138,2026-02-01,2308701.46,31,818407.75,64344.42,0.065,2087214.84,0
CUS00000173,CARD000000138,2026-03-01,2092709.29,10,898226.91,108413.42,0.0623,1981700.7,0
CUS00000173,CARD000000138,2026-04-01,1735667.14,17,756620.18,188762.36,0.0707,1524790.41,0
CUS00000173,CARD000000138,2026-05-01,2926103.92,25,687277.67,845391.39,0.0579,2228855.05,0
CUS00000173,CARD000000138,2026-06-01,2516500.9,23,1461615.81,2437.65,0.0635,2047107.92,0
CUS00000173,CARD000000138,2026-07-01,3110895.17,4,1307867.4,31567.82,0.0671,3114628.52,0
CUS00000174,CARD000000139,2026-02-01,189322674.71,28,126388692.62,22334180.69,0.3312,147225966.15,0
CUS00000174,CARD000000139,2026-03-01,143519864.78,24,54379948.13,40606512.9,0.4179,146538128.5,0
CUS00000174,CARD000000139,2026-04-01,186828530.1,16,68407464.85,42666490.05,0.4272,159619008.16,0
CUS00000174,CARD000000139,2026-05-01,201644046.93,4,57325067.21,14764459.75,0.3865,159470639.76,0
CUS00000174,CARD000000139,2026-06-01,151052840.11,14,31274503.9,20867555.18,0.3884,111655675.32,0
CUS00000174,CARD000000139,2026-07-01,203740270.77,11,95384305.38,8870187.38,0.4272,148879470.04,0
CUS00000175,CARD000000141,2026-02-01,14978222.47,4,7154037.38,536615.46,0.6983,13677058.23,0
CUS00000175,CARD000000141,2026-03-01,17917398.77,18,7225306.33,4800364.2,0.8424,13008016.48,0
CUS00000175,CARD000000141,2026-04-01,12742433.24,5,3689070.3,2213028.17,0.7498,10140884.38,0
CUS00000175,CARD000000141,2026-05-01,11704749.88,37,6432496.04,2104241.71,0.8118,8794360.19,0
CUS00000175,CARD000000141,2026-06-01,19352342.35,37,5438187.3,1937737.8,0.7997,20017770.21,0
CUS00000175,CARD000000141,2026-07-01,18803536.44,28,11183758.23,3769749.38,0.826,15296027.04,0
CUS00000177,CARD000000144,2026-02-01,71069476.54,34,20105957.0,18546566.94,0.3965,57074654.48,0
CUS00000177,CARD000000144,2026-03-01,42595629.31,30,13164823.02,8556576.18,0.4786,39437201.77,0
CUS00000177,CARD000000144,2026-04-01,64956711.01,12,43399886.41,2040544.05,0.4879,64997355.99,1
CUS00000177,CARD000000144,2026-05-01,67551056.86,33,38126146.62,2059944.53,0.4953,60984382.16,1
CUS00000177,CARD000000144,2026-06-01,44735712.19,19,12482245.6,8655731.09,0.4865,34994423.3,0
CUS00000177,CARD000000144,2026-07-01,53132512.81,36,11520682.51,943891.49,0.4141,50432603.87,0
CUS00000178,CARD000000145,2026-02-01,10746676.77,26,5675912.72,225983.26,0.1882,7659877.39,0
CUS00000178,CARD000000145,2026-03-01,17275934.88,31,7750426.54,1918553.71,0.1699,15527152.43,0
CUS00000178,CARD000000145,2026-04-01,16539944.63,33,5191323.23,188203.91,0.2011,12821739.85,0
CUS00000178,CARD000000145,2026-05-01,14349948.28,23,3241559.64,749464.1,0.1801,12863175.38,0
CUS00000178,CARD000000145,2026-06-01,11006239.59,26,2556953.63,3192753.67,0.2095,9901266.65,0
CUS00000178,CARD000000145,2026-07-01,20938556.35,34,7227285.01,238573.73,0.1836,20739406.56,0
CUS00000185,CARD000000151,2026-02-01,213471898.78,39,116999946.02,33500885.11,0.6892,182740570.7,0
CUS00000185,CARD000000151,2026-03-01,231241514.17,23,49392701.06,56499513.63,0.8762,242477471.54,0
CUS00000185,CARD000000151,2026-04-01,279349692.71,19,140452615.27,14024846.73,0.7114,218678433.49,0
CUS00000185,CARD000000151,2026-05-01,221949623.99,14,84527192.81,13655626.75,0.795,207785041.0,0
CUS00000185,CARD000000151,2026-06-01,290812770.91,16,95679478.6,49512778.51,0.7212,205076057.83,0
CUS00000185,CARD000000151,2026-07-01,281647791.3,18,90108232.54,34778478.04,0.8272,245522209.33,0
CUS00000188,CARD000000154,2026-02-01,2958697.07,38,1482070.23,482242.74,0.1615,2881589.79,0
CUS00000188,CARD000000154,2026-03-01,5498831.64,29,2459602.88,750139.17,0.1208,5060385.29,0
CUS00000188,CARD000000154,2026-04-01,4310287.92,12,1154990.58,701439.27,0.1345,3602083.91,0
CUS00000188,CARD000000154,2026-05-01,3621732.41,14,1149719.25,176990.84,0.1401,2983575.01,0
CUS00000188,CARD000000154,2026-06-01,4867374.5,3,3228787.88,1182210.25,0.1568,4592127.97,0
CUS00000188,CARD000000154,2026-07-01,5336269.55,29,2092823.19,1300879.2,0.1468,4488418.83,0
CUS00000194,CARD000000159,2026-02-01,72147449.96,33,30414571.77,20932744.08,0.8725,65321146.48,0
CUS00000194,CARD000000159,2026-03-01,73247722.06,6,24311790.78,7478424.0,0.6635,68869680.73,0
CUS00000194,CARD000000159,2026-04-01,47988001.03,3,22323870.75,3807975.11,0.7954,33948567.02,0
CUS00000194,CARD000000159,2026-05-01,57595685.67,24,30179543.57,9317876.16,0.8609,55134934.79,0
CUS00000194,CARD000000159,2026-06-01,79096464.82,19,31280723.69,18431889.37,0.6797,71152392.3,0
CUS00000194,CARD000000159,2026-07-01,72051591.72,4,18849599.79,14625923.71,0.8773,75521620.69,0
CUS00000195,CARD000000160,2026-02-01,32449328.1,35,7572146.38,235396.1,0.2525,23522286.43,0
CUS00000195,CARD000000160,2026-03-01,42363232.9,18,15414055.65,6457767.94,0.2324,31869065.56,0
CUS00000195,CARD000000160,2026-04-01,24513164.53,16,15228107.22,1203020.96,0.2727,19605518.16,0
CUS00000195,CARD000000160,2026-05-01,39972123.53,36,8731091.82,5492239.41,0.2476,36306819.7,1
CUS00000195,CARD000000160,2026-06-01,43015604.52,10,20005316.22,7365128.69,0.2112,36329729.0,0
CUS00000195,CARD000000160,2026-07-01,29086556.47,9,15267571.63,5736432.69,0.2843,29609058.53,0
CUS00000198,CARD000000163,2026-02-01,82294400.49,16,18159468.28,8643301.74,0.9655,58123447.75,0
CUS00000198,CARD000000163,2026-03-01,48408787.31,17,13135558.67,929921.27,0.772,46983925.57,0
CUS00000198,CARD000000163,2026-04-01,62124131.95,38,40673960.51,1978565.88,0.9172,61904616.96,0
CUS00000198,CARD000000163,2026-05-01,73739558.17,25,37457456.88,6204292.99,0.9693,72366550.99,1
CUS00000198,CARD000000163,2026-06-01,74995525.13,10,16233970.57,6194796.27,0.7807,63819886.76,0
CUS00000198,CARD000000163,2026-07-01,44633594.22,30,12012926.42,9896209.39,0.7931,34664703.72,0
CUS00000199,CARD000000164,2026-02-01,362476283.1,35,214664497.24,37007048.17,0.7178,312362670.44,0
CUS00000199,CARD000000164,2026-03-01,359254730.09,28,122237743.75,59242724.07,0.6356,282624876.48,0
CUS00000199,CARD000000164,2026-04-01,283129489.7,10,166237192.65,42690476.1,0.5102,227076438.66,0
CUS00000199,CARD000000164,2026-05-01,305469857.82,37,197708375.11,51757096.46,0.6794,293007866.47,0
CUS00000199,CARD000000164,2026-06-01,306801780.0,3,170989958.86,38592505.28,0.62,289770223.51,1
CUS00000199,CARD000000164,2026-07-01,214402822.77,13,78687482.75,38477475.87,0.6988,205047002.88,1
CUS00000200,CARD000000166,2026-02-01,15808961.76,28,10715730.8,4046405.0,0.2283,14548703.41,0
CUS00000200,CARD000000166,2026-03-01,19614324.46,31,5340571.52,773308.7,0.2118,16457588.33,1
CUS00000200,CARD000000166,2026-04-01,21477656.69,5,11602853.05,4057910.32,0.2736,19748242.9,0
CUS00000200,CARD000000166,2026-05-01,15833735.56,7,10420006.46,1790728.55,0.2483,13145206.27,0
CUS00000200,CARD000000166,2026-06-01,14999082.32,25,4280383.4,1789004.85,0.2248,13350215.18,0
CUS00000200,CARD000000166,2026-07-01,21242357.71,28,5922250.42,4744522.37,0.2396,14985627.33,0
