customer_id,cif_id,customer_type,age_group,gender_code,occupation_group,industry_group,income_band,province_code,region_code,customer_segment,relationship_start_date,relationship_years,rm_id,branch_id,kyc_status,preferred_channel,customer_active_flag,marketing_consent_flag,consent_channels,do_not_contact_flag,record_effective_from,record_effective_to,current_flag
CUS00000108,CIF000000108,INDIVIDUAL,46-55,M,PUBLIC_SECTOR,IT,40-80M,31,NORTH,MASS_AFFLUENT,2014-09-10,11.97,RM0111,BR013,VERIFIED,IN_APP,True,False,,False,2014-09-10,9999-12-31,True
CUS00000109,CIF000000109,INDIVIDUAL,46-55,M,BUSINESS_OWNER,LOGISTICS,40-80M,79,SOUTH,AFFLUENT,2016-03-24,10.44,RM0026,BR003,VERIFIED,EMAIL,False,False,,False,2016-03-24,9999-12-31,True
CUS00000110,CIF000000110,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,HEALTHCARE,40-80M,74,SOUTH,MASS_AFFLUENT,2021-10-13,4.88,RM0018,BR002,VERIFIED,EMAIL,True,True,"APP,EMAIL,ZALO",False,2021-10-13,9999-12-31,True
CUS00000111,CIF000000111,INDIVIDUAL,65+,M,PUBLIC_SECTOR,EDUCATION,<10M,48,CENTRAL,MASS,2013-06-07,13.23,RM0049,BR006,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2013-06-07,9999-12-31,True
CUS00000112,CIF000000112,INDIVIDUAL,65+,F,RETIRED,HEALTHCARE,10-20M,79,SOUTH,MASS,2021-04-15,5.38,RM0025,BR003,EXPIRED,SMS,True,True,APP,False,2021-04-15,9999-12-31,True
CUS00000113,CIF000000113,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,RETAIL,20-40M,74,SOUTH,MASS_AFFLUENT,2018-05-18,8.29,RM0174,BR020,EXPIRED,RM_CALL,True,True,ZALO,False,2018-05-18,9999-12-31,True
CUS00000114,CIF000000114,SME,26-35,M,RETIRED,EDUCATION,20-40M,48,CENTRAL,SME,2023-06-10,3.23,RM0170,BR019,VERIFIED,SMS,True,False,,True,2023-06-10,9999-12-31,True
CUS00000115,CIF000000115,INDIVIDUAL,46-55,M,OFFICE,CONSTRUCTION,20-40M,79,SOUTH,AFFLUENT,2025-11-17,0.79,RM0040,BR005,VERIFIED,RM_CALL,True,False,,False,2025-11-17,9999-12-31,True
CUS00000116,CIF000000116,INDIVIDUAL,36-45,M,FREELANCE,IT,40-80M,79,SOUTH,AFFLUENT,2025-11-17,0.79,RM0077,BR009,VERIFIED,RM_CALL,True,False,,True,2025-11-17,9999-12-31,True
CUS00000117,CIF000000117,INDIVIDUAL,36-45,F,FREELANCE,FINANCE,40-80M,79,SOUTH,AFFLUENT,2021-03-17,5.46,RM0072,BR008,VERIFIED,SMS,False,False,,False,2021-03-17,9999-12-31,True
CUS00000118,CIF000000118,INDIVIDUAL,26-35,F,PUBLIC_SECTOR,RETAIL,40-80M,75,SOUTH,PRIVATE,2022-03-16,4.46,RM0112,BR013,VERIFIED,SMS,True,False,,False,2022-03-16,9999-12-31,True
CUS00000119,CIF000000119,INDIVIDUAL,46-55,M,OFFICE,LOGISTICS,10-20M,74,SOUTH,MASS,2021-12-29,4.67,RM0105,BR012,VERIFIED,RM_CALL,True,True,"APP,SMS,ZALO",False,2021-12-29,9999-12-31,True
CUS00000120,CIF000000120,INDIVIDUAL,18-25,F,BUSINESS_OWNER,IT,40-80M,48,CENTRAL,PRIVATE,2022-11-26,3.76,RM0104,BR012,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2022-11-26,9999-12-31,True
CUS00000121,CIF000000121,INDIVIDUAL,18-25,M,OFFICE,LOGISTICS,20-40M,31,NORTH,MASS,2025-04-08,1.4,RM0171,BR019,VERIFIED,EMAIL,True,False,,False,2025-04-08,9999-12-31,True
CUS00000122,CIF000000122,INDIVIDUAL,36-45,F,FREELANCE,OTHER,<10M,56,CENTRAL,MASS,2016-04-07,10.4,RM0088,BR010,VERIFIED,IN_APP,True,True,EMAIL,False,2016-04-07,9999-12-31,True
CUS00000123,CIF000000123,INDIVIDUAL,26-35,M,BUSINESS_OWNER,EDUCATION,40-80M,48,CENTRAL,AFFLUENT,2022-12-19,3.7,RM0096,BR011,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",True,2022-12-19,9999-12-31,True
CUS00000124,CIF000000124,SME,46-55,M,OTHER,MANUFACTURING,40-80M,48,CENTRAL,SME,2022-08-30,4.0,RM0137,BR016,VERIFIED,ZALO,True,False,,False,2022-08-30,9999-12-31,True
CUS00000125,CIF000000125,INDIVIDUAL,46-55,M,PUBLIC_SECTOR,RETAIL,20-40M,79,SOUTH,AFFLUENT,2025-07-17,1.12,RM0155,BR018,VERIFIED,SMS,True,False,,True,2025-07-17,9999-12-31,True
CUS00000126,CIF000000126,INDIVIDUAL,26-35,F,FREELANCE,CONSTRUCTION,20-40M,01,NORTH,AFFLUENT,2019-02-01,7.58,RM0148,BR017,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2019-02-01,9999-12-31,True
CUS00000127,CIF000000127,INDIVIDUAL,56-65,M,RETIRED,FINANCE,10-20M,79,SOUTH,MASS_AFFLUENT,2014-08-02,12.08,RM0088,BR010,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS",False,2014-08-02,9999-12-31,True
CUS00000128,CIF000000128,INDIVIDUAL,46-55,F,RETIRED,IT,10-20M,75,SOUTH,MASS_AFFLUENT,2018-01-16,8.62,RM0178,BR020,VERIFIED,IN_APP,True,True,"APP,ZALO",False,2018-01-16,9999-12-31,True
CUS00000129,CIF000000129,INDIVIDUAL,56-65,F,MANAGER,EDUCATION,40-80M,48,CENTRAL,PRIVATE,2025-11-25,0.76,RM0061,BR007,VERIFIED,SMS,True,True,ZALO,False,2025-11-25,9999-12-31,True
CUS00000130,CIF000000130,INDIVIDUAL,36-45,M,PUBLIC_SECTOR,OTHER,20-40M,74,SOUTH,MASS,2026-03-04,0.49,RM0171,BR019,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2026-03-04,9999-12-31,True
CUS00000131,CIF000000131,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,OTHER,10-20M,74,SOUTH,MASS_AFFLUENT,2013-04-20,13.36,RM0002,BR001,VERIFIED,RM_CALL,True,True,EMAIL,False,2013-04-20,9999-12-31,True
CUS00000132,CIF000000132,INDIVIDUAL,46-55,F,FREELANCE,RETAIL,10-20M,79,SOUTH,MASS,2025-10-11,0.89,RM0144,BR016,VERIFIED,IN_APP,True,False,,True,2025-10-11,9999-12-31,True
CUS00000133,CIF000000133,INDIVIDUAL,26-35,F,MANAGER,IT,10-20M,79,SOUTH,MASS,2012-09-17,13.95,RM0035,BR004,VERIFIED,ZALO,True,True,APP,False,2012-09-17,9999-12-31,True
CUS00000134,CIF000000134,INDIVIDUAL,65+,M,FREELANCE,MANUFACTURING,80M+,79,SOUTH,AFFLUENT,2019-09-22,6.94,RM0138,BR016,PENDING,SMS,True,True,"EMAIL,SMS,ZALO",False,2019-09-22,9999-12-31,True
CUS00000135,CIF000000135,INDIVIDUAL,18-25,F,OFFICE,CONSTRUCTION,40-80M,79,SOUTH,AFFLUENT,2025-12-25,0.68,RM0097,BR011,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2025-12-25,9999-12-31,True
CUS00000136,CIF000000136,INDIVIDUAL,56-65,F,OFFICE,HEALTHCARE,<10M,48,CENTRAL,MASS,2023-01-09,3.64,RM0144,BR016,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2023-01-09,9999-12-31,True
CUS00000137,CIF000000137,INDIVIDUAL,46-55,F,FREELANCE,MANUFACTURING,20-40M,01,NORTH,MASS,2021-09-02,4.99,RM0122,BR014,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2021-09-02,9999-12-31,True
CUS00000138,CIF000000138,INDIVIDUAL,26-35,M,RETIRED,EDUCATION,40-80M,74,SOUTH,AFFLUENT,2025-03-23,1.44,RM0048,BR006,VERIFIED,IN_APP,True,False,,False,2025-03-23,9999-12-31,True
CUS00000139,CIF000000139,INDIVIDUAL,36-45,F,MANAGER,EDUCATION,10-20M,74,SOUTH,MASS_AFFLUENT,2012-12-22,13.69,RM0030,BR004,VERIFIED,EMAIL,True,True,"EMAIL,ZALO",False,2012-12-22,9999-12-31,True
CUS00000140,CIF000000140,INDIVIDUAL,26-35,F,RETIRED,FINANCE,20-40M,79,SOUTH,MASS_AFFLUENT,2012-10-04,13.91,RM0097,BR011,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS",False,2012-10-04,9999-12-31,True
CUS00000141,CIF000000141,INDIVIDUAL,36-45,F,OTHER,IT,40-80M,75,SOUTH,AFFLUENT,2014-03-13,12.47,RM0035,BR004,PENDING,EMAIL,True,True,"EMAIL,ZALO",False,2014-03-13,9999-12-31,True
CUS00000142,CIF000000142,INDIVIDUAL,18-25,M,RETIRED,FINANCE,20-40M,79,SOUTH,MASS_AFFLUENT,2013-02-22,13.52,RM0051,BR006,VERIFIED,EMAIL,True,False,,False,2013-02-22,9999-12-31,True
CUS00000143,CIF000000143,SME,65+,F,BUSINESS_OWNER,OTHER,40-80M,01,NORTH,SME,2021-09-10,4.97,RM0121,BR014,VERIFIED,SMS,True,False,,True,2021-09-10,9999-12-31,True
CUS00000144,CIF000000144,INDIVIDUAL,56-65,M,RETIRED,IT,20-40M,79,SOUTH,MASS_AFFLUENT,2022-01-10,4.64,RM0163,BR019,VERIFIED,IN_APP,True,True,APP,False,2022-01-10,9999-12-31,True
CUS00000145,CIF000000145,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,HEALTHCARE,10-20M,48,CENTRAL,MASS,2015-08-05,11.07,RM0153,BR017,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2015-08-05,9999-12-31,True
CUS00000146,CIF000000146,INDIVIDUAL,56-65,M,OFFICE,RETAIL,10-20M,56,CENTRAL,MASS_AFFLUENT,2018-06-21,8.19,RM0175,BR020,VERIFIED,RM_CALL,True,False,,False,2018-06-21,9999-12-31,True
CUS00000147,CIF000000147,INDIVIDUAL,46-55,F,FREELANCE,IT,10-20M,22,NORTH,MASS,2017-03-24,9.44,RM0163,BR019,VERIFIED,RM_CALL,True,True,"APP,SMS,ZALO",False,2017-03-24,9999-12-31,True
CUS00000148,CIF000000148,INDIVIDUAL,26-35,F,PUBLIC_SECTOR,HEALTHCARE,10-20M,79,SOUTH,MASS,2025-10-18,0.87,RM0145,BR017,VERIFIED,IN_APP,True,False,,False,2025-10-18,9999-12-31,True
CUS00000149,CIF000000149,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,LOGISTICS,40-80M,74,SOUTH,MASS_AFFLUENT,2024-04-07,2.4,RM0068,BR008,VERIFIED,IN_APP,True,False,,True,2024-04-07,9999-12-31,True
CUS00000150,CIF000000150,INDIVIDUAL,46-55,M,PUBLIC_SECTOR,OTHER,10-20M,79,SOUTH,MASS_AFFLUENT,2013-03-16,13.46,RM0170,BR019,VERIFIED,RM_CALL,True,True,"APP,ZALO",False,2013-03-16,9999-12-31,True
CUS00000151,CIF000000151,INDIVIDUAL,56-65,M,OFFICE,CONSTRUCTION,80M+,01,NORTH,AFFLUENT,2021-01-15,5.62,RM0076,BR009,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2021-01-15,9999-12-31,True
CUS00000152,CIF000000152,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,FINANCE,20-40M,92,SOUTH,MASS,2021-02-25,5.51,RM0147,BR017,VERIFIED,IN_APP,True,True,"APP,ZALO",False,2021-02-25,9999-12-31,True
CUS00000153,CIF000000153,INDIVIDUAL,65+,M,BUSINESS_OWNER,OTHER,20-40M,79,SOUTH,MASS_AFFLUENT,2013-05-23,13.27,RM0034,BR004,VERIFIED,SMS,True,True,"APP,SMS,ZALO",False,2013-05-23,9999-12-31,True
CUS00000154,CIF000000154,INDIVIDUAL,56-65,M,RETIRED,LOGISTICS,<10M,92,SOUTH,MASS,2022-04-29,4.34,RM0085,BR010,VERIFIED,SMS,True,True,EMAIL,False,2022-04-29,9999-12-31,True
CUS00000155,CIF000000155,INDIVIDUAL,18-25,F,OFFICE,MANUFACTURING,<10M,79,SOUTH,MASS,2015-04-14,11.38,RM0006,BR001,VERIFIED,IN_APP,True,False,,True,2015-04-14,9999-12-31,True
CUS00000156,CIF000000156,INDIVIDUAL,36-45,F,MANAGER,MANUFACTURING,80M+,79,SOUTH,PRIVATE,2017-08-22,9.02,RM0130,BR015,EXPIRED,SMS,True,True,"APP,ZALO",False,2017-08-22,9999-12-31,True
CUS00000157,CIF000000157,INDIVIDUAL,56-65,M,OTHER,FINANCE,10-20M,48,CENTRAL,MASS,2017-08-01,9.08,RM0177,BR020,VERIFIED,ZALO,True,False,,False,2017-08-01,9999-12-31,True
CUS00000158,CIF000000158,INDIVIDUAL,56-65,F,OFFICE,FINANCE,80M+,75,SOUTH,AFFLUENT,2014-12-02,11.75,RM0163,BR019,VERIFIED,ZALO,True,True,"APP,SMS,ZALO",False,2014-12-02,9999-12-31,True
CUS00000159,CIF000000159,INDIVIDUAL,46-55,F,RETIRED,MANUFACTURING,<10M,01,NORTH,MASS,2022-08-10,4.06,RM0135,BR015,VERIFIED,RM_CALL,True,True,"APP,ZALO",False,2022-08-10,9999-12-31,True
CUS00000160,CIF000000160,INDIVIDUAL,65+,F,FREELANCE,CONSTRUCTION,<10M,01,NORTH,MASS,2014-03-12,12.47,RM0018,BR002,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2014-03-12,9999-12-31,True
CUS00000161,CIF000000161,INDIVIDUAL,36-45,F,BUSINESS_OWNER,LOGISTICS,20-40M,79,SOUTH,MASS,2017-08-19,9.03,RM0065,BR008,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2017-08-19,9999-12-31,True
CUS00000162,CIF000000162,INDIVIDUAL,36-45,M,FREELANCE,LOGISTICS,80M+,79,SOUTH,AFFLUENT,2022-10-03,3.91,RM0003,BR001,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS",False,2022-10-03,9999-12-31,True
CUS00000163,CIF000000163,INDIVIDUAL,46-55,M,RETIRED,LOGISTICS,40-80M,56,CENTRAL,MASS_AFFLUENT,2016-05-18,10.29,RM0150,BR017,VERIFIED,RM_CALL,True,True,"EMAIL,SMS,ZALO",False,2016-05-18,9999-12-31,True
CUS00000164,CIF000000164,INDIVIDUAL,46-55,M,RETIRED,EDUCATION,80M+,92,SOUTH,PRIVATE,2025-05-28,1.26,RM0132,BR015,VERIFIED,ZALO,True,True,"APP,SMS,ZALO",False,2025-05-28,9999-12-31,True
CUS00000165,CIF000000165,INDIVIDUAL,26-35,M,OFFICE,MANUFACTURING,10-20M,79,SOUTH,MASS,2014-03-26,12.43,RM0045,BR005,VERIFIED,SMS,True,False,,False,2014-03-26,9999-12-31,True
CUS00000166,CIF000000166,INDIVIDUAL,65+,F,MANAGER,MANUFACTURING,40-80M,01,NORTH,AFFLUENT,2017-04-20,9.36,RM0117,BR013,VERIFIED,IN_APP,True,True,EMAIL,False,2017-04-20,9999-12-31,True
CUS00000167,CIF000000167,INDIVIDUAL,36-45,M,BUSINESS_OWNER,FINANCE,10-20M,75,SOUTH,MASS,2025-07-29,1.09,RM0064,BR008,VERIFIED,SMS,True,True,"APP,EMAIL,SMS",False,2025-07-29,9999-12-31,True
CUS00000168,CIF000000168,INDIVIDUAL,56-65,F,OTHER,FINANCE,<10M,01,NORTH,MASS,2021-10-18,4.87,RM0097,BR011,VERIFIED,SMS,True,True,ZALO,False,2021-10-18,9999-12-31,True
CUS00000169,CIF000000169,INDIVIDUAL,36-45,M,OTHER,CONSTRUCTION,20-40M,01,NORTH,MASS_AFFLUENT,2018-10-19,7.87,RM0082,BR010,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2018-10-19,9999-12-31,True
CUS00000170,CIF000000170,INDIVIDUAL,65+,M,BUSINESS_OWNER,LOGISTICS,<10M,01,NORTH,MASS,2022-01-26,4.59,RM0085,BR010,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2022-01-26,9999-12-31,True
CUS00000171,CIF000000171,INDIVIDUAL,56-65,F,RETIRED,RETAIL,80M+,22,NORTH,AFFLUENT,2022-08-10,4.06,RM0096,BR011,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2022-08-10,9999-12-31,True
CUS00000172,CIF000000172,INDIVIDUAL,46-55,F,MANAGER,OTHER,40-80M,01,NORTH,MASS_AFFLUENT,2026-01-23,0.6,RM0063,BR007,VERIFIED,SMS,True,False,,True,2026-01-23,9999-12-31,True
CUS00000173,CIF000000173,INDIVIDUAL,56-65,M,MANAGER,FINANCE,10-20M,75,SOUTH,MASS_AFFLUENT,2014-12-16,11.71,RM0039,BR005,VERIFIED,RM_CALL,True,True,SMS,False,2014-12-16,9999-12-31,True
CUS00000174,CIF000000174,INDIVIDUAL,46-55,F,RETIRED,OTHER,80M+,79,SOUTH,AFFLUENT,2015-03-23,11.44,RM0043,BR005,VERIFIED,SMS,True,True,SMS,False,2015-03-23,9999-12-31,True
CUS00000175,CIF000000175,INDIVIDUAL,26-35,F,MANAGER,HEALTHCARE,<10M,48,CENTRAL,MASS,2023-08-07,3.07,RM0097,BR011,VERIFIED,RM_CALL,True,True,"EMAIL,ZALO",False,2023-08-07,9999-12-31,True
CUS00000176,CIF000000176,INDIVIDUAL,36-45,F,OTHER,EDUCATION,20-40M,01,NORTH,MASS,2018-10-03,7.91,RM0048,BR006,VERIFIED,IN_APP,True,True,"APP,EMAIL,ZALO",False,2018-10-03,9999-12-31,True
CUS00000177,CIF000000177,INDIVIDUAL,56-65,M,PUBLIC_SECTOR,CONSTRUCTION,40-80M,75,SOUTH,AFFLUENT,2013-09-09,12.97,RM0013,BR002,PENDING,ZALO,True,True,"APP,SMS",False,2013-09-09,9999-12-31,True
CUS00000178,CIF000000178,INDIVIDUAL,26-35,F,OTHER,OTHER,10-20M,01,NORTH,MASS,2019-12-31,6.67,RM0112,BR013,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS",False,2019-12-31,9999-12-31,True
CUS00000179,CIF000000179,INDIVIDUAL,56-65,M,PUBLIC_SECTOR,IT,10-20M,01,NORTH,MASS,2024-02-11,2.55,RM0123,BR014,EXPIRED,IN_APP,True,True,APP,False,2024-02-11,9999-12-31,True
CUS00000180,CIF000000180,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,HEALTHCARE,10-20M,01,NORTH,MASS,2016-06-18,10.2,RM0125,BR014,VERIFIED,EMAIL,True,True,"APP,ZALO",False,2016-06-18,9999-12-31,True
CUS00000181,CIF000000181,INDIVIDUAL,18-25,M,FREELANCE,HEALTHCARE,<10M,48,CENTRAL,MASS,2019-08-04,7.07,RM0167,BR019,VERIFIED,SMS,True,True,"APP,SMS",False,2019-08-04,9999-12-31,True
CUS00000182,CIF000000182,INDIVIDUAL,65+,M,RETIRED,OTHER,<10M,75,SOUTH,MASS,2014-06-25,12.18,RM0082,BR010,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2014-06-25,9999-12-31,True
CUS00000183,CIF000000183,INDIVIDUAL,46-55,F,FREELANCE,FINANCE,10-20M,40,NORTH,MASS,2019-07-25,7.1,RM0007,BR001,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",False,2019-07-25,9999-12-31,True
CUS00000184,CIF000000184,INDIVIDUAL,36-45,M,MANAGER,CONSTRUCTION,80M+,01,NORTH,AFFLUENT,2013-03-15,13.46,RM0009,BR001,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2013-03-15,9999-12-31,True
CUS00000185,CIF000000185,INDIVIDUAL,56-65,M,OTHER,HEALTHCARE,40-80M,01,NORTH,MASS_AFFLUENT,2024-11-26,1.76,RM0056,BR007,VERIFIED,ZALO,True,True,ZALO,False,2024-11-26,9999-12-31,True
CUS00000186,CIF000000186,INDIVIDUAL,56-65,M,FREELANCE,IT,<10M,22,NORTH,MASS,2014-02-15,12.54,RM0050,BR006,VERIFIED,EMAIL,True,False,,False,2014-02-15,9999-12-31,True
CUS00000187,CIF000000187,INDIVIDUAL,65+,F,MANAGER,EDUCATION,40-80M,79,SOUTH,AFFLUENT,2014-11-28,11.76,RM0154,BR018,VERIFIED,IN_APP,True,False,,False,2014-11-28,9999-12-31,True
CUS00000188,CIF000000188,INDIVIDUAL,46-55,M,MANAGER,RETAIL,<10M,01,NORTH,MASS,2017-08-21,9.03,RM0029,BR004,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2017-08-21,9999-12-31,True
CUS00000189,CIF000000189,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,EDUCATION,10-20M,79,SOUTH,MASS,2018-01-25,8.6,RM0141,BR016,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS",False,2018-01-25,9999-12-31,True
CUS00000190,CIF000000190,INDIVIDUAL,36-45,M,MANAGER,FINANCE,80M+,74,SOUTH,PRIVATE,2016-05-04,10.32,RM0153,BR017,VERIFIED,IN_APP,True,True,EMAIL,False,2016-05-04,9999-12-31,True
CUS00000191,CIF000000191,INDIVIDUAL,26-35,F,FREELANCE,OTHER,10-20M,01,NORTH,MASS,2020-02-18,6.53,RM0052,BR006,VERIFIED,SMS,True,False,,True,2020-02-18,9999-12-31,True
CUS00000192,CIF000000192,INDIVIDUAL,46-55,M,OTHER,OTHER,<10M,79,SOUTH,MASS,2020-04-05,6.4,RM0066,BR008,PENDING,RM_CALL,True,True,"EMAIL,SMS,ZALO",False,2020-04-05,9999-12-31,True
CUS00000193,CIF000000193,INDIVIDUAL,56-65,M,MANAGER,OTHER,40-80M,01,NORTH,AFFLUENT,2024-07-15,2.13,RM0072,BR008,VERIFIED,SMS,True,True,APP,False,2024-07-15,9999-12-31,True
CUS00000194,CIF000000194,INDIVIDUAL,36-45,F,RETIRED,IT,20-40M,74,SOUTH,MASS_AFFLUENT,2016-06-10,10.22,RM0141,BR016,VERIFIED,IN_APP,True,False,,False,2016-06-10,9999-12-31,True
CUS00000195,CIF000000195,SME,18-25,M,PUBLIC_SECTOR,OTHER,20-40M,92,SOUTH,SME,2025-02-26,1.51,RM0153,BR017,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2025-02-26,9999-12-31,True
CUS00000196,CIF000000196,INDIVIDUAL,36-45,M,MANAGER,IT,<10M,31,NORTH,MASS,2015-06-23,11.19,RM0106,BR012,VERIFIED,IN_APP,True,True,APP,False,2015-06-23,9999-12-31,True
CUS00000197,CIF000000197,INDIVIDUAL,18-25,M,MANAGER,OTHER,10-20M,75,SOUTH,MASS_AFFLUENT,2018-04-29,8.34,RM0159,BR018,PENDING,IN_APP,True,True,ZALO,False,2018-04-29,9999-12-31,True
CUS00000198,CIF000000198,INDIVIDUAL,56-65,M,OTHER,OTHER,10-20M,48,CENTRAL,MASS,2022-11-21,3.78,RM0172,BR020,VERIFIED,RM_CALL,True,True,APP,False,2022-11-21,9999-12-31,True
CUS00000199,CIF000000199,INDIVIDUAL,46-55,M,RETIRED,RETAIL,80M+,79,SOUTH,AFFLUENT,2019-12-17,6.7,RM0023,BR003,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2019-12-17,9999-12-31,True
CUS00000200,CIF000000200,INDIVIDUAL,26-35,F,FREELANCE,LOGISTICS,20-40M,22,NORTH,MASS_AFFLUENT,2022-10-07,3.9,RM0065,BR008,VERIFIED,SMS,True,True,ZALO,False,2022-10-07,9999-12-31,True
CUS00000201,CIF000000201,INDIVIDUAL,46-55,M,MANAGER,OTHER,10-20M,48,CENTRAL,MASS_AFFLUENT,2013-07-28,13.09,RM0021,BR003,VERIFIED,ZALO,True,False,,False,2013-07-28,9999-12-31,True
CUS00000202,CIF000000202,SME,26-35,M,RETIRED,IT,40-80M,92,SOUTH,SME,2024-01-17,2.62,RM0082,BR010,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",True,2024-01-17,9999-12-31,True
CUS00000203,CIF000000203,INDIVIDUAL,36-45,M,OFFICE,FINANCE,<10M,75,SOUTH,MASS,2021-01-08,5.64,RM0035,BR004,VERIFIED,RM_CALL,True,False,,False,2021-01-08,9999-12-31,True
CUS00000204,CIF000000204,INDIVIDUAL,46-55,M,FREELANCE,OTHER,10-20M,74,SOUTH,MASS,2013-09-17,12.95,RM0066,BR008,VERIFIED,IN_APP,True,True,APP,False,2013-09-17,9999-12-31,True
CUS00000205,CIF000000205,INDIVIDUAL,46-55,M,OFFICE,LOGISTICS,10-20M,74,SOUTH,MASS_AFFLUENT,2018-03-01,8.5,RM0041,BR005,VERIFIED,IN_APP,True,True,"APP,EMAIL",False,2018-03-01,9999-12-31,True
CUS00000206,CIF000000206,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,HEALTHCARE,20-40M,79,SOUTH,AFFLUENT,2018-07-20,8.11,RM0109,BR013,VERIFIED,SMS,True,True,SMS,False,2018-07-20,9999-12-31,True
CUS00000207,CIF000000207,INDIVIDUAL,65+,M,FREELANCE,IT,80M+,92,SOUTH,PRIVATE,2015-07-07,11.15,RM0074,BR009,VERIFIED,SMS,True,True,ZALO,False,2015-07-07,9999-12-31,True
CUS00000208,CIF000000208,INDIVIDUAL,65+,M,PUBLIC_SECTOR,FINANCE,80M+,01,NORTH,AFFLUENT,2014-08-03,12.08,RM0084,BR010,VERIFIED,RM_CALL,True,True,ZALO,False,2014-08-03,9999-12-31,True
CUS00000209,CIF000000209,INDIVIDUAL,26-35,F,OTHER,MANUFACTURING,20-40M,56,CENTRAL,MASS,2022-03-21,4.45,RM0010,BR002,VERIFIED,SMS,True,True,"EMAIL,SMS",False,2022-03-21,9999-12-31,True
CUS00000210,CIF000000210,INDIVIDUAL,36-45,F,OFFICE,EDUCATION,40-80M,48,CENTRAL,MASS_AFFLUENT,2014-11-11,11.8,RM0145,BR017,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2014-11-11,9999-12-31,True
CUS00000211,CIF000000211,INDIVIDUAL,36-45,M,OTHER,LOGISTICS,80M+,01,NORTH,AFFLUENT,2025-08-19,1.03,RM0137,BR016,VERIFIED,SMS,True,False,,False,2025-08-19,9999-12-31,True
CUS00000212,CIF000000212,INDIVIDUAL,18-25,M,RETIRED,FINANCE,<10M,56,CENTRAL,MASS,2018-03-27,8.43,RM0025,BR003,VERIFIED,RM_CALL,True,True,"APP,SMS",False,2018-03-27,9999-12-31,True
CUS00000213,CIF000000213,INDIVIDUAL,46-55,M,RETIRED,LOGISTICS,20-40M,31,NORTH,MASS_AFFLUENT,2023-05-16,3.29,RM0023,BR003,VERIFIED,RM_CALL,True,True,"APP,SMS",False,2023-05-16,9999-12-31,True
CUS00000214,CIF000000214,SME,46-55,M,OFFICE,EDUCATION,20-40M,92,SOUTH,SME,2016-07-12,10.14,RM0011,BR002,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2016-07-12,9999-12-31,True
CUS00000215,CIF000000215,INDIVIDUAL,36-45,F,MANAGER,FINANCE,20-40M,01,NORTH,MASS_AFFLUENT,2025-06-02,1.25,RM0072,BR008,VERIFIED,IN_APP,True,False,,True,2025-06-02,9999-12-31,True
CUS00000216,CIF000000216,INDIVIDUAL,56-65,F,MANAGER,CONSTRUCTION,80M+,01,NORTH,PRIVATE,2023-09-13,2.97,RM0084,BR010,PENDING,IN_APP,True,True,"APP,EMAIL,SMS",False,2023-09-13,9999-12-31,True
