case_id,customer_id,created_timestamp,closed_timestamp,channel,case_type,issue_category,product_code,complaint_flag,severity,case_status,resolution_time_hours,csat_score,complaint_count_30d,complaint_count_90d,serious_complaint_7d,days_since_last_complaint,avg_csat,open_case_count
CASE0000000136,CUS00000107,2026-05-11 00:12:09,2026-05-12 08:06:36.123247,EMAIL,INQUIRY,OTHER,LOAN_PERSONAL,True,LOW,RESOLVED,31.91,2,0,1,False,77,2.25,0
CASE0000000137,CUS00000107,2026-04-27 05:00:02,2026-04-28 12:29:53.847241,HOTLINE,COMPLAINT,FEE,INVEST_BOND,False,LOW,CLOSED,31.5,2,0,1,False,77,2.25,0
CASE0000000138,CUS00000108,2026-08-22 08:00:01,2026-08-23 00:17:22.807130,EMAIL,DISPUTE,OTHER,CC_GOLD,True,CRITICAL,RESOLVED,16.29,1,1,1,False,9,2.6,0
CASE0000000139,CUS00000108,2026-05-06 08:12:21,2026-05-07 03:01:50.152684,APP,COMPLAINT,ACCOUNT,INVEST_BOND,True,LOW,CLOSED,18.82,5,1,1,False,9,2.6,0
CASE0000000140,CUS00000108,2026-04-26 21:08:46,2026-04-28 04:56:29.402838,EMAIL,INQUIRY,FEE,INVEST_BOND,True,LOW,CLOSED,31.8,1,1,1,False,9,2.6,0
CASE0000000141,CUS00000108,2026-04-22 10:23:04,2026-04-23 05:35:00.554552,APP,INQUIRY,APP,,True,MEDIUM,RESOLVED,19.2,2,1,1,False,9,2.6,0
CASE0000000142,CUS00000108,2026-04-05 17:22:40,2026-04-06 21:07:03.859465,HOTLINE,INQUIRY,APP,CC_STANDARD,False,LOW,RESOLVED,27.74,4,1,1,False,9,2.6,0
CASE0000000143,CUS00000109,2026-05-22 20:39:01,2026-05-22 22:11:57.077484,CHATBOT,REQUEST,CARD,LOAN_PERSONAL,True,LOW,RESOLVED,1.55,5,0,0,False,100,4.0,0
CASE0000000144,CUS00000109,2026-03-10 23:08:09,2026-03-12 04:41:13.010604,EMAIL,DISPUTE,ACCOUNT,CC_GOLD,True,HIGH,CLOSED,29.55,3,0,0,False,100,4.0,0
CASE0000000145,CUS00000110,2026-06-13 13:11:51,2026-06-13 23:22:09.350698,HOTLINE,REQUEST,OTHER,,True,HIGH,RESOLVED,10.17,4,0,1,False,79,4.0,0
CASE0000000146,CUS00000111,2026-07-06 09:57:15,2026-07-07 06:01:43.945705,CHATBOT,COMPLAINT,OTHER,LOAN_HOME,True,LOW,RESOLVED,20.07,1,0,1,False,56,1.0,0
CASE0000000147,CUS00000112,2026-08-21 13:54:01,,EMAIL,REQUEST,APP,LOAN_HOME,False,MEDIUM,OPEN,,,0,0,False,102,2.0,1
CASE0000000148,CUS00000112,2026-05-21 10:34:10,2026-05-21 13:19:11.575895,CHATBOT,INQUIRY,FEE,INVEST_BOND,True,MEDIUM,CLOSED,2.75,2,0,0,False,102,2.0,1
CASE0000000149,CUS00000116,2026-04-27 11:00:20,2026-04-28 06:11:42.857245,HOTLINE,REQUEST,APP,TD_FLEXI,True,MEDIUM,RESOLVED,19.19,3,0,0,False,126,4.0,0
CASE0000000150,CUS00000116,2026-04-04 16:47:07,2026-04-07 02:50:47.209939,CHATBOT,DISPUTE,LOAN,LOAN_AUTO,False,MEDIUM,RESOLVED,58.06,5,0,0,False,126,4.0,0
CASE0000000151,CUS00000117,2026-05-19 14:21:03,2026-05-19 23:19:23.633669,HOTLINE,COMPLAINT,OTHER,,True,MEDIUM,CLOSED,8.97,1,0,0,False,104,1.0,0
CASE0000000152,CUS00000117,2026-05-03 13:54:56,,EMAIL,REQUEST,FEE,LOAN_AUTO,True,MEDIUM,OPEN,,,0,0,False,104,1.0,1
CASE0000000153,CUS00000118,2026-05-28 08:36:40,,CHATBOT,COMPLAINT,CARD,INVEST_FUND,False,MEDIUM,OPEN,,,0,0,False,,,1
CASE0000000154,CUS00000119,2026-07-02 02:38:59,2026-07-02 09:15:50.783071,BRANCH,DISPUTE,ACCOUNT,INVEST_FUND,False,LOW,RESOLVED,6.61,4,0,0,False,,2.5,0
CASE0000000155,CUS00000119,2026-05-06 13:00:07,2026-05-07 09:44:49.339991,BRANCH,REQUEST,APP,TD_STANDARD,False,MEDIUM,CLOSED,20.75,1,0,0,False,,2.5,0
CASE0000000156,CUS00000121,2026-08-05 17:52:06,2026-08-06 21:04:42.602086,EMAIL,REQUEST,ACCOUNT,CC_STANDARD,False,LOW,RESOLVED,27.21,5,0,0,False,,5.0,0
CASE0000000157,CUS00000121,2026-04-29 14:55:07,,APP,COMPLAINT,CARD,LOAN_PERSONAL,False,LOW,IN_PROGRESS,,,0,0,False,,5.0,1
CASE0000000158,CUS00000122,2026-06-16 12:36:45,2026-06-16 22:37:11.869331,APP,COMPLAINT,ACCOUNT,TD_FLEXI,False,MEDIUM,CLOSED,10.01,3,0,0,False,,3.0,0
CASE0000000159,CUS00000122,2026-04-04 22:33:49,2026-04-05 04:23:28.029930,CHATBOT,REQUEST,APP,INVEST_BOND,False,MEDIUM,RESOLVED,5.83,3,0,0,False,,3.0,0
CASE0000000160,CUS00000126,2026-04-06 09:37:30,2026-04-06 15:40:21.747413,BRANCH,COMPLAINT,LOAN,CC_STANDARD,False,LOW,CLOSED,6.05,1,0,0,False,,1.0,0
CASE0000000161,CUS00000127,2026-06-22 09:05:58,2026-06-22 23:43:45.288499,EMAIL,INQUIRY,LOAN,LOAN_PERSONAL,False,HIGH,RESOLVED,14.63,4,0,1,False,80,3.5,0
CASE0000000162,CUS00000127,2026-06-11 21:23:47,2026-06-12 01:01:29.755672,CHATBOT,COMPLAINT,APP,LOAN_HOME,True,MEDIUM,RESOLVED,3.63,3,0,1,False,80,3.5,0
CASE0000000163,CUS00000130,2026-07-21 02:27:22,2026-07-21 11:47:32.180605,APP,COMPLAINT,ACCOUNT,CC_PLATINUM,False,LOW,RESOLVED,9.34,3,0,0,False,133,3.5,0
CASE0000000164,CUS00000130,2026-04-20 17:43:20,2026-04-21 12:13:20.185957,BRANCH,REQUEST,LOAN,TD_FLEXI,True,MEDIUM,CLOSED,18.5,4,0,0,False,133,3.5,0
CASE0000000165,CUS00000131,2026-07-16 10:40:57,2026-07-16 16:58:15.478038,CHATBOT,REQUEST,CARD,CC_GOLD,False,LOW,RESOLVED,6.29,5,0,0,False,,5.0,0
CASE0000000166,CUS00000132,2026-05-07 03:53:42,2026-05-07 11:33:56.028181,HOTLINE,REQUEST,APP,TD_FLEXI,False,MEDIUM,CLOSED,7.67,2,0,0,False,,2.0,0
CASE0000000167,CUS00000133,2026-03-24 07:18:04,,BRANCH,DISPUTE,OTHER,CC_STANDARD,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000000168,CUS00000136,2026-06-27 15:12:09,2026-06-27 23:11:37.933514,HOTLINE,REQUEST,ACCOUNT,CC_GOLD,False,LOW,RESOLVED,7.99,5,0,0,False,,5.0,0
CASE0000000169,CUS00000137,2026-03-26 22:35:15,2026-03-27 17:40:15.988362,HOTLINE,COMPLAINT,APP,LOAN_AUTO,False,MEDIUM,RESOLVED,19.08,1,0,0,False,,1.0,0
CASE0000000170,CUS00000139,2026-05-05 01:16:04,,EMAIL,INQUIRY,ACCOUNT,TD_FLEXI,False,LOW,IN_PROGRESS,,,0,0,False,125,5.0,1
CASE0000000171,CUS00000139,2026-04-27 19:10:16,2026-04-29 01:00:37.806686,HOTLINE,REQUEST,APP,,True,HIGH,RESOLVED,29.84,5,0,0,False,125,5.0,1
CASE0000000172,CUS00000141,2026-08-18 09:37:14,2026-08-18 16:52:26.002088,HOTLINE,INQUIRY,CARD,INVEST_FUND,False,HIGH,CLOSED,7.25,3,0,0,False,,4.0,0
CASE0000000173,CUS00000141,2026-05-16 23:44:48,2026-05-17 13:54:18.114716,CHATBOT,REQUEST,OTHER,,False,HIGH,RESOLVED,14.16,5,0,0,False,,4.0,0
CASE0000000174,CUS00000144,2026-06-16 03:15:05,2026-06-16 22:44:15.467373,EMAIL,INQUIRY,OTHER,LOAN_AUTO,False,MEDIUM,RESOLVED,19.49,5,0,0,False,,5.0,0
CASE0000000175,CUS00000147,2026-05-08 18:00:56,2026-05-09 14:34:17.055535,EMAIL,DISPUTE,CARD,LOAN_HOME,False,MEDIUM,RESOLVED,20.56,2,0,0,False,,2.0,0
CASE0000000176,CUS00000148,2026-06-29 23:48:48,2026-06-30 21:04:55.887453,EMAIL,DISPUTE,ACCOUNT,LOAN_HOME,True,HIGH,RESOLVED,21.27,5,0,1,False,62,3.0,0
CASE0000000177,CUS00000148,2026-03-26 12:06:20,2026-03-26 20:23:31.113693,HOTLINE,REQUEST,LOAN,LOAN_PERSONAL,False,HIGH,RESOLVED,8.29,1,0,1,False,62,3.0,0
CASE0000000178,CUS00000150,2026-08-16 21:27:00,,EMAIL,INQUIRY,FEE,CC_PLATINUM,False,LOW,IN_PROGRESS,,,0,0,False,,,1
CASE0000000179,CUS00000151,2026-03-06 22:09:05,2026-03-07 09:16:00.943399,EMAIL,INQUIRY,OTHER,LOAN_PERSONAL,False,CRITICAL,RESOLVED,11.12,2,0,0,False,,2.0,0
CASE0000000180,CUS00000152,2026-06-25 17:32:46,2026-06-26 23:00:02.332252,APP,REQUEST,CARD,INVEST_BOND,False,LOW,CLOSED,29.45,5,0,0,False,,5.0,0
CASE0000000181,CUS00000153,2026-08-20 22:39:06,2026-08-21 06:21:22.960576,HOTLINE,DISPUTE,LOAN,INVEST_FUND,True,LOW,RESOLVED,7.7,5,1,1,False,10,5.0,0
CASE0000000182,CUS00000154,2026-08-14 06:13:06,,HOTLINE,REQUEST,OTHER,INVEST_FUND,False,MEDIUM,IN_PROGRESS,,,0,0,False,165,2.0,1
CASE0000000183,CUS00000154,2026-03-19 03:15:02,2026-03-19 08:13:16.886793,EMAIL,DISPUTE,OTHER,TD_FLEXI,True,CRITICAL,CLOSED,4.97,2,0,0,False,165,2.0,1
CASE0000000184,CUS00000155,2026-04-03 10:04:28,,CHATBOT,REQUEST,APP,TD_STANDARD,True,MEDIUM,OPEN,,,0,0,False,150,,1
CASE0000000185,CUS00000158,2026-07-30 16:21:51,,BRANCH,COMPLAINT,APP,,True,CRITICAL,OPEN,,,0,1,False,32,,1
CASE0000000186,CUS00000159,2026-08-21 08:52:44,,CHATBOT,COMPLAINT,APP,TD_FLEXI,False,LOW,IN_PROGRESS,,,0,0,False,,,1
CASE0000000187,CUS00000159,2026-06-11 10:21:22,,EMAIL,DISPUTE,FEE,INVEST_BOND,False,LOW,IN_PROGRESS,,,0,0,False,,,2
CASE0000000188,CUS00000160,2026-05-14 00:51:17,2026-05-14 03:27:02.058339,APP,COMPLAINT,LOAN,TD_FLEXI,True,HIGH,RESOLVED,2.6,5,0,0,False,109,5.0,0
CASE0000000189,CUS00000162,2026-07-06 18:14:15,,CHATBOT,COMPLAINT,OTHER,INVEST_BOND,False,HIGH,IN_PROGRESS,,,0,0,False,101,2.0,1
CASE0000000190,CUS00000162,2026-05-22 04:38:51,2026-05-22 05:56:45.768833,HOTLINE,INQUIRY,LOAN,LOAN_PERSONAL,True,MEDIUM,RESOLVED,1.3,2,0,0,False,101,2.0,1
CASE0000000191,CUS00000163,2026-07-23 21:16:37,2026-07-23 23:53:29.311234,EMAIL,INQUIRY,FEE,LOAN_AUTO,False,LOW,RESOLVED,2.61,3,0,0,False,,3.0,0
CASE0000000192,CUS00000164,2026-06-22 17:28:57,2026-06-23 01:01:01.089230,HOTLINE,INQUIRY,FEE,TD_STANDARD,True,LOW,RESOLVED,7.53,5,0,1,False,70,5.0,0
CASE0000000193,CUS00000165,2026-05-27 14:25:03,2026-05-28 14:57:18.448925,CHATBOT,INQUIRY,FEE,INVEST_FUND,False,MEDIUM,RESOLVED,24.54,5,0,0,False,,5.0,0
CASE0000000194,CUS00000165,2026-04-30 03:24:30,2026-04-30 04:23:17.313452,HOTLINE,COMPLAINT,APP,CC_PLATINUM,False,HIGH,RESOLVED,0.98,5,0,0,False,,5.0,0
CASE0000000195,CUS00000166,2026-08-01 08:17:51,2026-08-01 23:06:58.674358,HOTLINE,DISPUTE,LOAN,LOAN_HOME,False,LOW,RESOLVED,14.82,4,0,1,False,49,4.0,0
CASE0000000196,CUS00000166,2026-07-12 18:12:26,,EMAIL,REQUEST,CARD,TD_STANDARD,True,MEDIUM,OPEN,,,0,1,False,49,4.0,1
CASE0000000197,CUS00000167,2026-03-08 13:29:34,2026-03-08 22:04:42.524971,HOTLINE,COMPLAINT,ACCOUNT,LOAN_HOME,False,LOW,RESOLVED,8.59,3,0,0,False,,3.0,0
CASE0000000198,CUS00000169,2026-03-24 09:32:03,2026-03-24 13:40:59.976897,APP,COMPLAINT,FEE,CC_GOLD,True,HIGH,RESOLVED,4.15,1,0,0,False,160,1.0,0
CASE0000000199,CUS00000170,2026-06-21 22:41:42,2026-06-22 07:11:20.273884,CHATBOT,INQUIRY,LOAN,LOAN_HOME,False,MEDIUM,RESOLVED,8.49,5,0,0,False,,5.0,0
CASE0000000200,CUS00000171,2026-06-20 00:01:10,,EMAIL,DISPUTE,LOAN,CC_GOLD,False,MEDIUM,OPEN,,,0,1,False,84,3.0,1
CASE0000000201,CUS00000171,2026-06-08 01:45:52,2026-06-08 19:36:02.607413,EMAIL,REQUEST,FEE,TD_STANDARD,True,MEDIUM,CLOSED,17.84,1,0,1,False,84,3.0,1
CASE0000000202,CUS00000171,2026-03-16 18:17:09,2026-03-16 23:19:04.944737,BRANCH,REQUEST,OTHER,LOAN_HOME,False,CRITICAL,RESOLVED,5.03,5,0,1,False,84,3.0,1
CASE0000000203,CUS00000172,2026-04-29 10:41:08,,BRANCH,REQUEST,OTHER,CC_STANDARD,False,LOW,OPEN,,,0,0,False,,,1
CASE0000000204,CUS00000173,2026-06-13 13:12:15,,HOTLINE,INQUIRY,FEE,LOAN_PERSONAL,True,MEDIUM,IN_PROGRESS,,,0,1,False,79,5.0,1
CASE0000000205,CUS00000173,2026-03-10 00:22:50,2026-03-11 06:40:01.050534,APP,COMPLAINT,ACCOUNT,TD_STANDARD,False,MEDIUM,RESOLVED,30.29,5,0,1,False,79,5.0,1
CASE0000000206,CUS00000175,2026-07-23 03:27:09,2026-07-23 05:07:38.250752,BRANCH,COMPLAINT,OTHER,CC_STANDARD,False,CRITICAL,CLOSED,1.67,2,0,0,False,177,2.0,0
CASE0000000207,CUS00000175,2026-03-07 01:03:18,,CHATBOT,DISPUTE,APP,CC_STANDARD,True,LOW,OPEN,,,0,0,False,177,2.0,1
CASE0000000208,CUS00000176,2026-06-02 13:40:49,2026-06-02 14:32:38.867416,HOTLINE,REQUEST,FEE,CC_STANDARD,False,MEDIUM,RESOLVED,0.86,1,0,0,False,,1.0,0
CASE0000000209,CUS00000177,2026-07-27 22:49:35,2026-07-29 01:22:49.995494,APP,COMPLAINT,OTHER,CC_STANDARD,False,MEDIUM,RESOLVED,26.55,3,0,0,False,,3.0,0
CASE0000000210,CUS00000180,2026-07-23 05:14:38,2026-07-23 16:21:58.530585,EMAIL,DISPUTE,FEE,INVEST_BOND,True,LOW,RESOLVED,11.12,3,0,1,False,39,3.0,0
CASE0000000211,CUS00000182,2026-08-28 00:47:53,2026-08-28 05:10:17.336247,BRANCH,REQUEST,LOAN,,True,MEDIUM,CLOSED,4.37,5,1,1,False,3,4.33,0
CASE0000000212,CUS00000182,2026-05-02 21:01:26,2026-05-03 18:05:14.633130,HOTLINE,COMPLAINT,LOAN,LOAN_AUTO,True,LOW,CLOSED,21.06,5,1,1,False,3,4.33,0
CASE0000000213,CUS00000182,2026-04-24 09:27:37,2026-04-24 22:38:44.708074,HOTLINE,INQUIRY,CARD,LOAN_HOME,True,LOW,RESOLVED,13.19,3,1,1,False,3,4.33,0
CASE0000000214,CUS00000186,2026-08-14 16:04:22,2026-08-15 15:51:59.475856,CHATBOT,REQUEST,LOAN,INVEST_BOND,True,LOW,CLOSED,23.79,2,1,1,False,17,2.0,0
CASE0000000215,CUS00000189,2026-06-06 06:21:18,2026-06-06 21:40:19.848465,BRANCH,DISPUTE,ACCOUNT,INVEST_FUND,False,MEDIUM,RESOLVED,15.32,3,0,0,False,143,2.5,0
CASE0000000216,CUS00000189,2026-04-10 02:12:15,2026-04-10 22:02:23.395698,EMAIL,INQUIRY,ACCOUNT,LOAN_HOME,True,MEDIUM,RESOLVED,19.84,2,0,0,False,143,2.5,0
CASE0000000217,CUS00000191,2026-06-19 13:28:38,,BRANCH,COMPLAINT,LOAN,,False,MEDIUM,IN_PROGRESS,,,0,0,False,,1.0,1
CASE0000000218,CUS00000191,2026-04-15 23:01:23,2026-04-17 08:11:43.618631,BRANCH,REQUEST,OTHER,INVEST_FUND,False,LOW,CLOSED,33.17,1,0,0,False,,1.0,1
CASE0000000219,CUS00000192,2026-07-17 01:08:23,2026-07-17 14:53:30.999392,EMAIL,COMPLAINT,OTHER,TD_STANDARD,False,HIGH,RESOLVED,13.75,2,0,0,False,,1.5,0
CASE0000000220,CUS00000192,2026-06-28 21:18:55,2026-06-29 22:32:35.868266,CHATBOT,REQUEST,CARD,LOAN_AUTO,False,HIGH,CLOSED,25.23,1,0,0,False,,1.5,0
CASE0000000221,CUS00000193,2026-08-25 13:50:02,2026-08-27 13:36:13.161259,CHATBOT,INQUIRY,CARD,CC_STANDARD,False,LOW,RESOLVED,47.77,4,0,0,False,,4.5,0
CASE0000000222,CUS00000193,2026-05-21 01:13:22,2026-05-22 08:26:11.354415,BRANCH,INQUIRY,CARD,INVEST_BOND,False,LOW,RESOLVED,31.21,5,0,0,False,,4.5,0
CASE0000000223,CUS00000195,2026-07-03 15:26:02,2026-07-05 00:54:35.727959,EMAIL,DISPUTE,LOAN,TD_STANDARD,True,MEDIUM,CLOSED,33.48,5,0,1,False,59,5.0,0
CASE0000000224,CUS00000196,2026-07-13 01:05:50,2026-07-13 14:47:42.279502,APP,REQUEST,APP,LOAN_PERSONAL,True,HIGH,CLOSED,13.7,3,0,1,False,49,3.67,0
CASE0000000225,CUS00000196,2026-04-09 17:18:00,2026-04-10 13:43:04.413208,BRANCH,REQUEST,ACCOUNT,LOAN_PERSONAL,False,LOW,CLOSED,20.42,3,0,1,False,49,3.67,0
CASE0000000226,CUS00000196,2026-03-21 14:36:16,2026-03-21 22:52:44.707891,HOTLINE,REQUEST,FEE,CC_STANDARD,False,HIGH,RESOLVED,8.27,5,0,1,False,49,3.67,0
CASE0000000227,CUS00000199,2026-05-09 00:27:17,2026-05-09 10:23:11.406940,BRANCH,REQUEST,ACCOUNT,INVEST_BOND,False,LOW,RESOLVED,9.93,3,0,0,False,124,3.0,0
CASE0000000228,CUS00000199,2026-04-29 16:24:55,,HOTLINE,INQUIRY,FEE,CC_GOLD,True,LOW,IN_PROGRESS,,,0,0,False,124,3.0,1
CASE0000000229,CUS00000200,2026-08-17 22:54:30,2026-08-19 04:21:23.564271,BRANCH,DISPUTE,CARD,TD_STANDARD,False,MEDIUM,CLOSED,29.45,5,0,0,False,,4.0,0
CASE0000000230,CUS00000200,2026-05-26 21:19:27,2026-05-28 12:22:36.922815,APP,COMPLAINT,LOAN,CC_STANDARD,False,LOW,CLOSED,39.05,3,0,0,False,,4.0,0
CASE0000000231,CUS00000202,2026-05-21 09:59:34,2026-05-21 17:48:17.572505,CHATBOT,DISPUTE,LOAN,LOAN_HOME,True,LOW,CLOSED,7.81,3,0,0,False,102,3.0,0
CASE0000000232,CUS00000203,2026-07-22 04:30:07,,CHATBOT,COMPLAINT,OTHER,TD_STANDARD,False,LOW,IN_PROGRESS,,,0,0,False,,,1
CASE0000000233,CUS00000204,2026-06-16 17:24:49,,BRANCH,COMPLAINT,OTHER,TD_FLEXI,False,LOW,OPEN,,,0,0,False,,,1
CASE0000000234,CUS00000205,2026-08-14 06:44:54,2026-08-14 12:51:22.481655,APP,COMPLAINT,OTHER,CC_GOLD,False,LOW,RESOLVED,6.11,3,0,0,False,,3.0,0
CASE0000000235,CUS00000206,2026-08-22 22:12:32,2026-08-24 04:48:12.150524,HOTLINE,REQUEST,LOAN,CC_GOLD,False,MEDIUM,RESOLVED,30.59,5,0,0,False,123,3.0,0
CASE0000000236,CUS00000206,2026-04-30 13:53:01,2026-05-02 20:08:02.849261,HOTLINE,REQUEST,OTHER,,True,MEDIUM,RESOLVED,54.25,1,0,0,False,123,3.0,0
CASE0000000237,CUS00000207,2026-03-23 09:53:36,,CHATBOT,COMPLAINT,OTHER,TD_STANDARD,False,LOW,IN_PROGRESS,,,0,0,False,,,1
CASE0000000238,CUS00000208,2026-03-12 18:57:26,2026-03-13 15:01:10.225392,BRANCH,INQUIRY,OTHER,INVEST_BOND,False,MEDIUM,CLOSED,20.06,3,0,0,False,,3.0,0
CASE0000000239,CUS00000211,2026-07-27 06:29:37,2026-07-28 00:23:11.752181,BRANCH,REQUEST,ACCOUNT,TD_FLEXI,False,MEDIUM,CLOSED,17.89,1,0,0,False,,1.0,0
CASE0000000240,CUS00000212,2026-08-17 17:33:34,2026-08-19 10:52:56.732534,HOTLINE,DISPUTE,FEE,LOAN_PERSONAL,False,LOW,RESOLVED,41.32,4,0,0,False,,4.0,0
CASE0000000241,CUS00000213,2026-08-12 13:59:12,2026-08-12 21:27:23.020928,HOTLINE,REQUEST,FEE,LOAN_PERSONAL,True,HIGH,RESOLVED,7.47,2,1,1,False,19,3.0,0
CASE0000000242,CUS00000213,2026-05-08 23:01:07,2026-05-09 13:16:52.566097,CHATBOT,REQUEST,APP,LOAN_HOME,True,HIGH,RESOLVED,14.26,5,1,1,False,19,3.0,0
CASE0000000243,CUS00000213,2026-04-29 19:34:07,2026-04-30 07:48:13.754491,CHATBOT,DISPUTE,APP,INVEST_BOND,True,MEDIUM,RESOLVED,12.24,2,1,1,False,19,3.0,0
CASE0000000244,CUS00000214,2026-05-20 21:07:38,2026-05-22 00:29:29.935675,HOTLINE,INQUIRY,OTHER,,True,MEDIUM,CLOSED,27.36,3,0,0,False,102,3.0,0
CASE0000000245,CUS00000214,2026-03-29 19:14:02,2026-03-30 05:28:47.895360,EMAIL,DISPUTE,FEE,CC_PLATINUM,False,LOW,CLOSED,10.25,3,0,0,False,102,3.0,0
CASE0000000246,CUS00000215,2026-05-08 07:02:01,,APP,DISPUTE,CARD,CC_STANDARD,False,MEDIUM,OPEN,,,0,0,False,,,1
CASE0000000247,CUS00000216,2026-06-17 06:31:06,,BRANCH,COMPLAINT,OTHER,,False,MEDIUM,OPEN,,,0,0,False,,,1
CASE0000000248,CUS00000217,2026-04-20 15:19:02,2026-04-20 23:59:48.560028,BRANCH,REQUEST,OTHER,TD_STANDARD,False,MEDIUM,RESOLVED,8.68,3,0,0,False,,3.0,0
CASE0000000249,CUS00000220,2026-06-10 02:24:06,2026-06-11 12:25:57.250737,CHATBOT,DISPUTE,ACCOUNT,CC_PLATINUM,False,LOW,RESOLVED,34.03,4,0,0,False,,3.5,0
CASE0000000250,CUS00000220,2026-05-09 13:08:07,2026-05-10 03:45:04.145376,HOTLINE,COMPLAINT,ACCOUNT,LOAN_HOME,False,CRITICAL,CLOSED,14.62,3,0,0,False,,3.5,0
CASE0000000251,CUS00000220,2026-03-26 06:54:18,,APP,COMPLAINT,LOAN,TD_STANDARD,False,LOW,OPEN,,,0,0,False,,3.5,1
CASE0000000252,CUS00000221,2026-07-04 12:49:06,2026-07-06 00:06:55.930703,EMAIL,DISPUTE,FEE,LOAN_HOME,False,CRITICAL,RESOLVED,35.3,1,0,0,False,,1.0,0
CASE0000000253,CUS00000223,2026-08-24 18:45:11,2026-08-24 20:42:30.972970,HOTLINE,COMPLAINT,CARD,LOAN_AUTO,True,HIGH,RESOLVED,1.96,4,1,1,True,6,4.0,0
CASE0000000254,CUS00000226,2026-08-03 20:49:53,,CHATBOT,INQUIRY,OTHER,TD_STANDARD,False,LOW,IN_PROGRESS,,,0,0,False,,3.0,1
CASE0000000255,CUS00000226,2026-03-11 16:28:04,2026-03-12 16:19:02.022573,BRANCH,DISPUTE,OTHER,LOAN_PERSONAL,False,LOW,CLOSED,23.85,3,0,0,False,,3.0,1
CASE0000000256,CUS00000227,2026-07-10 12:22:30,,EMAIL,COMPLAINT,FEE,INVEST_BOND,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000000257,CUS00000227,2026-03-11 13:52:00,,CHATBOT,DISPUTE,OTHER,TD_FLEXI,False,MEDIUM,OPEN,,,0,0,False,,,2
CASE0000000258,CUS00000228,2026-03-24 10:34:03,2026-03-24 14:45:33.429725,APP,REQUEST,FEE,CC_PLATINUM,False,MEDIUM,RESOLVED,4.19,4,0,0,False,,4.0,0
CASE0000000259,CUS00000229,2026-06-16 05:04:20,2026-06-16 13:17:18.820907,CHATBOT,COMPLAINT,FEE,,False,MEDIUM,CLOSED,8.22,1,0,0,False,,1.0,0
CASE0000000260,CUS00000231,2026-05-11 00:33:02,,CHATBOT,DISPUTE,CARD,CC_PLATINUM,False,MEDIUM,IN_PROGRESS,,,0,0,False,113,1.0,1
CASE0000000261,CUS00000231,2026-05-09 19:53:45,2026-05-10 17:40:17.703972,BRANCH,REQUEST,ACCOUNT,LOAN_PERSONAL,True,MEDIUM,RESOLVED,21.78,1,0,0,False,113,1.0,1
CASE0000000262,CUS00000233,2026-07-20 23:18:22,,CHATBOT,REQUEST,APP,TD_FLEXI,False,LOW,IN_PROGRESS,,,0,0,False,145,3.0,1
CASE0000000263,CUS00000233,2026-04-08 14:56:49,2026-04-09 00:28:21.993886,EMAIL,DISPUTE,CARD,TD_STANDARD,True,LOW,CLOSED,9.53,3,0,0,False,145,3.0,1
CASE0000000264,CUS00000234,2026-05-29 19:32:15,2026-05-30 05:35:19.020162,BRANCH,REQUEST,ACCOUNT,INVEST_FUND,False,MEDIUM,RESOLVED,10.05,4,0,0,False,,4.0,0
CASE0000000265,CUS00000235,2026-06-03 17:35:58,2026-06-04 09:50:58.082909,APP,INQUIRY,LOAN,TD_STANDARD,True,HIGH,CLOSED,16.25,1,0,1,False,89,1.0,0
CASE0000000266,CUS00000236,2026-05-04 19:27:23,2026-05-07 03:24:11.562093,BRANCH,COMPLAINT,OTHER,INVEST_BOND,True,LOW,CLOSED,55.95,1,0,0,False,118,1.0,0
CASE0000000267,CUS00000238,2026-07-17 01:26:43,,APP,COMPLAINT,FEE,LOAN_HOME,False,LOW,OPEN,,,0,0,False,97,5.0,1
CASE0000000268,CUS00000238,2026-05-26 05:58:23,2026-05-26 23:21:54.131305,APP,REQUEST,FEE,TD_STANDARD,True,LOW,RESOLVED,17.39,5,0,0,False,97,5.0,1
CASE0000000269,CUS00000239,2026-05-29 12:30:48,2026-05-31 03:33:40.935441,APP,COMPLAINT,APP,CC_GOLD,False,HIGH,CLOSED,39.05,5,0,0,False,,5.0,0
CASE0000000270,CUS00000239,2026-03-12 03:31:50,,BRANCH,REQUEST,CARD,INVEST_BOND,False,MEDIUM,IN_PROGRESS,,,0,0,False,,5.0,1
CASE0000000271,CUS00000240,2026-04-21 14:11:42,,CHATBOT,COMPLAINT,APP,TD_STANDARD,False,LOW,OPEN,,,0,0,False,,,1
CASE0000000272,CUS00000241,2026-05-31 02:12:39,,EMAIL,COMPLAINT,LOAN,INVEST_BOND,False,CRITICAL,IN_PROGRESS,,,0,0,False,,,1
CASE0000000273,CUS00000242,2026-08-21 09:58:17,2026-08-22 01:48:56.740190,EMAIL,DISPUTE,FEE,LOAN_HOME,False,MEDIUM,RESOLVED,15.84,4,0,1,False,51,4.0,0
CASE0000000274,CUS00000242,2026-07-10 18:05:22,,HOTLINE,INQUIRY,FEE,TD_STANDARD,True,MEDIUM,OPEN,,,0,1,False,51,4.0,1
CASE0000000275,CUS00000243,2026-03-31 17:45:43,,CHATBOT,COMPLAINT,LOAN,LOAN_HOME,False,LOW,IN_PROGRESS,,,0,0,False,,,1
