interaction_id,customer_id,rm_id,interaction_timestamp,interaction_type,channel,product_code,interaction_reason,lead_status,opportunity_stage,customer_response,next_followup_date,reason_lost,campaign_id,days_since_last_contact,contact_count_30d,contact_count_90d,last_customer_response,previous_product_interest,recent_rejection_flag
CRM0000000118,CUS00000069,RM0074,2026-06-18 16:23:16,OUTBOUND_CALL,BRANCH,TD_STANDARD,SERVICE,OPEN,CONTACTED,INTERESTED,,,CMP07,224,0,1,NO_RESPONSE,,False
CRM0000000121,CUS00000070,RM0033,2026-08-27 09:15:49,INBOUND_CALL,APP,INVEST_BOND,SERVICE,CLOSED,PROPOSAL,NOT_INTERESTED,,,CMP04,4,1,1,NOT_INTERESTED,,True
CRM0000000124,CUS00000071,RM0052,2025-09-12 23:34:57,INBOUND_CALL,EMAIL,LOAN_AUTO,PRODUCT_OFFER,WORKING,CONTACTED,NO_RESPONSE,,,CMP04,352,0,0,NO_RESPONSE,LOAN_AUTO,False
CRM0000000123,CUS00000071,RM0052,2026-02-20 02:09:56,OUTBOUND_CALL,EMAIL,LOAN_PERSONAL,SERVICE,CLOSED,LOST,NOT_INTERESTED,,PRICE,CMP09,160,0,0,NO_RESPONSE,,False
CRM0000000122,CUS00000071,RM0052,2026-04-24 20:14:00,MEETING,PHONE,INVEST_BOND,RETENTION,OPEN,QUALIFIED,CALLBACK,2026-05-05,,CMP01,224,0,0,NO_RESPONSE,,False
CRM0000000126,CUS00000074,RM0067,2026-01-29 05:36:10,OUTBOUND_CALL,EMAIL,TD_STANDARD,ADVISORY,CLOSED,QUALIFIED,NOT_INTERESTED,,,CMP03,214,0,1,NOT_INTERESTED,,False
CRM0000000125,CUS00000074,RM0067,2026-06-27 17:39:36,OUTBOUND_CALL,APP,TD_STANDARD,SERVICE,OPEN,CONTACTED,CALLBACK,2026-07-15,,,149,0,1,NOT_INTERESTED,,False
CRM0000000128,CUS00000078,RM0089,2025-12-13 03:39:42,INBOUND_CALL,BRANCH,CC_PLATINUM,RETENTION,WORKING,CONTACTED,NOT_INTERESTED,,,CMP11,261,0,0,NOT_INTERESTED,,False
CRM0000000127,CUS00000078,RM0089,2026-05-25 04:33:48,MEETING,BRANCH,TD_STANDARD,RETENTION,CLOSED,PROPOSAL,NOT_INTERESTED,,,,163,0,0,NOT_INTERESTED,,False
CRM0000000131,CUS00000082,RM0099,2025-09-23 02:42:36,OUTBOUND_CALL,APP,CC_PLATINUM,PRODUCT_OFFER,WORKING,CONTACTED,INTERESTED,,,CMP04,342,0,0,INTERESTED,CC_PLATINUM,False
CRM0000000130,CUS00000082,RM0099,2026-01-24 15:03:48,INBOUND_CALL,EMAIL,CC_PLATINUM,SERVICE,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP07,123,0,0,INTERESTED,,False
CRM0000000129,CUS00000082,RM0099,2026-02-03 12:03:43,OUTBOUND_CALL,PHONE,LOAN_HOME,ONBOARDING,CLOSED,NEW,NO_RESPONSE,,,CMP10,133,0,0,INTERESTED,,False
CRM0000000133,CUS00000083,RM0029,2025-10-07 04:20:31,OUTBOUND_CALL,PHONE,CC_STANDARD,PRODUCT_OFFER,CLOSED,QUALIFIED,NO_RESPONSE,,,,328,0,0,NO_RESPONSE,CC_STANDARD,False
CRM0000000132,CUS00000083,RM0029,2026-02-23 00:57:18,OUTBOUND_CALL,EMAIL,LOAN_PERSONAL,ADVISORY,CLOSED,CONTACTED,CONVERTED,,,CMP11,139,0,0,NO_RESPONSE,,False
CRM0000000134,CUS00000084,RM0150,2026-03-16 20:44:11,OUTBOUND_CALL,BRANCH,INVEST_FUND,ADVISORY,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP01,167,0,0,NOT_INTERESTED,,False
CRM0000000138,CUS00000085,RM0030,2025-11-05 03:51:37,MEETING,EMAIL,CC_GOLD,ONBOARDING,CLOSED,CONTACTED,NO_RESPONSE,,,CMP03,299,0,1,NO_RESPONSE,,False
CRM0000000137,CUS00000085,RM0030,2026-02-25 04:35:54,OUTBOUND_CALL,APP,INVEST_FUND,PRODUCT_OFFER,WORKING,QUALIFIED,NO_RESPONSE,,,CMP01,112,0,1,NO_RESPONSE,INVEST_FUND,False
CRM0000000136,CUS00000085,RM0030,2026-05-22 05:46:12,INBOUND_CALL,APP,LOAN_PERSONAL,ONBOARDING,CLOSED,CONTACTED,NOT_INTERESTED,,,,198,0,1,NO_RESPONSE,,False
CRM0000000135,CUS00000085,RM0030,2026-07-18 20:15:29,INBOUND_CALL,BRANCH,CC_PLATINUM,RETENTION,CLOSED,WON,INTERESTED,,,CMP01,256,0,1,NO_RESPONSE,,False
CRM0000000142,CUS00000086,RM0047,2026-02-27 08:57:00,INBOUND_CALL,APP,CC_PLATINUM,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP05,185,0,1,NO_RESPONSE,CC_PLATINUM,False
CRM0000000141,CUS00000086,RM0047,2026-03-14 06:58:19,OUTBOUND_CALL,APP,INVEST_FUND,PRODUCT_OFFER,WORKING,NEW,NOT_INTERESTED,,,CMP12,15,0,1,NO_RESPONSE,INVEST_FUND,False
CRM0000000140,CUS00000086,RM0047,2026-05-27 18:36:37,EMAIL,APP,TD_STANDARD,ADVISORY,OPEN,NEW,INTERESTED,,,CMP10,90,0,1,NO_RESPONSE,,False
CRM0000000139,CUS00000086,RM0047,2026-06-24 03:18:31,MEETING,PHONE,CC_PLATINUM,PRODUCT_OFFER,WORKING,PROPOSAL,CALLBACK,2026-06-30,,CMP12,117,0,1,NO_RESPONSE,CC_PLATINUM,False
CRM0000000145,CUS00000088,RM0035,2025-10-09 00:16:22,EMAIL,EMAIL,LOAN_HOME,PRODUCT_OFFER,WORKING,CONTACTED,NOT_INTERESTED,,,CMP07,326,1,1,NOT_INTERESTED,LOAN_HOME,False
CRM0000000144,CUS00000088,RM0035,2025-11-21 01:20:51,MEETING,EMAIL,CC_PLATINUM,PRODUCT_OFFER,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP11,43,1,1,NOT_INTERESTED,CC_PLATINUM,False
CRM0000000143,CUS00000088,RM0035,2026-08-31 15:21:16,OUTBOUND_CALL,BRANCH,LOAN_HOME,PRODUCT_OFFER,WORKING,CONTACTED,NO_RESPONSE,,,,326,1,1,NOT_INTERESTED,LOAN_HOME,False
CRM0000000148,CUS00000090,RM0101,2026-04-23 21:36:43,EMAIL,PHONE,CC_STANDARD,PRODUCT_OFFER,OPEN,CONTACTED,INTERESTED,,,CMP06,129,1,1,INTERESTED,CC_STANDARD,False
CRM0000000147,CUS00000090,RM0101,2026-05-04 18:42:22,INBOUND_CALL,PHONE,LOAN_PERSONAL,SERVICE,CLOSED,CONTACTED,NO_RESPONSE,,,CMP12,11,1,1,INTERESTED,,False
CRM0000000146,CUS00000090,RM0101,2026-08-22 20:49:05,EMAIL,PHONE,LOAN_PERSONAL,PRODUCT_OFFER,WORKING,PROPOSAL,CALLBACK,2026-09-14,,CMP04,121,1,1,INTERESTED,LOAN_PERSONAL,False
CRM0000000151,CUS00000091,RM0026,2025-10-09 19:50:25,OUTBOUND_CALL,APP,TD_STANDARD,SERVICE,OPEN,LOST,NO_RESPONSE,,COMPETITOR,CMP12,325,0,1,NO_RESPONSE,,False
CRM0000000150,CUS00000091,RM0026,2026-05-02 19:05:39,APP_MESSAGE,APP,LOAN_AUTO,SERVICE,OPEN,PROPOSAL,NO_RESPONSE,,,,205,0,1,NO_RESPONSE,,False
CRM0000000149,CUS00000091,RM0026,2026-06-29 16:09:21,OUTBOUND_CALL,PHONE,CC_PLATINUM,PRODUCT_OFFER,WORKING,LOST,NOT_INTERESTED,,NO_NEED,CMP08,262,0,1,NO_RESPONSE,CC_PLATINUM,False
CRM0000000155,CUS00000092,RM0034,2025-09-07 23:41:19,MEETING,APP,TD_FLEXI,PRODUCT_OFFER,OPEN,NEW,CONVERTED,,,CMP01,357,0,0,CONVERTED,TD_FLEXI,False
CRM0000000154,CUS00000092,RM0034,2025-09-10 04:16:23,APP_MESSAGE,APP,CC_PLATINUM,PRODUCT_OFFER,WORKING,LOST,INTERESTED,,,CMP12,2,0,0,CONVERTED,CC_PLATINUM,False
CRM0000000153,CUS00000092,RM0034,2025-11-17 15:21:28,MEETING,APP,CC_GOLD,RETENTION,OPEN,QUALIFIED,NO_RESPONSE,,,CMP06,70,0,0,CONVERTED,,False
CRM0000000152,CUS00000092,RM0034,2026-02-21 01:29:03,EMAIL,EMAIL,LOAN_HOME,ONBOARDING,CLOSED,QUALIFIED,NOT_INTERESTED,,,CMP05,166,0,0,CONVERTED,,False
CRM0000000156,CUS00000093,RM0055,2025-09-22 17:51:14,INBOUND_CALL,BRANCH,TD_STANDARD,ADVISORY,OPEN,LOST,NO_RESPONSE,,TIMING,CMP10,343,0,0,NO_RESPONSE,,False
CRM0000000157,CUS00000097,RM0110,2026-03-10 08:38:41,APP_MESSAGE,PHONE,LOAN_PERSONAL,PRODUCT_OFFER,OPEN,WON,INTERESTED,,,,174,0,0,INTERESTED,LOAN_PERSONAL,False
CRM0000000159,CUS00000100,RM0115,2026-05-28 09:01:05,EMAIL,EMAIL,TD_STANDARD,ADVISORY,WORKING,NEW,CONVERTED,,,CMP04,95,0,1,CONVERTED,,False
CRM0000000158,CUS00000100,RM0115,2026-07-19 19:47:40,APP_MESSAGE,BRANCH,CC_PLATINUM,RETENTION,CLOSED,CONTACTED,CALLBACK,2026-08-09,,CMP01,53,0,1,CONVERTED,,False
CRM0000000162,CUS00000101,RM0042,2025-10-15 04:51:58,EMAIL,APP,LOAN_HOME,PRODUCT_OFFER,CLOSED,QUALIFIED,CALLBACK,2025-11-06,,CMP03,320,0,0,CALLBACK,LOAN_HOME,False
CRM0000000161,CUS00000101,RM0042,2025-12-02 15:43:56,EMAIL,PHONE,CC_STANDARD,PRODUCT_OFFER,CLOSED,QUALIFIED,CALLBACK,2025-12-28,,CMP08,48,0,0,CALLBACK,CC_STANDARD,False
CRM0000000160,CUS00000101,RM0042,2026-04-02 00:48:15,APP_MESSAGE,BRANCH,CC_PLATINUM,SERVICE,CLOSED,QUALIFIED,NO_RESPONSE,,,,169,0,0,CALLBACK,,False
CRM0000000164,CUS00000103,RM0153,2025-09-21 12:29:52,OUTBOUND_CALL,BRANCH,TD_STANDARD,RETENTION,WORKING,NEW,NO_RESPONSE,,,CMP01,344,0,0,NO_RESPONSE,,False
CRM0000000163,CUS00000103,RM0153,2026-01-12 21:24:30,OUTBOUND_CALL,EMAIL,TD_FLEXI,SERVICE,OPEN,CONTACTED,NOT_INTERESTED,,,CMP05,114,0,0,NO_RESPONSE,,False
CRM0000000165,CUS00000104,RM0070,2026-03-27 01:45:38,APP_MESSAGE,APP,INVEST_FUND,SERVICE,OPEN,NEW,NOT_INTERESTED,,,CMP06,157,0,0,NOT_INTERESTED,,False
CRM0000000166,CUS00000105,RM0092,2026-08-21 05:28:48,OUTBOUND_CALL,EMAIL,LOAN_HOME,SERVICE,OPEN,CONTACTED,NO_RESPONSE,,,CMP02,10,1,1,NO_RESPONSE,,False
CRM0000000168,CUS00000106,RM0033,2025-11-04 15:58:39,APP_MESSAGE,BRANCH,CC_STANDARD,RETENTION,OPEN,PROPOSAL,NOT_INTERESTED,,,CMP11,300,1,1,NOT_INTERESTED,,False
CRM0000000167,CUS00000106,RM0033,2026-08-21 13:53:12,INBOUND_CALL,BRANCH,LOAN_PERSONAL,RETENTION,WORKING,QUALIFIED,NO_RESPONSE,,,CMP01,290,1,1,NOT_INTERESTED,,False
CRM0000000171,CUS00000107,RM0148,2025-09-01 04:12:36,OUTBOUND_CALL,APP,CC_STANDARD,RETENTION,CLOSED,CONTACTED,CALLBACK,2025-09-16,,CMP01,364,0,1,CALLBACK,,False
CRM0000000170,CUS00000107,RM0148,2025-11-09 23:39:23,EMAIL,EMAIL,CC_GOLD,RETENTION,WORKING,CONTACTED,INTERESTED,,,CMP09,70,0,1,CALLBACK,,False
CRM0000000169,CUS00000107,RM0148,2026-06-07 15:14:58,OUTBOUND_CALL,BRANCH,CC_STANDARD,RETENTION,WORKING,QUALIFIED,INTERESTED,,,CMP03,279,0,1,CALLBACK,,False
CRM0000000178,CUS00000108,RM0111,2025-09-10 17:45:09,OUTBOUND_CALL,EMAIL,TD_STANDARD,ADVISORY,CLOSED,WON,NOT_INTERESTED,,,CMP05,355,1,2,NOT_INTERESTED,,False
CRM0000000177,CUS00000108,RM0111,2025-09-21 23:04:22,OUTBOUND_CALL,BRANCH,TD_STANDARD,PRODUCT_OFFER,CLOSED,QUALIFIED,NOT_INTERESTED,,,CMP12,12,1,2,NOT_INTERESTED,TD_STANDARD,False
CRM0000000176,CUS00000108,RM0111,2025-09-25 09:09:17,OUTBOUND_CALL,EMAIL,INVEST_FUND,RETENTION,CLOSED,CONTACTED,NO_RESPONSE,,,CMP05,15,1,2,NOT_INTERESTED,,False
CRM0000000175,CUS00000108,RM0111,2026-02-28 21:27:26,INBOUND_CALL,APP,TD_FLEXI,RETENTION,WORKING,CONTACTED,NO_RESPONSE,,,CMP08,172,1,2,NOT_INTERESTED,,False
CRM0000000174,CUS00000108,RM0111,2026-04-03 18:22:17,INBOUND_CALL,PHONE,INVEST_FUND,ONBOARDING,CLOSED,NEW,NO_RESPONSE,,,CMP12,206,1,2,NOT_INTERESTED,,False
CRM0000000173,CUS00000108,RM0111,2026-06-09 17:57:31,APP_MESSAGE,EMAIL,CC_PLATINUM,SERVICE,CLOSED,CONTACTED,CONVERTED,,,CMP11,272,1,2,NOT_INTERESTED,,False
CRM0000000172,CUS00000108,RM0111,2026-08-02 15:46:47,EMAIL,BRANCH,TD_FLEXI,RETENTION,OPEN,NEW,INTERESTED,,,CMP12,326,1,2,NOT_INTERESTED,,False
CRM0000000179,CUS00000110,RM0018,2025-11-06 10:17:20,OUTBOUND_CALL,PHONE,INVEST_FUND,PRODUCT_OFFER,WORKING,CONTACTED,CALLBACK,2025-11-28,,CMP05,298,0,0,CALLBACK,INVEST_FUND,False
CRM0000000180,CUS00000111,RM0049,2026-08-20 00:00:48,APP_MESSAGE,BRANCH,CC_PLATINUM,SERVICE,CLOSED,WON,NOT_INTERESTED,,,CMP10,11,1,1,NOT_INTERESTED,,True
CRM0000000182,CUS00000112,RM0025,2025-10-22 06:05:58,MEETING,APP,LOAN_HOME,PRODUCT_OFFER,WORKING,LOST,INTERESTED,,PRICE,CMP12,313,0,0,INTERESTED,LOAN_HOME,False
CRM0000000181,CUS00000112,RM0025,2026-03-29 21:59:07,OUTBOUND_CALL,BRANCH,CC_PLATINUM,PRODUCT_OFFER,OPEN,NEW,INTERESTED,,,CMP04,159,0,0,INTERESTED,CC_PLATINUM,False
CRM0000000184,CUS00000113,RM0174,2025-09-23 23:49:53,EMAIL,APP,INVEST_BOND,SERVICE,CLOSED,PROPOSAL,NO_RESPONSE,,,CMP07,341,0,0,NO_RESPONSE,,False
CRM0000000183,CUS00000113,RM0174,2026-05-12 08:26:45,OUTBOUND_CALL,APP,TD_FLEXI,RETENTION,WORKING,WON,NOT_INTERESTED,,,CMP06,230,0,0,NO_RESPONSE,,False
CRM0000000185,CUS00000114,RM0170,2026-01-07 02:05:04,EMAIL,BRANCH,TD_FLEXI,PRODUCT_OFFER,CLOSED,PROPOSAL,NO_RESPONSE,,,,236,0,0,NO_RESPONSE,TD_FLEXI,False
CRM0000000188,CUS00000115,RM0040,2026-05-30 12:06:55,INBOUND_CALL,BRANCH,CC_STANDARD,PRODUCT_OFFER,CLOSED,NEW,NOT_INTERESTED,,,CMP03,93,0,2,NOT_INTERESTED,CC_STANDARD,False
CRM0000000187,CUS00000115,RM0040,2026-06-13 01:35:21,EMAIL,PHONE,CC_STANDARD,ADVISORY,CLOSED,QUALIFIED,CALLBACK,2026-06-28,,CMP10,14,0,2,NOT_INTERESTED,,False
CRM0000000186,CUS00000115,RM0040,2026-07-02 23:39:20,OUTBOUND_CALL,EMAIL,INVEST_FUND,ONBOARDING,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP04,34,0,2,NOT_INTERESTED,,False
CRM0000000190,CUS00000116,RM0077,2025-12-03 18:32:43,OUTBOUND_CALL,EMAIL,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,CONTACTED,CONVERTED,,,CMP10,270,1,1,CONVERTED,LOAN_PERSONAL,False
CRM0000000189,CUS00000116,RM0077,2026-08-17 19:07:34,EMAIL,EMAIL,INVEST_BOND,SERVICE,OPEN,PROPOSAL,NOT_INTERESTED,,,CMP10,257,1,1,CONVERTED,,True
CRM0000000192,CUS00000117,RM0072,2025-09-22 07:33:51,MEETING,APP,CC_PLATINUM,RETENTION,CLOSED,LOST,NOT_INTERESTED,,NO_NEED,CMP07,343,0,0,NOT_INTERESTED,,False
CRM0000000191,CUS00000117,RM0072,2026-02-28 16:39:33,OUTBOUND_CALL,EMAIL,CC_PLATINUM,ADVISORY,CLOSED,NEW,NOT_INTERESTED,,,CMP10,159,0,0,NOT_INTERESTED,,False
CRM0000000194,CUS00000120,RM0104,2026-03-17 01:00:51,INBOUND_CALL,APP,INVEST_FUND,SERVICE,OPEN,CONTACTED,INTERESTED,,,CMP02,167,0,0,INTERESTED,,False
CRM0000000193,CUS00000120,RM0104,2026-04-07 20:51:24,EMAIL,BRANCH,CC_GOLD,ADVISORY,CLOSED,CONTACTED,CALLBACK,2026-04-14,,CMP01,22,0,0,INTERESTED,,False
CRM0000000198,CUS00000121,RM0171,2025-10-24 05:54:27,OUTBOUND_CALL,BRANCH,INVEST_FUND,ONBOARDING,WORKING,LOST,INTERESTED,,PRICE,CMP12,311,1,3,INTERESTED,,False
CRM0000000197,CUS00000121,RM0171,2026-06-15 19:03:50,EMAIL,APP,INVEST_BOND,SERVICE,OPEN,QUALIFIED,CONVERTED,,,CMP01,235,1,3,INTERESTED,,False
CRM0000000196,CUS00000121,RM0171,2026-06-21 21:33:08,INBOUND_CALL,EMAIL,INVEST_FUND,PRODUCT_OFFER,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP04,241,1,3,INTERESTED,INVEST_FUND,False
CRM0000000195,CUS00000121,RM0171,2026-08-17 08:35:26,INBOUND_CALL,PHONE,CC_STANDARD,RETENTION,WORKING,PROPOSAL,CALLBACK,2026-09-08,,CMP02,297,1,3,INTERESTED,,False
CRM0000000200,CUS00000122,RM0088,2026-03-21 08:27:46,APP_MESSAGE,PHONE,INVEST_FUND,PRODUCT_OFFER,CLOSED,WON,CALLBACK,2026-04-08,,CMP02,163,0,0,CALLBACK,INVEST_FUND,False
CRM0000000199,CUS00000122,RM0088,2026-05-14 11:45:44,EMAIL,PHONE,INVEST_FUND,PRODUCT_OFFER,CLOSED,CONTACTED,NO_RESPONSE,,,,54,0,0,CALLBACK,INVEST_FUND,False
CRM0000000204,CUS00000123,RM0096,2025-12-16 18:48:03,OUTBOUND_CALL,BRANCH,LOAN_AUTO,RETENTION,WORKING,NEW,NO_RESPONSE,,,CMP11,257,0,1,NO_RESPONSE,,False
CRM0000000203,CUS00000123,RM0096,2026-01-19 13:21:43,MEETING,APP,LOAN_HOME,ONBOARDING,WORKING,WON,NO_RESPONSE,,,CMP11,33,0,1,NO_RESPONSE,,False
CRM0000000202,CUS00000123,RM0096,2026-03-28 04:53:25,OUTBOUND_CALL,PHONE,TD_FLEXI,ONBOARDING,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP06,101,0,1,NO_RESPONSE,,False
CRM0000000201,CUS00000123,RM0096,2026-07-30 17:37:36,APP_MESSAGE,PHONE,TD_STANDARD,ONBOARDING,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP04,225,0,1,NO_RESPONSE,,False
CRM0000000205,CUS00000124,RM0137,2026-03-14 10:49:20,APP_MESSAGE,PHONE,LOAN_PERSONAL,RETENTION,WORKING,CONTACTED,NOT_INTERESTED,,,,170,0,0,NOT_INTERESTED,,False
CRM0000000208,CUS00000126,RM0148,2025-11-03 21:29:17,INBOUND_CALL,APP,CC_PLATINUM,PRODUCT_OFFER,CLOSED,NEW,INTERESTED,,,CMP07,300,0,0,INTERESTED,CC_PLATINUM,False
CRM0000000207,CUS00000126,RM0148,2025-11-18 17:33:45,OUTBOUND_CALL,BRANCH,CC_GOLD,PRODUCT_OFFER,CLOSED,NEW,NOT_INTERESTED,,,CMP03,14,0,0,INTERESTED,CC_GOLD,False
CRM0000000206,CUS00000126,RM0148,2025-12-14 08:55:33,INBOUND_CALL,APP,INVEST_BOND,PRODUCT_OFFER,OPEN,QUALIFIED,NO_RESPONSE,,,CMP05,40,0,0,INTERESTED,INVEST_BOND,False
CRM0000000210,CUS00000127,RM0088,2025-09-04 12:32:03,OUTBOUND_CALL,EMAIL,TD_FLEXI,PRODUCT_OFFER,CLOSED,NEW,INTERESTED,,,CMP09,361,0,1,INTERESTED,TD_FLEXI,False
CRM0000000209,CUS00000127,RM0088,2026-07-27 10:54:41,OUTBOUND_CALL,PHONE,CC_GOLD,PRODUCT_OFFER,WORKING,LOST,NO_RESPONSE,,TIMING,CMP08,326,0,1,INTERESTED,CC_GOLD,False
CRM0000000211,CUS00000128,RM0178,2025-10-30 19:49:16,EMAIL,PHONE,LOAN_HOME,SERVICE,OPEN,QUALIFIED,NO_RESPONSE,,,CMP07,304,0,0,NO_RESPONSE,,False
CRM0000000212,CUS00000129,RM0061,2026-03-01 17:20:17,EMAIL,BRANCH,LOAN_AUTO,ONBOARDING,OPEN,CONTACTED,NOT_INTERESTED,,,CMP02,183,0,0,NOT_INTERESTED,,False
CRM0000000213,CUS00000131,RM0002,2026-05-09 05:20:32,MEETING,BRANCH,LOAN_HOME,PRODUCT_OFFER,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP06,114,0,0,NOT_INTERESTED,LOAN_HOME,False
CRM0000000215,CUS00000132,RM0144,2026-05-14 22:39:53,OUTBOUND_CALL,BRANCH,CC_PLATINUM,RETENTION,OPEN,CONTACTED,NO_RESPONSE,,,CMP04,108,0,1,NO_RESPONSE,,False
CRM0000000214,CUS00000132,RM0144,2026-06-30 04:25:24,MEETING,EMAIL,CC_STANDARD,PRODUCT_OFFER,CLOSED,CONTACTED,NO_RESPONSE,,,CMP01,46,0,1,NO_RESPONSE,CC_STANDARD,False
CRM0000000219,CUS00000134,RM0138,2025-12-28 10:44:30,APP_MESSAGE,EMAIL,CC_STANDARD,RETENTION,WORKING,QUALIFIED,CALLBACK,2026-01-06,,,246,1,2,CALLBACK,,False
CRM0000000218,CUS00000134,RM0138,2026-05-06 15:28:58,APP_MESSAGE,PHONE,LOAN_PERSONAL,RETENTION,OPEN,QUALIFIED,NO_RESPONSE,,,,129,1,2,CALLBACK,,False
CRM0000000217,CUS00000134,RM0138,2026-07-09 16:12:50,OUTBOUND_CALL,PHONE,LOAN_PERSONAL,RETENTION,CLOSED,NEW,INTERESTED,,,CMP05,193,1,2,CALLBACK,,False
CRM0000000216,CUS00000134,RM0138,2026-08-13 09:45:16,INBOUND_CALL,BRANCH,LOAN_AUTO,RETENTION,WORKING,WON,CALLBACK,2026-08-24,,CMP10,228,1,2,CALLBACK,,False
CRM0000000222,CUS00000135,RM0097,2025-11-17 17:08:47,OUTBOUND_CALL,PHONE,TD_FLEXI,SERVICE,WORKING,LOST,NO_RESPONSE,,,CMP01,287,0,0,NO_RESPONSE,,False
CRM0000000221,CUS00000135,RM0097,2026-02-24 13:20:04,OUTBOUND_CALL,EMAIL,CC_PLATINUM,RETENTION,WORKING,QUALIFIED,NO_RESPONSE,,,CMP04,99,0,0,NO_RESPONSE,,False
CRM0000000220,CUS00000135,RM0097,2026-03-29 23:04:09,INBOUND_CALL,APP,LOAN_AUTO,ADVISORY,OPEN,PROPOSAL,CALLBACK,2026-04-22,,CMP07,133,0,0,NO_RESPONSE,,False
CRM0000000223,CUS00000137,RM0122,2026-04-05 21:28:06,APP_MESSAGE,BRANCH,LOAN_AUTO,ADVISORY,OPEN,PROPOSAL,NOT_INTERESTED,,,CMP07,147,0,0,NOT_INTERESTED,,False
CRM0000000225,CUS00000138,RM0048,2026-02-28 23:27:31,EMAIL,APP,CC_STANDARD,PRODUCT_OFFER,OPEN,NEW,CALLBACK,2026-03-05,,CMP01,183,0,1,CALLBACK,CC_STANDARD,False
CRM0000000224,CUS00000138,RM0048,2026-07-08 08:23:59,OUTBOUND_CALL,PHONE,LOAN_HOME,ADVISORY,CLOSED,LOST,CONVERTED,,TIMING,CMP12,129,0,1,CALLBACK,,False
CRM0000000227,CUS00000140,RM0097,2026-02-23 21:37:15,INBOUND_CALL,PHONE,TD_STANDARD,ADVISORY,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP01,188,0,1,NOT_INTERESTED,,False
CRM0000000226,CUS00000140,RM0097,2026-07-13 04:13:52,INBOUND_CALL,BRANCH,INVEST_BOND,PRODUCT_OFFER,CLOSED,WON,NO_RESPONSE,,,CMP07,139,0,1,NOT_INTERESTED,INVEST_BOND,False
CRM0000000228,CUS00000141,RM0035,2026-06-24 11:34:19,APP_MESSAGE,EMAIL,TD_FLEXI,ADVISORY,WORKING,WON,INTERESTED,,,,68,0,1,INTERESTED,,False
CRM0000000230,CUS00000142,RM0051,2026-01-24 14:23:01,INBOUND_CALL,APP,CC_PLATINUM,ADVISORY,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP05,219,0,0,NOT_INTERESTED,,False
CRM0000000229,CUS00000142,RM0051,2026-03-28 20:38:36,OUTBOUND_CALL,EMAIL,LOAN_PERSONAL,SERVICE,WORKING,WON,NO_RESPONSE,,,CMP07,64,0,0,NOT_INTERESTED,,False
CRM0000000233,CUS00000146,RM0175,2025-12-16 07:56:01,EMAIL,APP,INVEST_BOND,ADVISORY,CLOSED,NEW,NO_RESPONSE,,,CMP06,258,1,2,NO_RESPONSE,,False
CRM0000000232,CUS00000146,RM0175,2026-06-19 20:41:36,EMAIL,EMAIL,LOAN_AUTO,SERVICE,WORKING,NEW,NOT_INTERESTED,,,CMP10,186,1,2,NO_RESPONSE,,False
CRM0000000231,CUS00000146,RM0175,2026-08-28 08:38:24,EMAIL,APP,INVEST_FUND,ONBOARDING,OPEN,CONTACTED,INTERESTED,,,CMP09,255,1,2,NO_RESPONSE,,False
CRM0000000237,CUS00000147,RM0163,2025-10-08 13:21:02,INBOUND_CALL,BRANCH,LOAN_AUTO,RETENTION,CLOSED,QUALIFIED,NO_RESPONSE,,,,327,0,1,NO_RESPONSE,,False
CRM0000000236,CUS00000147,RM0163,2026-03-19 19:38:45,APP_MESSAGE,EMAIL,CC_GOLD,RETENTION,CLOSED,CONTACTED,INTERESTED,,,CMP03,163,0,1,NO_RESPONSE,,False
CRM0000000235,CUS00000147,RM0163,2026-03-23 23:42:08,OUTBOUND_CALL,BRANCH,TD_FLEXI,RETENTION,WORKING,NEW,CONVERTED,,,CMP11,167,0,1,NO_RESPONSE,,False
CRM0000000234,CUS00000147,RM0163,2026-07-16 05:12:43,OUTBOUND_CALL,APP,INVEST_BOND,ADVISORY,OPEN,CONTACTED,NO_RESPONSE,,,CMP03,281,0,1,NO_RESPONSE,,False
CRM0000000238,CUS00000148,RM0145,2026-06-01 21:17:13,INBOUND_CALL,PHONE,CC_GOLD,RETENTION,CLOSED,NEW,CALLBACK,2026-06-30,,CMP08,90,0,1,CALLBACK,,False
CRM0000000240,CUS00000149,RM0068,2026-02-10 00:22:26,INBOUND_CALL,BRANCH,TD_FLEXI,PRODUCT_OFFER,CLOSED,QUALIFIED,NOT_INTERESTED,,,CMP06,202,0,0,NOT_INTERESTED,TD_FLEXI,False
CRM0000000239,CUS00000149,RM0068,2026-03-10 07:57:07,APP_MESSAGE,BRANCH,INVEST_BOND,SERVICE,CLOSED,LOST,NO_RESPONSE,,NO_NEED,CMP03,28,0,0,NOT_INTERESTED,,False
